"ID","Previous_accession","moduleLabels","MM.03","p.MM.03","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0176100.1","TraesCS1A02G072100","W03","0.923384511705311","1.25842757401713e-07","IPR001701, IPR008928, IPR012341, IPR018221","Glyco_hydro_9, 6-hairpin_glycosidase_sf, 6hp_glycosidase-like_sf, Glyco_hydro_9_His_AS","GO:0030245,GO:0008810","cellulose catabolic process,cellulase activity","TO_0000183","other miscellaneous trait","15.02556425","29.96239307","6.278811962","6.119789712","2.450788779","0.291496574"
"TraesCS1A03G0180300.2","TraesCS1A02G074400.2","W03","0.852200278621218","1.40324011408657e-05","IPR000467, IPR001374, IPR034082","G_patch_dom, R3H_dom, R3H_G-patch","NA","NA","NA","NA","11.28321736","14.3679704","5.566850849","8.940607413","5.986380214","2.310023319"
"TraesCS1A03G0195700.1","TraesCS1A02G080700","W03","0.678960040351466","0.00272603478348724","IPR000719, IPR004041, IPR008271, IPR011009, IPR017441, IPR018451","Prot_kinase_dom, NAF_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, NAF/FISL_domain","GO:0005524,GO:0004712,GO:0007165,GO:0004674,GO:0006468,GO:0106310","ATP binding,protein serine/threonine/tyrosine kinase activity,signal transduction,protein serine/threonine kinase activity,protein phosphorylation,protein serine kinase activity","TO_0000609, TO_0000276, TO_0000430, TO_0000008, TO_0000071, TO_0000253, TO_0000344, TO_0000429, TO_0000183, TO_0000391, TO_0000043, TO_0000227, TO_0000112, TO_0006001, TO_0002657, TO_0000241, TO_0000303, TO_0002661, TO_0002703, TO_0000354, TO_0006047, TO_0006002, TO_0020099","potassium content, drought tolerance, germination rate, potassium sensitivity, anthocyanin content, seed dormancy, days to flowering trait, salt sensitivity, other miscellaneous trait, seed size, root morphology trait, root length, disease resistance, salt tolerance, oxidative stress, leaf number, cold tolerance, seed maturation, protist disease resistance, aluminum sensitivity, calcium concentration, proline content, nitrate transport","3.901329581","7.386961459","4.819483837","3.79623069","3.565539951","6.590780963"
"TraesCS1A03G0197700.1","TraesCS1A02G081400","W03","0.806654416305834","9.14482499640376e-05","IPR036249","Thioredoxin-like_sf","NA","NA","NA","NA","20.8560086","29.2022207","14.82579475","11.4237974","17.24363653","26.04698591"
"TraesCS1A03G0209900.1","TraesCS1A02G086200","W03","0.762232074629522","0.00037518690625303","","","GO:0016020","membrane","TO_0000358","female sterility","5.504361293","6.809098416","4.236517463","3.357158791","6.397556103","7.500866337"
"TraesCS1A03G0210500.1","TraesCS1A02G086700","W03","0.965666826616265","3.46083723811786e-10","IPR000864, IPR036354","Prot_inh_pot1, Prot_inh_pot1_sf","GO:0004867,GO:0009611,GO:0010466","serine-type endopeptidase inhibitor activity,response to wounding,negative regulation of peptidase activity","TO_0006002, TO_0002699","proline content, lycopene content","3.613378458","23.20390372","2.99620172","0.785851958","0.113764329","0"
"TraesCS1A03G0217700.1","TraesCS1A02G089600","W03","0.887109644162427","2.06728377338327e-06","IPR005123, IPR026992, IPR027443, IPR044861","Oxoglu/Fe-dep_dioxygenase, DIOX_N, IPNS-like_sf, IPNS-like_FE2OG_OXY","GO:0016491,GO:0046872","oxidoreductase activity,metal ion binding","NA","NA","485.8817543","739.6872096","113.6133883","131.0757123","150.5462837","21.09574157"
"TraesCS1A03G0220000.1","TraesCS1A02G090800","W03","0.756309086679103","0.000442821301243153","","","NA","NA","TO_0000437","male sterility","72.36439512","14.86542293","0","0","0","0"
"TraesCS1A03G0224900.1","TraesCS1A02G093000","W03","0.866099884705141","6.97897288202887e-06","IPR004307, IPR038330","TspO_MBR, TspO/MBR-related_sf","GO:0016021","integral component of membrane","TO_0000467, TO_0002661, TO_0000276, TO_0006002, TO_0000430, TO_0000345, TO_0000190, TO_0002657, TO_0000253, TO_0000071, TO_0000183","cell membrane stability, seed maturation, drought tolerance, proline content, germination rate, seed viability, seed coat color, oxidative stress, seed dormancy, anthocyanin content, other miscellaneous trait","4.19089767","28.32576237","4.374159483","4.870807645","2.317990592","2.244102791"
"TraesCS1A03G0231200.1","TraesCS1A02G095500","W03","0.914886076351387","2.70094603335758e-07","IPR004843, IPR006186, IPR029052, IPR031675","Calcineurin-like_PHP_ApaH, Ser/Thr-sp_prot-phosphatase, Metallo-depent_PP-like, STPPase_N","GO:0005634,GO:0005737,GO:0006470,GO:0017018","nucleus,cytoplasm,protein dephosphorylation,myosin phosphatase activity","TO_0020097","stomatal opening","0.779126125","2.549070185","0.290895062","0.55018993","0.429143388","0.359236111"
"TraesCS1A03G0233600.1","TraesCS1A02G097200","W03","0.824458188200461","4.68246321991503e-05","IPR001075, IPR014824, IPR034904, IPR035433, IPR036498","NIF_FeS_clus_asmbl_NifU_C, Nfu/NifU_N, FSCA_dom_sf, NFU1-like, Nfu/NifU_N_sf","GO:0005506,GO:0005739,GO:0097428,GO:0051539,GO:0016226","iron ion binding,mitochondrion,protein maturation by iron-sulfur cluster transfer,4 iron, 4 sulfur cluster binding,iron-sulfur cluster assembly","TO_0000183","other miscellaneous trait","8.497146905","16.79616927","5.823172248","7.744076693","9.664006037","10.87821296"
"TraesCS1A03G0258300.1","TraesCS1A02G106600","W03","0.908034262682432","4.72994435097995e-07","IPR006015, IPR006016, IPR014729","Universal_stress_UspA, UspA, Rossmann-like_a/b/a_fold","GO:0009409","response to cold","TO_0000112, TO_0000225","disease resistance, stamen number","92.03533092","202.9411707","145.2410553","71.75449986","55.14445127","47.82998251"
"TraesCS1A03G0266700.1","TraesCS1A02G110300","W03","0.7542227383456","0.000468937804143041","IPR006089, IPR006091, IPR009075, IPR009100, IPR013786, IPR036250, IPR037069, IPR045008, IPR046373","Acyl-CoA_DH_CS, Acyl-CoA_Oxase/DH_mid-dom, AcylCo_DH/oxidase_C, AcylCoA_DH/oxidase_NM_dom, AcylCoA_DH/ox_N, AcylCo_DH-like_C, AcylCoA_DH/ox_N_sf, ACX4-like, Acyl-CoA_Oxase/DH_mid-dom_sf","GO:0003995,GO:0005777,GO:0006635,GO:0050660","acyl-CoA dehydrogenase activity,peroxisome,fatty acid beta-oxidation,flavin adenine dinucleotide binding","TO_0000437, TO_0002657","male sterility, oxidative stress","23.53553196","34.95188333","11.04389643","12.63634722","24.23170177","25.12940029"
"TraesCS1A03G0273200.1","TraesCS1A02G112600","W03","0.873982046790636","4.53459027826563e-06","IPR001841, IPR013083, IPR017907, IPR044235","Znf_RING, Znf_RING/FYVE/PHD, Znf_RING_CS, RNFT1/2","GO:0005840,GO:0016021,GO:0003735,GO:0046872,GO:0061630,GO:0006412,GO:0016567,GO:1904294","ribosome,integral component of membrane,structural constituent of ribosome,metal ion binding,ubiquitin protein ligase activity,translation,protein ubiquitination,positive regulation of ERAD pathway","TO_0000043","root morphology trait","3.707298649","10.30972492","2.531324131","2.437969708","3.27149912","3.991358264"
"TraesCS1A03G0273400.1","TraesCS1A02G112700","W03","0.862811568836997","8.28863620461426e-06","IPR001680, IPR015943, IPR036322","WD40_repeat, WD40/YVTN_repeat-like_dom_sf, WD40_repeat_dom_sf","GO:0005829,GO:0019898,GO:0034045,GO:0005515,GO:0032266,GO:0080025,GO:0000422,GO:0006497,GO:0034497,GO:0044804","cytosol,extrinsic component of membrane,phagophore assembly site membrane,protein binding,phosphatidylinositol-3-phosphate binding,phosphatidylinositol-3,5-bisphosphate binding,autophagy of mitochondrion,protein lipidation,protein localization to phagophore assembly site,autophagy of nucleus","TO_0000183","other miscellaneous trait","1.376541477","4.7019086","2.580368918","1.674736373","0.632609151","0.853077726"
"TraesCS1A03G0287300.1","TraesCS1A02G117300","W03","0.408130716321061","0.103880197468731","IPR001214, IPR003105, IPR003616, IPR007728, IPR015947, IPR025794, IPR036987, IPR046341","SET_dom, SRA_YDG, Post-SET_dom, Pre-SET_dom, PUA-like_sf, H3-K9-MeTrfase_plant, SRA-YDG_sf, SET_dom_sf","GO:0005634,GO:0008270,GO:0005515,GO:0034968,GO:0018024","nucleus,zinc ion binding,protein binding,histone lysine methylation,histone-lysine N-methyltransferase activity","TO_0000207, TO_0000580, TO_0000253","plant height, cytoplasmic male sterility, seed dormancy","0.733949767","0.303438189","0","0.055081043","0.1739567","0.114792894"
"TraesCS1A03G0292200.1","TraesCS1A02G119000","W03","0.741157044192047","0.000663319999396551","IPR012552","DVL","GO:0005886,GO:0008285","plasma membrane,negative regulation of cell population proliferation","TO_0000696","starch content","3.399678116","15.19592656","0","0.716824581","0.537706853","0.575323761"
"TraesCS1A03G0293900.1","TraesCS1A02G119500","W03","0.929127217145","7.13546829263202e-08","","","NA","NA","TO_0000183, TO_0006056","other miscellaneous trait, molybdenum content","30.39986128","61.29272212","20.29395098","18.66300005","8.423642172","2.581920713"
"TraesCS1A03G0393100.1","TraesCS1A02G145800","W03","0.792679279208632","0.000147760701375908","IPR009770","DUF1338","NA","NA","TO_0000196","amylose content","27.26327401","58.2163784","9.153266715","6.592564378","10.39218629","9.346396974"
"TraesCS1A03G0412400.1","TraesCS1A02G153600","W03","0.9434113632263","1.37580626868309e-08","IPR005024","Snf7_fam","GO:0000815,GO:0015031,GO:0032509,GO:0045324,GO:0016021,GO:0005771","ESCRT III complex,protein transport,endosome transport via multivesicular body sorting pathway,late endosome to vacuole transport,integral component of membrane,multivesicular body","TO_0002699, TO_0006002, TO_0000183, TO_0000043","lycopene content, proline content, other miscellaneous trait, root morphology trait","6.100582998","7.352829731","3.672625629","4.240960745","5.425395577","5.432240469"
"TraesCS1A03G0434800.1","TraesCS1A02G160800","W03","0.790139764021243","0.000160606325774393","IPR018392, IPR036779, IPR045030","LysM_dom, LysM_dom_sf, LYSM1-4","NA","NA","TO_0000207, TO_0000183","plant height, other miscellaneous trait","1.886203546","3.374210621","1.197226096","1.958232812","2.117699729","1.975202346"
"TraesCS1A03G0435000.1","TraesCS1A02G161000","W03","0.882360921474779","2.77592442800774e-06","IPR040411","At5g23160-like","NA","NA","TO_0000112","disease resistance","1.11786091","2.035246193","0.313689377","0.463801694","0.364018666","0"
"TraesCS1A03G0451400.1","TraesCS1A02G166600","W03","0.803680848016554","0.000101594507728155","IPR007541","Uncharacterised_BSP","NA","NA","TO_0000190, TO_0006002, TO_0002661, TO_0000253, TO_0000469, TO_0000344, TO_0000430","seed coat color, proline content, seed maturation, seed dormancy, days to maturity, days to flowering trait, germination rate","36.39437485","42.30643894","6.192425379","3.491704741","5.214114913","5.308602739"
"TraesCS1A03G0452400.1","TraesCS1A02G167100","W03","0.861116022798483","9.0418373419575e-06","IPR004864","LEA_2","GO:0016021","integral component of membrane","NA","NA","5.084032406","41.39798856","3.131500185","4.811780497","4.722338541","2.536906423"
"TraesCS1A03G0454500.1","TraesCS1A02G168300","W03","0.929487537231033","6.8751543028833e-08","IPR036908, IPR039271","RlpA-like_sf, Kiwellin-like","GO:0005576","extracellular region","NA","NA","4.400763925","13.72609815","0.331705388","0.480925726","0.279604402","0"
"TraesCS1A03G0455000.1","TraesCS1A02G168600","W03","0.596976126648406","0.0114041647170351","IPR006769, IPR039055","MCU_C, MCU_fam","GO:0031305,GO:1990246,GO:0005262,GO:0015292,GO:0036444,GO:0051560","integral component of mitochondrial inner membrane,uniplex complex,calcium channel activity,uniporter activity,calcium import into the mitochondrion,mitochondrial calcium ion homeostasis","TO_0000303, TO_0000183, TO_0000355","cold tolerance, other miscellaneous trait, heterosis","2.839755535","11.82691981","9.816744343","2.54788502","2.677433969","5.691642789"
"TraesCS1A03G0456100.1","TraesCS1A02G169200","W03","0.741191625740524","0.000662728955688952","IPR000182, IPR016181","GNAT_dom, Acyl_CoA_acyltransferase","GO:0008080","N-acetyltransferase activity","NA","NA","2.54763973","4.864707814","4.418051473","2.481029763","2.06808834","2.243734905"
"TraesCS1A03G0472600.1","TraesCS1A02G175200","W03","0.217785623963674","0.401073917607133","IPR016140, IPR033872, IPR036312","Bifunc_inhib/LTP/seed_store, nsLTP2, Bifun_inhib/LTP/seed_sf","GO:0008233,GO:0006508,GO:0006869","peptidase activity,proteolysis,lipid transport","TO_0000181, TO_0000078, TO_0001018, TO_0000734, TO_0000397, TO_0001015, TO_0000278","seed weight, root dry weight, transpiration rate, grain length, grain size, photosynthetic rate, root to shoot ratio","28.94709678","31.5612954","1.469594618","6.483349224","16.02936927","25.38922182"
"TraesCS1A03G0491900.1","TraesCS1A02G182700","W03","0.951673127838892","4.31535285368527e-09","IPR001012, IPR006577, IPR029071, IPR036249","UBX_dom, UAS, Ubiquitin-like_domsf, Thioredoxin-like_sf","GO:0043130,GO:0005783,GO:0030433","ubiquitin binding,endoplasmic reticulum,ubiquitin-dependent ERAD pathway","281","Common bunt spike incidence","3.181680815","5.103347781","2.339774549","2.377923214","3.018426317","3.405880111"
"TraesCS1A03G0498700.1","TraesCS1A02G184900","W03","0.912628734130206","3.26484783521997e-07","IPR003462, IPR023401, IPR036291","ODC_Mu_crystall, ODC_N, NAD(P)-bd_dom_sf","GO:0062046,GO:0009507,GO:1901672,GO:0062034","dehydropipecolic acid reductase,chloroplast,positive regulation of systemic acquired resistance,L-pipecolic acid biosynthetic process","NA","NA","9.615770827","35.68614283","7.715658331","5.245142405","6.35288354","6.756025608"
"TraesCS1A03G0511000.1","TraesCS1A02G190500","W03","0.742111598540524","0.000647165033519164","IPR001611, IPR003591, IPR032675","Leu-rich_rpt, Leu-rich_rpt_typical-subtyp, LRR_dom_sf","GO:0005515","protein binding","TO_0006002, TO_0000430, TO_0000183","proline content, germination rate, other miscellaneous trait","3.21824702","8.993778745","1.925546208","2.384454171","2.393426771","4.173288607"
"TraesCS1A03G0531400.1","TraesCS1A02G198800","W03","0.753928564516111","0.000472721197332021","IPR006702","CASP_dom","GO:0005886,GO:0016021,GO:0051539","plasma membrane,integral component of membrane,4 iron, 4 sulfur cluster binding","NA","NA","0.642013439","1.801825307","0.535949205","0.137116393","0.177679543","0.345398379"
"TraesCS1A03G0533400.1","TraesCS1A02G199700","W03","0.875187476446822","4.23460132019462e-06","","","NA","NA","TO_0006002, TO_0000430","proline content, germination rate","1.626533901","5.69072732","0.798771039","1.663047312","0.657996841","0"
"TraesCS1A03G0541600.1","TraesCS1A02G203200","W03","0.864033941556709","7.77932541776887e-06","IPR007112, IPR007117, IPR007118, IPR009009, IPR036749, IPR036908","Expansin/allergen_DPBB_dom, Expansin_CBD, Expan_Lol_pI, RlpA-like_DPBB, Expansin_CBD_sf, RlpA-like_sf","GO:0005576","extracellular region","TO_0000310, TO_0000115","self-incompatibility, root mass density","6.669879418","7.99721719","2.32230315","0.79321456","1.137131272","1.829356325"
"TraesCS1A03G0542000.2","TraesCS1A02G203400","W03","0.972056003862785","7.52574534516084e-11","IPR000719, IPR001245, IPR011009, IPR011990, IPR045845","Prot_kinase_dom, Ser-Thr/Tyr_kinase_cat_dom, Kinase-like_dom_sf, TPR-like_helical_dom_sf, BSK","NA","NA","TO_0000303, TO_0000421, TO_0000567, TO_0000598, TO_0020097, TO_0000043, TO_0000183, TO_0000199, TO_0002746, TO_0000310, TO_0006001, TO_0002637, TO_0002657, TO_0000276, TO_0000975, TO_0002692, TO_0000112, TO_0000207, TO_0000437, TO_0002661, TO_0000439, TO_0020099, TO_0000333, TO_0000492","cold tolerance, pollen fertility, tiller angle, protein content, stomatal opening, root morphology trait, other miscellaneous trait, genic male sterility, fruit weight, self-incompatibility, salt tolerance, leaf size, oxidative stress, drought tolerance, grain width, root meristem development, disease resistance, plant height, male sterility, seed maturation, fungal disease resistance, nitrate transport, sugar content, leaf shape","4.507617719","8.636467791","3.773656189","2.591668415","2.03117499","1.533166546"
"TraesCS1A03G0546000.2","TraesCS1A02G205300.2","W03","0.844104522663073","2.04216440814371e-05","IPR000222, IPR001932, IPR015655, IPR036457","PP2C_BS, PPM-type_phosphatase-like_dom, PP2C, PPM-type-like_dom_sf","NA","NA","NA","NA","0.959036057","1.382256319","0.718338646","0.551710423","0.514418181","0.635076777"
"TraesCS1A03G0548400.1","TraesCS1A02G207000","W03","0.789973534073861","0.000161478815253094","IPR001841, IPR013083","Znf_RING, Znf_RING/FYVE/PHD","GO:0005768,GO:0005802,GO:0016020,GO:0017119,GO:0061630,GO:0006511,GO:0006623,GO:0006896","endosome,trans-Golgi network,membrane,Golgi transport complex,ubiquitin protein ligase activity,ubiquitin-dependent protein catabolic process,protein targeting to vacuole,Golgi to vacuole transport","NA","NA","0.254343557","0.793875388","0.2270435","0.219123524","0.155674852","0.117919386"
"TraesCS1A03G0550500.1","TraesCS1A02G207900","W03","0.621447156462481","0.00774620073758622","IPR014729","Rossmann-like_a/b/a_fold","NA","NA","TO_0000112, TO_0000276","disease resistance, drought tolerance","0.677148454","1.983156142","0.079258576","0.127307517","0.209435885","0.418441611"
