"ID","Previous_accession","moduleLabels","MM.25","p.MM.25","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS2A03G0643700.1","TraesCS2A02G261500","W25","0.952749165765798","3.65627523853489e-09","IPR000008, IPR035892, IPR044562","C2_dom, C2_domain_sf, CAR1-11","GO:0005634,GO:0005886,GO:0009738","nucleus,plasma membrane,abscisic acid-activated signaling pathway","TO_0000479, TO_0002661, TO_0000437, TO_0000180, TO_0000522;TO_0000523, TO_0000227, TO_0000615, TO_0000435, TO_0000276, TO_0000112, TO_0000043, TO_0000173, TO_0006054, TO_0000183, TO_0001017, TO_0000253, TO_0000696, TO_0020097","acid sensitivity, seed maturation, male sterility, spikelet fertility, stomatal resistance, root length, abscisic acid sensitivity, seed longevity, drought tolerance, disease resistance, root morphology trait, ethylene sensitivity, arsenic concentration, other miscellaneous trait, water use efficiency, seed dormancy, starch content, stomatal opening","7.621237288","17.51595324","0","0","0.14320175","0.091747916"
"TraesCS2A03G0664200.1","TraesCS2A02G269500","W25","0.969477455775424","1.44807551897805e-10","IPR012881","DUF1685","NA","NA","TO_0002661, TO_0000207, TO_0000173, TO_0000437","seed maturation, plant height, ethylene sensitivity, male sterility","54.13358533","27.26275168","0.930280745","0.13182385","0.087623763","0.314216569"
"TraesCS2A03G0722400.1","TraesCS2A02G288400","W25","0.921399030047079","1.51568925612171e-07","IPR006040, IPR006041","Allergen_Ole_e_I_CS, Pollen_Ole_e1_allergen","GO:0005615","extracellular space","TO_0000173, TO_0002661, TO_0000043, TO_0000437, TO_0000207","ethylene sensitivity, seed maturation, root morphology trait, male sterility, plant height","11.90677964","7.863907394","1.044328136","0.470719196","0.385147391","0.288933113"
"TraesCS2A03G0802800.1","TraesCS2A02G344200","W25","0.943766849481623","1.3136638890846e-08","IPR000070, IPR006501, IPR011050, IPR012334, IPR033131, IPR035513","Pectinesterase_cat, Pectinesterase_inhib_dom, Pectin_lyase_fold/virulence, Pectin_lyas_fold, Pectinesterase_Asp_AS, Invertase/methylesterase_inhib","GO:0045490,GO:0043086,GO:0045330,GO:0046910,GO:0042545,GO:0030599","pectin catabolic process,negative regulation of catalytic activity,aspartyl esterase activity,pectinesterase inhibitor activity,cell wall modification,pectinesterase activity","TO_0000173, TO_0000043, TO_0000701, TO_0000344, TO_0000437, TO_0006014, TO_0000207, TO_0002661, TO_0002657, TO_0000183","ethylene sensitivity, root morphology trait, turgor pressure, days to flowering trait, male sterility, phyllotaxy, plant height, seed maturation, oxidative stress, other miscellaneous trait","5.353384374","1.647345055","0.040008429","0.114490128","0.050562577","0.040725707"
"TraesCS2A03G1217200.1","TraesCS2A02G524500","W25","0.957553154080076","1.65921383949109e-09","IPR006460","MIZ1-like_pln","GO:0010274","hydrotropism","TO_0000437, TO_0002661, TO_0000173","male sterility, seed maturation, ethylene sensitivity","29.50995814","17.36503953","0.541135138","0.11175976","0.366826607","0.655657306"
"TraesCS2B03G0120800.1","TraesCS2B02G057200","W25","0.837502640636156","2.73149583127164e-05","IPR006816","ELMO_dom","NA","NA","TO_0000112, TO_0000249, TO_0002661, TO_0000207, TO_0000173, TO_0000183, TO_0000469, TO_0000437","disease resistance, leaf senescence trait, seed maturation, plant height, ethylene sensitivity, other miscellaneous trait, days to maturity, male sterility","2.463318061","1.232095129","0.035791917","0.057562981","0.13032927","0.509069469"
"TraesCS2B03G0301100.1","TraesCS2B02G123500","W25","0.739354215524497","0.000694744098902448","IPR006282, IPR007371, IPR007373, IPR036371, IPR036759","Thi_PPkinase, TPK_catalytic, Thiamin_PyroPKinase_B1-bd, TPK_B1-bd_sf, TPK_catalytic_sf","GO:0005829,GO:0004788,GO:0005524,GO:0016301,GO:0030975,GO:0006772,GO:0009229,GO:0016310","cytosol,thiamine diphosphokinase activity,ATP binding,kinase activity,thiamine binding,thiamine metabolic process,thiamine diphosphate biosynthetic process,phosphorylation","TO_0000522;TO_0000523","stomatal resistance","0.222800892","0.461764066","0.113890117","0.153339308","0.150132339","0.382756638"
"TraesCS2B03G0456200.1","TraesCS2B02G189100","W25","0.675219898197178","0.00293706164052716","IPR000073, IPR000639, IPR029058","AB_hydrolase_1, Epox_hydrolase-like, AB_hydrolase","GO:0003824","catalytic activity","TO_0000437, TO_0000112, TO_0000043, TO_0002661, TO_0000173, TO_0000207","male sterility, disease resistance, root morphology trait, seed maturation, ethylene sensitivity, plant height","2.486811058","1.326096514","0.073995001","0.482214896","0.854691842","1.751188733"
"TraesCS2B03G0590600.1","TraesCS2B02G245000","W25","0.784457960176256","0.000192769778427411","IPR000195, IPR035969","Rab-GTPase-TBC_dom, Rab-GTPase_TBC_sf","GO:0005096,GO:0090630","GTPase activator activity,activation of GTPase activity","TO_0000112, TO_0020055, TO_0000437, TO_0000043, TO_0002661, TO_0002657","disease resistance, wheat stripe rust disease resistance, male sterility, root morphology trait, seed maturation, oxidative stress","1.220338267","1.598703286","0.252285795","0.705773534","0.353781099","0.377959457"
"TraesCS2B03G0798100.1","TraesCS2B02G305200","W25","0.948613611544567","6.77755140488165e-09","IPR006040, IPR006041","Allergen_Ole_e_I_CS, Pollen_Ole_e1_allergen","GO:0005615","extracellular space","TO_0006017, TO_0002661, TO_0000437, TO_0000043, TO_0002657, TO_0000207","meristem identity, seed maturation, male sterility, root morphology trait, oxidative stress, plant height","19.60017685","9.208164258","1.074531174","0.105500875","0.121417645","0.363149045"
"TraesCS2B03G1225700.1","TraesCS2B02G485900","W25","0.980936677710298","4.38572956456806e-12","IPR008700, IPR040387","TypeIII_avirulence_cleave, RIN4/NOI4","GO:0005886","plasma membrane","TO_0000173, TO_0000437","ethylene sensitivity, male sterility","6.118418749","7.66746124","0","0","0","0.060293138"
"TraesCS2B03G1302000.1","TraesCS2B02G518300","W25","0.87217845114167","5.0171584109251e-06","IPR023213","CAT-like_dom_sf","GO:0047634","agmatine N4-coumaroyltransferase activity","NA","NA","1.202991727","1.799129424","0.106382195","0","0.098302477","0"
"TraesCS2B03G1391700.1","TraesCS2B02G554600","W25","0.968605797697235","1.78405080924892e-10","IPR006460","MIZ1-like_pln","GO:0010274","hydrotropism","TO_0000437, TO_0000173, TO_0002661","male sterility, ethylene sensitivity, seed maturation","19.29123562","12.363267","0","0.024985911","0.089799351","0.217501036"
"TraesCS2D03G0079100.1","TraesCS2D02G043600","W25","0.886434070925479","2.15750829459798e-06","IPR006816","ELMO_dom","NA","NA","TO_0002657, TO_0000112, TO_0000249, TO_0002661, TO_0000183, TO_0000173, TO_0000207, TO_0000469, TO_0000437","oxidative stress, disease resistance, leaf senescence trait, seed maturation, other miscellaneous trait, ethylene sensitivity, plant height, days to maturity, male sterility","0.890861436","1.113966648","0.073412365","0.054733413","0.20097881","0.40554601"
"TraesCS2D03G0305100.1","TraesCS2D02G145100","W25","0.765240904762461","0.0003442753180834","IPR005135, IPR036691","Endo/exonuclease/phosphatase, Endo/exonu/phosph_ase_sf","GO:0005783,GO:0003824,GO:0006506","endoplasmic reticulum,catalytic activity,GPI anchor biosynthetic process","NA","NA","0.543527504","0.44979038","0.184450094","0.206362889","0.317588746","0.595261247"
"TraesCS2D03G0620500.1","TraesCS2D02G269100","W25","0.795553460199742","0.000134273209454304","IPR012417","CaM-bd_dom_pln","GO:0005516","calmodulin binding","TO_0002661, TO_0000173, TO_0000112, TO_0000207, TO_0002657, TO_0000437","seed maturation, ethylene sensitivity, disease resistance, plant height, oxidative stress, male sterility","7.67701303","4.280921674","0.155706564","0.608711095","1.641311177","3.353651552"
"TraesCS2D03G0666000.1","TraesCS2D02G286700","W25","0.941834776870113","1.68288034210334e-08","IPR006040, IPR006041","Allergen_Ole_e_I_CS, Pollen_Ole_e1_allergen","GO:0005615","extracellular space","TO_0000043, TO_0000580, TO_0006017, TO_0000207, TO_0002657, TO_0002661, TO_0000173, TO_0000437","root morphology trait, cytoplasmic male sterility, meristem identity, plant height, oxidative stress, seed maturation, ethylene sensitivity, male sterility","16.13911824","10.25519287","1.06835161","0.116857041","0.099359136","0.108043543"
"TraesCS2D03G1175200.1","TraesCS2D02G527500","W25","0.964126065848559","4.78875357305304e-10","IPR006460","MIZ1-like_pln","GO:0010274","hydrotropism","TO_0000173, TO_0000437","ethylene sensitivity, male sterility","28.66438727","18.68210222","0.137323694","0.096349112","0.174365392","0.184842301"
"TraesCS3A03G0027100.1","TraesCS3A02G013400","W25","0.737768968736666","0.000723386016824365","IPR000719, IPR008271, IPR011009, IPR017441, IPR045874","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, LRK10-like","GO:0005524,GO:0016021,GO:0004674,GO:0006468,GO:0030247","ATP binding,integral component of membrane,protein serine/threonine kinase activity,protein phosphorylation,polysaccharide binding","TO_0000112","disease resistance","0.279503224","0.284791341","0.059038429","0.049410535","0.122972776","0.161711201"
"TraesCS3A03G0453500.1","TraesCS3A02G189200","W25","0.878489570683097","3.49788773798299e-06","IPR001841, IPR013083, IPR039525","Znf_RING, Znf_RING/FYVE/PHD, RNF126-like_zinc-ribbon","GO:0005737,GO:0046872,GO:0061630,GO:0016567","cytoplasm,metal ion binding,ubiquitin protein ligase activity,protein ubiquitination","TO_0000183, TO_0000281, TO_0000437","other miscellaneous trait, metabolite content trait, male sterility","0.79272287","1.235582251","0","0.053305487","0.031374057","0.381075181"
"TraesCS3A03G0700200.1","TraesCS3A02G277000","W25","0.655585439077828","0.00427458331199103","IPR005455, IPR027310, IPR036140","PFN, Profilin_CS, PFN_sf","GO:0070064,GO:0042989,GO:0005856,GO:0005938,GO:0007097,GO:0003785","proline-rich region binding,sequestering of actin monomers,cytoskeleton,cell cortex,nuclear migration,actin monomer binding","TO_0002657, TO_0000598, TO_0000437, TO_0000173","oxidative stress, protein content, male sterility, ethylene sensitivity","7.427323127","1.730359159","0","0.207269723","0.688946842","0.902277412"
"TraesCS3A03G0783700.1","TraesCS3A02G326400","W25","0.961055972754017","8.78625651024877e-10","IPR000719, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0006468,GO:0004674","ATP binding,protein phosphorylation,protein serine/threonine kinase activity","TO_0002657, TO_0000580, TO_0000207, TO_0000173, TO_0000437","oxidative stress, cytoplasmic male sterility, plant height, ethylene sensitivity, male sterility","15.08327205","10.21367059","0.264779404","0.079840676","0.099435265","0.060089442"
"TraesCS3B03G0538700.1","TraesCS3B02G221500","W25","0.821773638946948","5.20367014619692e-05","IPR000719, IPR001245, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, Ser-Thr/Tyr_kinase_cat_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0006468,GO:0004674","ATP binding,protein phosphorylation,protein serine/threonine kinase activity","TO_0000437, TO_0000358, TO_0000429, TO_0000043, TO_0006047, TO_0006001, TO_0000207, TO_0000112, TO_0020097, TO_0002657, TO_0000183, TO_0000053, TO_0000259, TO_0002639, TO_0002692, TO_0000421, TO_0002661, TO_0002665, TO_0000276, TO_0000173","male sterility, female sterility, salt sensitivity, root morphology trait, calcium concentration, salt tolerance, plant height, disease resistance, stomatal opening, oxidative stress, other miscellaneous trait, pollen sterility, heat tolerance, shoot branching, root meristem development, pollen fertility, seed maturation, root hair length, drought tolerance, ethylene sensitivity","2.220340627","1.240365608","0.795355102","0.305552841","0.263315209","0.646290342"
"TraesCS3B03G0902300.1","TraesCS3B02G355700","W25","0.97299206793647","5.84453028431359e-11","IPR000719, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0006468,GO:0004674","ATP binding,protein phosphorylation,protein serine/threonine kinase activity","TO_0000207, TO_0000437, TO_0002661","plant height, male sterility, seed maturation","9.75489029","6.330465491","0.041152063","0.015004137","0.090034467","0.05549003"
"TraesCS3B03G1302200.1","TraesCS3B02G523500","W25","0.708402298795193","0.00145878724638994","IPR000685, IPR033966, IPR036376","RuBisCO_lsu_C, RuBisCO, RuBisCO_lsu_C_sf","GO:0009507,GO:0000287,GO:0004497,GO:0016984,GO:0019253","chloroplast,magnesium ion binding,monooxygenase activity,ribulose-bisphosphate carboxylase activity,reductive pentose-phosphate cycle","TO_0006001, TO_0000112, TO_0001015, TO_0000598","salt tolerance, disease resistance, photosynthetic rate, protein content","0.592681767","0.800943133","0.125289786","0.08859134","0.10557158","0.170070758"
"TraesCS3D03G0624500.1","TraesCS3D02G270200","W25","0.938702798135608","2.47107063263329e-08","IPR005512, IPR038937","PRONE_dom, RopGEF","GO:0005085,GO:0050790","guanyl-nucleotide exchange factor activity,regulation of catalytic activity","TO_0006017, TO_0000112, TO_0000437, TO_0000207","meristem identity, disease resistance, male sterility, plant height","7.373192221","3.357805747","0","0.105048484","0.04190823","0.027312229"
"TraesCS3D03G0723600.1","TraesCS3D02G319800","W25","0.976717078972526","1.94103187125928e-11","IPR000719, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0006468,GO:0004674","ATP binding,protein phosphorylation,protein serine/threonine kinase activity","TO_0002657, TO_0002661, TO_0000207, TO_0000173, TO_0000437, TO_0000112","oxidative stress, seed maturation, plant height, ethylene sensitivity, male sterility, disease resistance","13.15847682","6.790341697","0.13292407","0.015543708","0.055996396","0.089618358"
"TraesCS3D03G0847700.1","TraesCS3D02G384300","W25","0.88961191933817","1.76057236146452e-06","IPR000727, IPR044766","T_SNARE_dom, NPSN/SNAP25-like_N_SNARE","GO:0005886,GO:0031201,GO:0005484,GO:0015031,GO:0061025","plasma membrane,SNARE complex,SNAP receptor activity,protein transport,membrane fusion","TO_0006017, TO_0000183, TO_0001017, TO_0002661, TO_0000207, TO_0000701, TO_0000112, TO_0002657, TO_0000437, TO_0020097","meristem identity, other miscellaneous trait, water use efficiency, seed maturation, plant height, turgor pressure, disease resistance, oxidative stress, male sterility, stomatal opening","0.698464716","0.875034006","0.148258586","0.018018474","0.015907724","0"
"TraesCS3D03G0921500.1","TraesCS3D02G420300","W25","0.700908972921384","0.00172209307794469","IPR000368, IPR001296, IPR006380, IPR012819, IPR023214, IPR035659","Sucrose_synth, Glyco_trans_1, SPP-like_dom, SPS_pln, HAD_sf, SPS_C","GO:0005986,GO:0046524,GO:0016157","sucrose biosynthetic process,sucrose-phosphate synthase activity,sucrose synthase activity","TO_0000291, TO_0000437, TO_0000207, TO_0002661, TO_0000469, TO_0000135, TO_0000495, TO_0002657, TO_0006002, TO_0012002, TO_0000993, TO_0001027, TO_0012001, TO_0001015, TO_0000328, TO_0002665, TO_0000333, TO_0000276, TO_0020102, TO_0000173, TO_0000137","carbohydrate content, male sterility, plant height, seed maturation, days to maturity, leaf length, chlorophyll content, oxidative stress, proline content, leaf chlorophyll content, cellulose content, net photosynthetic rate, leaf area index, photosynthetic rate, sucrose content, root hair length, sugar content, drought tolerance, phosphate content, ethylene sensitivity, days to heading","0.222497215","0.218816258","0.018225501","0.043087293","0.117468653","0.273783516"
"TraesCS4A03G0496500.1","TraesCS4A02G183000","W25","0.963492657669092","5.45043236058358e-10","IPR000719, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0006468,GO:0004674","ATP binding,protein phosphorylation,protein serine/threonine kinase activity","TO_0002661, TO_0000207, TO_0000173, TO_0000112, TO_0002657, TO_0000437","seed maturation, plant height, ethylene sensitivity, disease resistance, oxidative stress, male sterility","12.3035832","6.742726174","0","0.043605985","0.038534187","0"
"TraesCS4A03G1000100.1","TraesCS4A02G402400","W25","0.96666446846917","2.7822217692228e-10","","","NA","NA","TO_0000437, TO_0000207, TO_0002657","male sterility, plant height, oxidative stress","6.354931295","4.626215777","0","0","0.019441558","0.020760017"
"TraesCS4A03G1028900.1","TraesCS4A02G417300","W25","0.777859603621115","0.000236726067759881","IPR002745, IPR042080, IPR042081","Ptrans_KptA/Tpt1, RNA_2'-PTrans_N, RNA_2'-PTrans_C","GO:0006388,GO:0000215","tRNA splicing, via endonucleolytic cleavage and ligation,tRNA 2'-phosphotransferase activity","TO_0000183, TO_0000112, TO_0000084, TO_0002759, TO_0000227, TO_0000919, TO_0000207, TO_0001007, TO_0000135, TO_0000640","other miscellaneous trait, disease resistance, root number, grain number, root length, grain weight, plant height, coleoptile length, leaf length, total root number","2.364153824","2.503751075","1.630031014","1.461043024","2.40674253","3.387059681"
"TraesCS4B03G0317100.1","TraesCS4B02G135600","W25","0.961254276466638","8.46109687858414e-10","IPR000719, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0006468,GO:0004674","ATP binding,protein phosphorylation,protein serine/threonine kinase activity","TO_0000112, TO_0000173, TO_0000437, TO_0002661","disease resistance, ethylene sensitivity, male sterility, seed maturation","10.88268794","7.610370688","0.355540495","0.042393021","0.036563124","0.081079031"
"TraesCS4B03G0712700.1","TraesCS4B02G267900","W25","0.969463677726083","1.45292711001861e-10","IPR001563, IPR018202, IPR029058","Peptidase_S10, Ser_caboxypep_ser_AS, AB_hydrolase","GO:0004185,GO:0006508","serine-type carboxypeptidase activity,proteolysis","TO_0000437, TO_0000173, TO_0002661","male sterility, ethylene sensitivity, seed maturation","2.655193774","1.435096828","0.079726284","0.029068388","0","0.013438008"
"TraesCS4B03G0824600.1","TraesCS4B02G318000","W25","0.670674817988022","0.00321122909655058","IPR006694, IPR045019","Fatty_acid_hydroxylase, BETA-OHASE-like","GO:0005789,GO:0016117,GO:0009628,GO:1990465,GO:0009924,GO:0005506,GO:0016491,GO:0031969,GO:0016021,GO:1901700,GO:0006950","endoplasmic reticulum membrane,carotenoid biosynthetic process,response to abiotic stimulus,aldehyde oxygenase (deformylating) activity,octadecanal decarbonylase activity,iron ion binding,oxidoreductase activity,chloroplast membrane,integral component of membrane,response to oxygen-containing compound,response to stress","TO_0002657, TO_0000303","oxidative stress, cold tolerance","1.204395142","1.389336666","0.901636048","0.454506198","1.099997929","1.325262079"
"TraesCS4D03G0000100.1","TraesCS4D02G000100","W25","0.919188265342548","1.8540177720747e-07","IPR002914, IPR035506","Poa_pIX/Phl_pVI, Pollen_allergen/Os","NA","NA","TO_0002661, TO_0000437","seed maturation, male sterility","5.128948614","2.256549253","0","0.022820466","0.020166225","0.021928838"
"TraesCS4D03G0260000.1","TraesCS4D02G130300","W25","0.968876149301807","1.67331336274913e-10","IPR000719, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0006468,GO:0004674","ATP binding,protein phosphorylation,protein serine/threonine kinase activity","TO_0002657, TO_0002661, TO_0000207, TO_0000437, TO_0000173, TO_0000580","oxidative stress, seed maturation, plant height, male sterility, ethylene sensitivity, cytoplasmic male sterility","8.085854179","5.170805679","0.177530665","0","0.019048535","0.01994874"
"TraesCS4D03G0755500.1","TraesCS4D02G324700","W25","0.951607920727387","4.35838351557619e-09","IPR000008, IPR035892, IPR044750","C2_dom, C2_domain_sf, C2_SRC2/BAP","GO:0006952","defense response","TO_0000183, TO_0000276, TO_0000112, TO_0000437, TO_0002657, TO_0000043, TO_0000435, TO_0020097","other miscellaneous trait, drought tolerance, disease resistance, male sterility, oxidative stress, root morphology trait, seed longevity, stomatal opening","8.16353938","4.741418563","0.41968221","0.076508552","0.067546058","0.071432491"
"TraesCS5A03G0062800.1","TraesCS5A02G025800","W25","0.97026441945528","1.19316670607085e-10","","","NA","NA","TO_0000437, TO_0002657, TO_0002661, TO_0000173, TO_0000207","male sterility, oxidative stress, seed maturation, ethylene sensitivity, plant height","3.884773029","7.367154946","0.156678862","0.027482273","0","0.026408502"
"TraesCS5A03G0233500.1","TraesCS5A02G091500","W25","0.704883021473293","0.00157798591706828","","","NA","NA","NA","NA","3.358199161","3.303079131","1.637215729","2.108389157","2.822664827","3.734016165"
"TraesCS5A03G0299300.1","TraesCS5A02G111500","W25","0.926515061486287","9.28886349865527e-08","IPR001075, IPR034904","NIF_FeS_clus_asmbl_NifU_C, FSCA_dom_sf","GO:0005506,GO:0005739,GO:0097428,GO:0051539,GO:0016226","iron ion binding,mitochondrion,protein maturation by iron-sulfur cluster transfer,4 iron, 4 sulfur cluster binding,iron-sulfur cluster assembly","TO_0000207, TO_0000112, TO_0000437","plant height, disease resistance, male sterility","0.669983611","1.418187946","0","0","0.028043676","0.01497275"
