"ID","Previous_accession","moduleLabels","MM.17","p.MM.17","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0688000.1","TraesCS1A02G272400","W17","0.812381451065849","7.4295309401385e-05","IPR007462","COV1-like","GO:0016021","integral component of membrane","TO_0000183","other miscellaneous trait","1.358294967","0.851968597","0.425394059","0.86717592","1.945359695","2.620560522"
"TraesCS1A03G0782700.1","TraesCS1A02G315500","W17","0.911276702856818","3.64867076311814e-07","IPR004498, IPR029063","Ribosomal_PrmA_MeTrfase, SAM-dependent_MTases_sf","GO:0009507,GO:0005739,GO:0018023,GO:0005840,GO:0016279","chloroplast,mitochondrion,peptidyl-lysine trimethylation,ribosome,protein-lysine N-methyltransferase activity","TO_0012004, TO_0000358","quantum yield, female sterility","0.588877341","0.038847387","0","0.28651907","0.504657001","0.77895076"
"TraesCS1A03G0863600.1","TraesCS1A02G351900","W17","0.859033492313036","1.00458398647623e-05","IPR007657","Glycosyltransferase_61","GO:0016021,GO:0000139,GO:0098791,GO:0016763","integral component of membrane,Golgi membrane,Golgi apparatus subcompartment,pentosyltransferase activity","TO_0000435, TO_0000112, TO_0006001, TO_0020097, TO_0002657, TO_0002639","seed longevity, disease resistance, salt tolerance, stomatal opening, oxidative stress, shoot branching","1.733912268","0.67684951","0.139260356","1.33798332","4.184786128","5.425513805"
"TraesCS1A03G0891200.1","TraesCS1A02G366300","W17","0.740487102762338","0.000674856738986896","IPR001005, IPR009057, IPR017930","SANT/Myb, Homeobox-like_sf, Myb_dom","GO:0003677","DNA binding","TO_0000207, TO_0000428, TO_0001027, TO_0000227, TO_0000303, TO_0002657, TO_0006002, TO_0000325, TO_0000078, TO_0000552, TO_0000495, TO_0006055, TO_0000136, TO_0000084, TO_0001017, TO_0000434, TO_0000919, TO_0001006, TO_0000598, TO_0000607, TO_0000019, TO_0000344, TO_0000355, TO_0006036, TO_0000522;TO_0000523, TO_0006017","plant height, callus induction, net photosynthetic rate, root length, cold tolerance, oxidative stress, proline content, soluble protein content, root dry weight, shoot dry weight, chlorophyll content, selenium content, leaf relative water content, root number, water use efficiency, root activity, grain weight, adventitious root number, protein content, ash content, seedling height, days to flowering trait, heterosis, stem elongation, stomatal resistance, meristem identity","0.177383508","0.032796264","0","0.043329998","0.17744373","0.691385838"
"TraesCS1B03G0096900.1","TraesCS1B02G051100","W17","0.750966237828172","0.000512256076452407","IPR015943, IPR036322","WD40/YVTN_repeat-like_dom_sf, WD40_repeat_dom_sf","GO:0031080,GO:0005515","nuclear pore outer ring,protein binding","NA","NA","0.106237144","0.011509449","0","0.139017925","0.217508404","0.18400175"
"TraesCS1B03G0501600.1","TraesCS1B02G170100","W17","0.653868147554793","0.00441179315550343","IPR001568, IPR033697, IPR036430","RNase_T2-like, Ribonuclease_T2_eukaryotic, RNase_T2-like_sf","GO:0005576,GO:0003723,GO:0033897,GO:0006401,GO:0090502","extracellular region,RNA binding,ribonuclease T2 activity,RNA catabolic process,RNA phosphodiester bond hydrolysis, endonucleolytic","TO_0000397, TO_0000128, TO_0000734","grain size, harvest index, grain length","1.242863572","0.113042232","0","0","0.705181994","1.101846041"
"TraesCS1B03G0536500.1","TraesCS1B02G180500","W17","0.886750408900941","2.11485095584787e-06","IPR002083, IPR008974","MATH/TRAF_dom, TRAF-like","GO:0005515","protein binding","TO_0000437, TO_0000580, TO_0000207, TO_0002657","male sterility, cytoplasmic male sterility, plant height, oxidative stress","0.430223695","0.007927146","0","0.037901115","0.120345781","0.258433788"
"TraesCS1B03G0575700.1","TraesCS1B02G195400","W17","0.881671256355661","2.89431298931087e-06","IPR002083, IPR008974","MATH/TRAF_dom, TRAF-like","GO:0005515","protein binding","TO_0000207, TO_0000580","plant height, cytoplasmic male sterility","0.271698565","0.016427012","0","0.043439762","0.136915763","0.325387651"
"TraesCS1B03G0631900.1","TraesCS1B02G217300","W17","0.671511941106411","0.00315922695929499","IPR004320","BPS1_pln","GO:0048364,GO:0048367","root development,shoot system development","NA","NA","0.561614827","0.209292544","0","0.353525198","0.512842641","0.426308507"
"TraesCS1B03G0688300.1","TraesCS1B02G242300","W17","0.921033949455395","1.56759670796913e-07","IPR001932, IPR015655, IPR036457","PPM-type_phosphatase-like_dom, PP2C, PPM-type-like_dom_sf","GO:0006470,GO:0017018","protein dephosphorylation,myosin phosphatase activity","TO_0000043, TO_0000183","root morphology trait, other miscellaneous trait","2.301457492","0.542362258","0.279208211","0.89514439","2.195490152","4.125630549"
"TraesCS1B03G0823600.1","TraesCS1B02G296400","W17","0.721338384996335","0.00108236182394047","","","NA","NA","NA","NA","0.818310536","0.422685388","0","0","0.881343145","1.479854773"
"TraesCS1B03G0863800.1","TraesCS1B02G314400","W17","0.944222895198067","1.23749106359149e-08","IPR000210, IPR002083, IPR008974, IPR011333, IPR045005","BTB/POZ_dom, MATH/TRAF_dom, TRAF-like, SKP1/BTB/POZ_sf, BPM1-6","GO:0005515,GO:0009628,GO:0016567","protein binding,response to abiotic stimulus,protein ubiquitination","NA","NA","0.423312169","0.022453677","0","0.075958939","0.358923589","0.802892264"
"TraesCS1B03G1015300.1","TraesCS1B02G372800","W17","0.744879156614622","0.000602160708763248","IPR000719, IPR000858, IPR001480, IPR003609, IPR008271, IPR011009, IPR017441, IPR024171, IPR036426","Prot_kinase_dom, S_locus_glycoprot_dom, Bulb-type_lectin_dom, Pan_app, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, SRK-like_kinase, Bulb-type_lectin_dom_sf","GO:0005524,GO:0004712,GO:0048544,GO:0016021,GO:0004674,GO:0006468,GO:0106310","ATP binding,protein serine/threonine/tyrosine kinase activity,recognition of pollen,integral component of membrane,protein serine/threonine kinase activity,protein phosphorylation,protein serine kinase activity","TO_0000276, TO_0000428, TO_0006017, TO_0000112, TO_0000207","drought tolerance, callus induction, meristem identity, disease resistance, plant height","0.691562011","0.069477261","0","0.066451521","0.203282614","0.186722816"
"TraesCS1B03G1050600.1","TraesCS1B02G386600","W17","0.903021295176391","6.93812221700632e-07","IPR000558, IPR007125, IPR009072","Histone_H2B, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982,GO:0006334","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity,nucleosome assembly","TO_0000112, TO_0000163, TO_0000115, TO_0006036, TO_0000036, TO_0000225, TO_0006017, TO_0000253, TO_0000183, TO_0000344, TO_0000043, TO_0000259, TO_0006001, TO_0000276","disease resistance, auxin sensitivity, root mass density, stem elongation, hybrid incompatibility, stamen number, meristem identity, seed dormancy, other miscellaneous trait, days to flowering trait, root morphology trait, heat tolerance, salt tolerance, drought tolerance","3.204474119","0.100944346","0","1.007135494","2.171622614","4.452423172"
"TraesCS1D03G0131800.1","TraesCS1D02G060500","W17","0.580316362737165","0.0145955663975458","IPR002641, IPR016035","PNPLA_dom, Acyl_Trfase/lysoPLipase","GO:0016042,GO:0016298","lipid catabolic process,lipase activity","NA","NA","19.43544161","4.253834325","4.610519466","4.591903248","8.903409923","17.41603994"
"TraesCS1D03G0415200.1","TraesCS1D02G160600","W17","0.883747437606297","2.55036316008194e-06","IPR002083, IPR008974","MATH/TRAF_dom, TRAF-like","GO:0005515","protein binding","TO_0000207","plant height","1.124284314","0.078774371","0.086227722","0.139431453","0.621138402","1.643407819"
"TraesCS1D03G0492300.1","TraesCS1D02G192600","W17","0.714048239999354","0.00128308544206083","IPR044699","MAKR6","NA","NA","TO_0000303","cold tolerance","2.683326989","0.088076086","0.100937262","0.624640798","1.011209872","0.563008416"
"TraesCS1D03G0559400.1","TraesCS1D02G226900","W17","0.734083224769013","0.000793779138442267","IPR011016, IPR013083, IPR022143, IPR033275","Znf_RING-CH, Znf_RING/FYVE/PHD, DUF3675, MARCH-like","GO:0016021,GO:0004842,GO:0008270,GO:0016567","integral component of membrane,ubiquitin-protein transferase activity,zinc ion binding,protein ubiquitination","TO_0020055","wheat stripe rust disease resistance","0.13270103","0.047523391","0","0.083748641","0.537114079","1.801517934"
"TraesCS1D03G0568600.1","TraesCS1D02G231600","W17","0.87446726960809","4.41172939284538e-06","IPR016040, IPR036291, IPR044516","NAD(P)-bd_dom, NAD(P)-bd_dom_sf, UXS","GO:0005737,GO:0016021,GO:0048040,GO:0070403,GO:0033320,GO:0042732","cytoplasm,integral component of membrane,UDP-glucuronate decarboxylase activity,NAD+ binding,UDP-D-xylose biosynthetic process,D-xylose metabolic process","TO_0000276, TO_0000183","drought tolerance, other miscellaneous trait","44.00076026","10.34325964","9.337434033","25.9267337","69.81376523","46.98622155"
"TraesCS1D03G0604400.1","TraesCS1D02G249700","W17","0.840905328672496","2.35506031416718e-05","IPR002925, IPR029058","Dienelactn_hydro, AB_hydrolase","GO:0016787","hydrolase activity","TO_0000128","harvest index","0.243053806","0.020409754","0","0.067454317","0.629247733","1.448147909"
"TraesCS1D03G0641300.1","TraesCS1D02G266300","W17","0.951201124496783","4.63527075051067e-09","IPR002921, IPR029058, IPR033556","Fungal_lipase-like, AB_hydrolase, PLA","GO:0016042,GO:0008970","lipid catabolic process,phospholipase A1 activity","NA","NA","0.880226167","0.01811118","0","0.227862557","0.912536636","1.039368253"
"TraesCS1D03G0659500.1","TraesCS1D02G274600","W17","0.683281948278236","0.00249775893590734","IPR003613, IPR013083, IPR045185, IPR045210","Ubox_domain, Znf_RING/FYVE/PHD, PUB22/23/24-like, RING-Ubox_PUB","GO:0061630,GO:0016567","ubiquitin protein ligase activity,protein ubiquitination","TO_0000276, TO_0000344, TO_0000522;TO_0000523, TO_0000043, TO_0000310","drought tolerance, days to flowering trait, stomatal resistance, root morphology trait, self-incompatibility","2.734735221","0.520774843","0.809797875","1.248116791","2.753082154","2.430730705"
"TraesCS1D03G0668000.1","TraesCS1D02G277900","W17","0.871303182995149","5.26667042694524e-06","IPR003107, IPR011990","HAT, TPR-like_helical_dom_sf","GO:0005515,GO:0006396","protein binding,RNA processing","TO_0000227","root length","0.987762377","0.285240446","0.039274822","0.432205789","1.779264388","4.190779058"
"TraesCS1D03G0716600.1","TraesCS1D02G299700","W17","0.578002189805307","0.0150895257768469","IPR002963, IPR007112, IPR007117, IPR007118, IPR009009, IPR036749, IPR036908","Expansin, Expansin/allergen_DPBB_dom, Expansin_CBD, Expan_Lol_pI, RlpA-like_DPBB, Expansin_CBD_sf, RlpA-like_sf","GO:0005576,GO:0016020,GO:0009664","extracellular region,membrane,plant-type cell wall organization","TO_0001015, TO_0000397, TO_0000207, TO_0000078, TO_0000181, TO_0000278, TO_0000731, TO_0001018, TO_0000734","photosynthetic rate, grain size, plant height, root dry weight, seed weight, root to shoot ratio, lignin content, transpiration rate, grain length","7.340045439","0.490551835","0.089151427","0.052399047","0.370472293","1.537796217"
"TraesCS1D03G0853500.1","TraesCS1D02G364900","W17","0.770047607845657","0.000299311884673062","IPR002164, IPR037231","NAP_family, NAP-like_sf","GO:0000785,GO:0005634,GO:0005737,GO:0003682,GO:0042393,GO:0000724,GO:0006334","chromatin,nucleus,cytoplasm,chromatin binding,histone binding,double-strand break repair via homologous recombination,nucleosome assembly","TO_0000469, TO_0000183, 281, TO_0000315, TO_0000249","days to maturity, other miscellaneous trait, Common bunt spike incidence, bacterial disease resistance, leaf senescence trait","13.14820399","8.953148141","6.202295796","11.11644259","16.80767154","21.37853741"
"TraesCS1D03G0874600.1","TraesCS1D02G375700","W17","0.920761631331153","1.60730122631325e-07","IPR013216, IPR025771, IPR029063","Methyltransf_11, Phosphoethanolamine_N-MeTrfase, SAM-dependent_MTases_sf","GO:0016021,GO:0006656,GO:0000234,GO:0052667,GO:0032259","integral component of membrane,phosphatidylcholine biosynthetic process,phosphoethanolamine N-methyltransferase activity,phosphomethylethanolamine N-methyltransferase activity,methylation","TO_0006001, TO_0006059, TO_0000276, TO_0000358, TO_0000183, TO_0000227, TO_0000429, TO_0000437, TO_0000043, TO_0000598","salt tolerance, cadmium concentration, drought tolerance, female sterility, other miscellaneous trait, root length, salt sensitivity, male sterility, root morphology trait, protein content","0.370291338","0.037811752","0","0.057131588","0.279402021","0.652972067"
"TraesCS2A03G0046900.1","TraesCS2A02G022500","W17","0.80882208895571","8.46013531305542e-05","IPR001128, IPR002401, IPR017972, IPR036396","Cyt_P450, Cyt_P450_E_grp-I, Cyt_P450_CS, Cyt_P450_sf","GO:0016021,GO:0004497,GO:0005506,GO:0016705,GO:0020037","integral component of membrane,monooxygenase activity,iron ion binding,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding","TO_0000043, TO_0000183, TO_0000344, TO_0000495","root morphology trait, other miscellaneous trait, days to flowering trait, chlorophyll content","1.163166144","0.025624334","0","0.385189255","1.092139869","0.196740151"
"TraesCS2A03G0047600.1","TraesCS2A02G023000","W17","0.868508419566861","6.13533771582344e-06","IPR001128, IPR002401, IPR036396","Cyt_P450, Cyt_P450_E_grp-I, Cyt_P450_sf","GO:0016021,GO:0004497,GO:0005506,GO:0016705,GO:0020037","integral component of membrane,monooxygenase activity,iron ion binding,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding","TO_0000344, TO_0000050, TO_0000495, TO_0000437, TO_0000183, TO_0000598, TO_0000207, TO_0006018, TO_0000043, TO_0000276, TO_0006019","days to flowering trait, inflorescence branching, chlorophyll content, male sterility, other miscellaneous trait, protein content, plant height, organ identity, root morphology trait, drought tolerance, floral organ identity","0.804131426","0.096038484","0","0.140150353","0.570302121","0.418688594"
"TraesCS2A03G0137400.2","TraesCS2A02G070700.2","W17","0.92343543341376","1.2523568207201e-07","IPR002182, IPR027417, IPR032675, IPR036388, IPR038005, IPR041118, IPR042197, IPR044974","NB-ARC, P-loop_NTPase, LRR_dom_sf, WH-like_DNA-bd_sf, RX-like_CC, Rx_N, Apaf_helical, Disease_R_plants","NA","NA","NA","NA","0.627325081","0.052141138","0.056054363","0.185697459","0.636178749","0.994225455"
"TraesCS2A03G0245600.1","TraesCS2A02G119000","W17","0.839672411378054","2.48602534314693e-05","IPR001810, IPR032675, IPR036047","F-box_dom, LRR_dom_sf, F-box-like_dom_sf","GO:0005515","protein binding","NA","NA","0.298166961","0.056322326","0","0.053456405","0.208884441","0.183423771"
"TraesCS2A03G0249300.1","TraesCS2A02G121100","W17","0.734168146976162","0.000792095711403872","IPR011684","NAB","GO:0003779","actin binding","TO_0000183","other miscellaneous trait","0.388497818","0.049010214","0","0","0.173082874","0.212833392"
"TraesCS2A03G0412800.1","TraesCS2A02G198000","W17","0.732695719330414","0.000821706278558602","IPR003245, IPR008972, IPR028871, IPR039391","Phytocyanin_dom, Cupredoxin, BlueCu_1_BS, Phytocyanin","GO:0046658,GO:0009055,GO:0022900","anchored component of plasma membrane,electron transfer activity,electron transport chain","TO_0020055","wheat stripe rust disease resistance","0.110793055","0.011371589","0","0","0.03804682","0.150330084"
"TraesCS2A03G0426900.1","TraesCS2A02G203400","W17","0.776502131380597","0.000246736382117859","","","NA","NA","NA","NA","1.702732198","0.383678491","0","0.075694527","0.692253329","0.968514824"
"TraesCS2A03G0613000.1","TraesCS2A02G254200","W17","0.897691979028799","1.01994229255019e-06","IPR018170, IPR023210, IPR036812","Aldo/ket_reductase_CS, NADP_OxRdtase_dom, NADP_OxRdtase_dom_sf","GO:0005737,GO:0004033","cytoplasm,aldo-keto reductase (NADP) activity","TO_0000358","female sterility","1.039323692","0.018465824","0","0.068050931","0.429922689","1.306430034"
"TraesCS2A03G0672700.1","TraesCS2A02G271700","W17","0.782822378586869","0.00020296970656119","IPR002912, IPR011598, IPR036638, IPR045865","ACT_dom, bHLH_dom, HLH_DNA-bd_sf, ACT-like_dom_sf","GO:0005634,GO:0003700,GO:0046983,GO:0006355","nucleus,DNA-binding transcription factor activity,protein dimerization activity,regulation of DNA-templated transcription","TO_0000696, TO_0000112, TO_0000227, 72, TO_0000183","starch content, disease resistance, root length, Grain hardness, other miscellaneous trait","2.664683883","0.80592852","0.032050548","0.990341577","3.543584794","2.470599163"
"TraesCS2A03G0814500.1","TraesCS2A02G334000.1.mrna1","W17","0.651006224470601","0.00464836521778304","","","GO:0005634,GO:0004864,GO:0010427,GO:0038023,GO:0006952,GO:0009738,GO:0043086","nucleus,protein phosphatase inhibitor activity,abscisic acid binding,signaling receptor activity,defense response,abscisic acid-activated signaling pathway,negative regulation of catalytic activity","NA","NA","7.346655849","0","0","0","0.406497151","0.611466654"
"TraesCS2A03G0831400.1","TraesCS2A02G325300","W17","0.685069962092207","0.00240800610053334","","","NA","NA","NA","NA","0.745668478","0.429935695","0","0.657247922","1.047996351","1.147698032"
"TraesCS2A03G1068200.1","TraesCS2A02G451500","W17","0.815707687202773","6.56409650442324e-05","IPR003439, IPR003593, IPR011527, IPR017871, IPR027417, IPR036640, IPR044726, IPR044746","ABC_transporter-like_ATP-bd, AAA+_ATPase, ABC1_TM_dom, ABC_transporter-like_CS, P-loop_NTPase, ABC1_TM_sf, ABCC_6TM_D2, ABCC_6TM_D1","GO:0016021,GO:0005524,GO:0140359,GO:0055085","integral component of membrane,ATP binding,ABC-type transporter activity,transmembrane transport","TO_0000183, TO_0000043","other miscellaneous trait, root morphology trait","0.08145273","0.017721165","0","0.040814069","0.16903068","0.087252229"
"TraesCS2A03G1353100.1","TraesCS2A02G564400","W17","0.918746566438835","1.92885605605129e-07","IPR044839","NDR1-like","GO:0098542,GO:0031224","defense response to other organism,intrinsic component of membrane","TO_0000430, TO_0006002, TO_0000303","germination rate, proline content, cold tolerance","0.752071174","0.056924314","0","0.243282714","1.0493149","1.623153932"
"TraesCS2B03G0064800.1","TraesCSU02G238200.1.mrna1","W17","0.786389220636223","0.000181282081106342","IPR001906, IPR005630, IPR008930, IPR008949, IPR036965","Terpene_synth_N, Terpene_synthase_metal-bd, Terpenoid_cyclase/PrenylTrfase, Isoprenoid_synthase_dom_sf, Terpene_synth_N_sf","GO:0000287,GO:0016102,GO:0010333","magnesium ion binding,diterpenoid biosynthetic process,terpene synthase activity","NA","NA","1.146705749","0","0","0.075151265","0.595056975","0.124087401"
"TraesCS2B03G0095800.1","TraesCS2B02G046500","W17","0.808496756847867","8.56005390837929e-05","IPR002650, IPR014729, IPR015947, IPR024951, IPR025980","Sulphate_adenylyltransferase, Rossmann-like_a/b/a_fold, PUA-like_sf, Sulfurylase_cat_dom, ATP-Sase_PUA-like_dom","GO:0004020,GO:0004781,GO:0005524,GO:0000103,GO:0016310","adenylylsulfate kinase activity,sulfate adenylyltransferase (ATP) activity,ATP binding,sulfate assimilation,phosphorylation","TO_0000183, TO_0000469, TO_0000249, TO_0020055","other miscellaneous trait, days to maturity, leaf senescence trait, wheat stripe rust disease resistance","2.348762386","0.735423172","0.318822642","1.531877381","3.913595362","2.706820517"
"TraesCS2B03G0121700.1","TraesCS2B02G057800","W17","0.885248199282795","2.32402062207716e-06","IPR001128, IPR002401, IPR017972, IPR036396","Cyt_P450, Cyt_P450_E_grp-I, Cyt_P450_CS, Cyt_P450_sf","GO:0016021,GO:0004497,GO:0005506,GO:0016705,GO:0020037","integral component of membrane,monooxygenase activity,iron ion binding,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding","TO_0000183, TO_0000344, TO_0000437, TO_0000495, TO_0000043","other miscellaneous trait, days to flowering trait, male sterility, chlorophyll content, root morphology trait","0.511541849","0.013370495","0","0.12400172","1.205051927","0.752694291"
"TraesCS2B03G0227800.1","TraesCS2B02G098100","W17","0.801258968739184","0.000110542732193017","IPR000823, IPR002016, IPR010255, IPR019794, IPR033905","Peroxidase_pln, Haem_peroxidase, Haem_peroxidase_sf, Peroxidases_AS, Secretory_peroxidase","GO:0005576,GO:0004601,GO:0020037,GO:0046872,GO:0006979,GO:0042744,GO:0098869","extracellular region,peroxidase activity,heme binding,metal ion binding,response to oxidative stress,hydrogen peroxide catabolic process,cellular oxidant detoxification","TO_0000183","other miscellaneous trait","1.733967148","0.079025247","0","0.360367456","0.389370363","0.602023087"
"TraesCS2B03G0251800.1","TraesCS2B02G106400","W17","0.687588748083322","0.00228605810404041","IPR002347, IPR036291","SDR_fam, NAD(P)-bd_dom_sf","GO:0016491","oxidoreductase activity","NA","NA","5.981643319","2.335980889","0.584606263","7.440780126","8.181975328","9.774193913"
"TraesCS2B03G0281600.1","TraesCS2B02G117100","W17","0.876318950536719","3.96856649140484e-06","IPR000209, IPR010259, IPR015500, IPR023827, IPR023828, IPR034197, IPR036852, IPR037045, IPR041469, IPR045051","Peptidase_S8/S53_dom, S8pro/Inhibitor_I9, Peptidase_S8_subtilisin-rel, Peptidase_S8_Asp-AS, Peptidase_S8_Ser-AS, Peptidases_S8_3, Peptidase_S8/S53_dom_sf, S8pro/Inhibitor_I9_sf, Subtilisin-like_FN3, SBT","GO:0006508,GO:0004252","proteolysis,serine-type endopeptidase activity","NA","NA","2.450630863","0.059008378","0","0.039531446","0.244646157","0.789261667"
"TraesCS2B03G0299100.1","TraesCS2B02G123000","W17","0.885511037762587","2.28619910642072e-06","IPR006458, IPR038933","Ovate_C, Ovate","GO:0005634,GO:0045892","nucleus,negative regulation of DNA-templated transcription","TO_0000207, TO_0000437, TO_0000173, TO_0000696","plant height, male sterility, ethylene sensitivity, starch content","1.365736409","0.283675716","0","0.687996459","1.073464326","1.956685041"
