"ID","Previous_accession","moduleLabels","MM.22","p.MM.22","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0910900.1","TraesCS1A02G375900","W22","0.891735348384751","1.53163238678129e-06","IPR001267, IPR027417","Thymidine_kinase, P-loop_NTPase","GO:0009507,GO:0004797,GO:0005524,GO:0009157,GO:0016310,GO:0046104,GO:0071897","chloroplast,thymidine kinase activity,ATP binding,deoxyribonucleoside monophosphate biosynthetic process,phosphorylation,thymidine metabolic process,DNA biosynthetic process","TO_0000194","globular embryo","1.268066587","1.182626058","3.958049249","2.645596504","3.536168438","6.536218148"
"TraesCS1B03G0739700.1","TraesCS1B02G264200","W22","0.850186355582814","1.54364258508229e-05","IPR001128, IPR002401, IPR036396","Cyt_P450, Cyt_P450_E_grp-I, Cyt_P450_sf","GO:0016021,GO:0004497,GO:0005506,GO:0016705,GO:0020037","integral component of membrane,monooxygenase activity,iron ion binding,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding","NA","NA","1.480608588","1.11997075","2.399139714","2.184242181","2.757242407","4.614070789"
"TraesCS1B03G0798400.1","TraesCS1B02G286700","W22","0.766645132401631","0.000330593444996345","IPR001810, IPR036047","F-box_dom, F-box-like_dom_sf","GO:0005515","protein binding","TO_0000194, TO_0000137, TO_0000344","globular embryo, days to heading, days to flowering trait","1.138570966","0.974441033","1.478965415","1.566219229","2.24093933","2.943567311"
"TraesCS1B03G0823400.1","TraesCS1B02G296300","W22","0.897868126692567","1.00737588053142e-06","IPR002119, IPR007125, IPR009072, IPR032454, IPR032458","Histone_H2A, Histone_H2A/H2B/H3, Histone-fold, Histone_H2A_C, Histone_H2A_CS","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity","TO_0000919, TO_0000227, TO_0006002, TO_0000430, TO_0000207, TO_0000135, TO_0000084, TO_0000112, TO_0000640, TO_0002759, TO_0001007","grain weight, root length, proline content, germination rate, plant height, leaf length, root number, disease resistance, total root number, grain number, coleoptile length","35.96297068","22.09987681","61.32666804","44.13019915","97.06038132","218.4411467"
"TraesCS1B03G0842600.1","TraesCS1B02G305000","W22","0.956545944192586","1.97247907672278e-09","IPR000184, IPR039910","Bac_surfAg_D15, D15-like","GO:0045040,GO:0065003,GO:0016021,GO:0009527,GO:0001401","protein insertion into mitochondrial outer membrane,protein-containing complex assembly,integral component of membrane,plastid outer membrane,SAM complex","TO_0000183","other miscellaneous trait","1.163991236","1.130728545","2.161278071","1.787163336","2.962507434","4.951182381"
"TraesCS1B03G0874400.1","TraesCS1B02G319100","W22","0.735524781817936","0.00076560113363119","IPR000426, IPR001353, IPR023332, IPR029055","Proteasome_asu_N, Proteasome_sua/b, Proteasome_alpha-type, Ntn_hydrolases_N","GO:0005634,GO:0005737,GO:0019773,GO:0010498,GO:0006511","nucleus,cytoplasm,proteasome core complex, alpha-subunit complex,proteasomal protein catabolic process,ubiquitin-dependent protein catabolic process","NA","NA","1.557293945","1.364427979","2.223525688","1.767582384","3.303701123","4.034361877"
"TraesCS1B03G1102100.1","TraesCS1B02G409300.2","W22","0.714381959791048","0.00127327213988942","IPR001041, IPR001055, IPR012675, IPR036010","2Fe-2S_ferredoxin-type, Adrenodoxin, Beta-grasp_dom_sf, 2Fe-2S_ferredoxin-like_sf","GO:0009055,GO:0140647,GO:0005739,GO:0051537","electron transfer activity,P450-containing electron transport chain,mitochondrion,2 iron, 2 sulfur cluster binding","NA","NA","0.122204532","0.234759352","1.178359294","0.216044805","0.384930629","0.864533926"
"TraesCS1B03G1117500.1","TraesCS1B02G414600","W22","0.741898530028647","0.000650742422916157","IPR018628","Coa3_cc","GO:0016021","integral component of membrane","NA","NA","1.878114578","2.368181441","3.446983803","2.190092839","4.471108553","6.567014005"
"TraesCS1B03G1152500.1","TraesCS1B02G425400","W22","0.860498575115527","9.3301937519929e-06","IPR019410, IPR029063","Methyltransf_16, SAM-dependent_MTases_sf","GO:0008168,GO:0032259","methyltransferase activity,methylation","TO_0001007, TO_0000227, TO_0000135, TO_0002759, TO_0000112, TO_0000084, TO_0000919, TO_0000640, TO_0000495, TO_0000207, TO_0000043, TO_0000522;TO_0000523","coleoptile length, root length, leaf length, grain number, disease resistance, root number, grain weight, total root number, chlorophyll content, plant height, root morphology trait, stomatal resistance","0.704538811","0.728367739","1.594207448","1.067444111","1.441084971","2.749817594"
"TraesCS1B03G1276100.1","TraesCS1B02G477400","W22","0.890195979269941","1.69486704185317e-06","IPR039319","ELF3-like","GO:2000028","regulation of photoperiodism, flowering","NA","NA","1.791200156","1.742030591","2.982761431","1.907189612","3.431614441","6.861681088"
"TraesCS1D03G0020600.1","TraesCS1D02G009406","W22","0.84622388165631","1.85490359871629e-05","IPR032675","LRR_dom_sf","GO:0043531,GO:0006952","ADP binding,defense response","NA","NA","0.00746372","0.023928929","0.209205827","0.06380899","0.147921368","0.494546392"
"TraesCS1D03G0044200.1","TraesCS1D02G023400","W22","0.731025473809316","0.000856398157370331","IPR000195, IPR035969","Rab-GTPase-TBC_dom, Rab-GTPase_TBC_sf","GO:0005096,GO:0090630","GTPase activator activity,activation of GTPase activity","NA","NA","2.480072293","2.141091012","3.07822744","4.990183125","5.382855721","8.351405258"
"TraesCS1D03G0263500.1","TraesCS1D02G110900","W22","0.930865925149039","5.95314093177222e-08","IPR000719, IPR001245, IPR008271, IPR011009, IPR017441, IPR024788, IPR045272","Prot_kinase_dom, Ser-Thr/Tyr_kinase_cat_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, Malectin-like_Carb-bd_dom, ANXUR1-like","GO:0018108,GO:0005524,GO:0004714,GO:0016021,GO:0046777,GO:0004674,GO:0005886","peptidyl-tyrosine phosphorylation,ATP binding,transmembrane receptor protein tyrosine kinase activity,integral component of membrane,protein autophosphorylation,protein serine/threonine kinase activity,plasma membrane","TO_0006036, TO_0000437","stem elongation, male sterility","2.301878984","2.297210224","5.217109439","3.344634392","5.288531509","7.879248467"
"TraesCS1D03G0545500.1","TraesCS1D02G218600","W22","0.824748075922485","4.62891801177466e-05","IPR008831, IPR038089","Mediator_Med31, Med31_sf","GO:0070847,GO:0003712,GO:0016592,GO:0006357","core mediator complex,transcription coregulator activity,mediator complex,regulation of transcription by RNA polymerase II","TO_0000469, TO_0000137, TO_0000207, TO_0020055, TO_0000344, TO_0002637","days to maturity, days to heading, plant height, wheat stripe rust disease resistance, days to flowering trait, leaf size","0.702793865","0.38305351","1.790281932","0.616388649","1.193348513","2.297936342"
"TraesCS1D03G0585800.1","TraesCS1D02G240600","W22","0.821396863018103","5.28059378710694e-05","IPR003439, IPR003593, IPR013525, IPR017871, IPR027417","ABC_transporter-like_ATP-bd, AAA+_ATPase, ABC_2_trans, ABC_transporter-like_CS, P-loop_NTPase","GO:0005524,GO:0055085,GO:0140359,GO:0016021","ATP binding,transmembrane transport,ABC-type transporter activity,integral component of membrane","TO_0002639, TO_0000027, TO_0006001","shoot branching, culm number, salt tolerance","0.029787885","0.047750465","0.674442593","0.853244657","0.594006083","1.20295908"
"TraesCS1D03G0646900.1","TraesCS1D02G269500","W22","0.809041157151361","8.39340793852728e-05","IPR000109, IPR018456, IPR036259","POT_fam, PTR2_symporter_CS, MFS_trans_sf","GO:0071916,GO:0035442,GO:0042937,GO:0042939,GO:0016021","dipeptide transmembrane transporter activity,dipeptide transmembrane transport,tripeptide transmembrane transporter activity,tripeptide transport,integral component of membrane","TO_0000276, TO_0006018, TO_0000598, TO_0000207, TO_0020100, TO_0000183, TO_0006017, TO_0000050, TO_0000428, TO_0006019","drought tolerance, organ identity, protein content, plant height, nitrate uptake, other miscellaneous trait, meristem identity, inflorescence branching, callus induction, floral organ identity","0.47874789","0.60033749","0.737917006","0.617788869","1.046274136","1.751188711"
"TraesCS1D03G0685500.1","TraesCS1D02G285800","W22","0.906460558701094","5.34668995062149e-07","IPR002119, IPR007125, IPR009072, IPR032454, IPR032458","Histone_H2A, Histone_H2A/H2B/H3, Histone-fold, Histone_H2A_C, Histone_H2A_CS","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity","TO_0000207","plant height","12.73717838","13.08514529","22.4030393","16.00431983","29.50310763","54.65589181"
"TraesCS1D03G0696100.1","TraesCS1D02G290900","W22","0.906669983141035","5.26084335395266e-07","IPR011676","DUF1618","NA","NA","NA","NA","0.040113869","0.055785033","0.693019945","0.197232973","0.523037141","0.961513744"
"TraesCS1D03G0705000.1","TraesCS1D02G295900","W22","0.728651913237113","0.000907775629125031","IPR000184, IPR039910","Bac_surfAg_D15, D15-like","GO:0045040,GO:0065003,GO:0016021,GO:0009527,GO:0001401","protein insertion into mitochondrial outer membrane,protein-containing complex assembly,integral component of membrane,plastid outer membrane,SAM complex","TO_0000183, TO_0002637, 281, TO_0000344, TO_0000137, TO_0000207","other miscellaneous trait, leaf size, Common bunt spike incidence, days to flowering trait, days to heading, plant height","1.75219517","2.299568086","3.094419194","2.281909459","3.573288691","5.037351878"
"TraesCS1D03G0796200.1","TraesCS1D02G336600","W22","0.673600497262418","0.00303246829672097","IPR003851, IPR045174","Znf_Dof, Dof","GO:0005634,GO:0003677,GO:0003700,GO:0008270,GO:0006355","nucleus,DNA binding,DNA-binding transcription factor activity,zinc ion binding,regulation of DNA-templated transcription","TO_0000607, TO_0000019, TO_0000552, TO_0001017, TO_0006036, TO_0006055, TO_0000084, TO_0000919, TO_0000276, TO_0000495, TO_0000136, TO_0000598, TO_0000522;TO_0000523, TO_0000227, TO_0000325, TO_0000303, TO_0002657, TO_0000207, TO_0006002, TO_0000249, TO_0001006, TO_0001027, TO_0000434","ash content, seedling height, shoot dry weight, water use efficiency, stem elongation, selenium content, root number, grain weight, drought tolerance, chlorophyll content, leaf relative water content, protein content, stomatal resistance, root length, soluble protein content, cold tolerance, oxidative stress, plant height, proline content, leaf senescence trait, adventitious root number, net photosynthetic rate, root activity","0.806370222","0.814643761","2.709801519","1.478942549","2.741903085","2.470372511"
"TraesCS1D03G0865000.3","TraesCS1D02G371000.3","W22","0.712409006250006","0.00133219763619616","IPR001392, IPR011012, IPR018240, IPR028565, IPR036168","Clathrin_mu, Longin-like_dom_sf, Clathrin_mu_CS, MHD, AP2_Mu_C_sf","NA","NA","NA","NA","0.080745411","0.09555318","0.392477359","0.239152504","0.407341671","0.448132205"
"TraesCS2A03G0019500.1","TraesCS2A02G009000","W22","0.865525321342398","7.19418612774619e-06","IPR018908","TMEM234","GO:0016021","integral component of membrane","NA","NA","0.573754327","0","1.460101112","0.64071613","1.503568541","4.691315221"
"TraesCS2A03G0236000.1","TraesCS2A02G114700","W22","0.869582680061095","5.7880336395041e-06","","","NA","NA","NA","NA","0.278069035","0.651293862","2.517757846","1.046205993","1.916941529","5.431395287"
"TraesCS2A03G1018300.1","TraesCS2A02G426900","W22","0.884687609856019","2.40647435661423e-06","IPR001260, IPR018375, IPR036406","Coprogen_oxidase_aer, Coprogen_oxidase_CS, Coprogen_oxidase_aer_sf","GO:0015995,GO:0009507,GO:0042803,GO:0004109,GO:0006782","chlorophyll biosynthetic process,chloroplast,protein homodimerization activity,coproporphyrinogen oxidase activity,protoporphyrinogen IX biosynthetic process","TO_0000281, TO_0000183, TO_0000112","metabolite content trait, other miscellaneous trait, disease resistance","3.009558192","2.764806803","7.253979714","6.699661428","10.1361831","13.01640945"
"TraesCS2A03G1090900.1","TraesCS2A02G463200","W22","0.57526447802383","0.015690782870801","","","GO:0016021","integral component of membrane","TO_0002758, TO_0012004","flag leaf lamina width, quantum yield","1.248186051","0","0.387870643","0.284703219","0.332145099","0.921257048"
"TraesCS2A03G1225200.1","TraesCS2A02G528600","W22","0.900328243081364","8.45214561313067e-07","IPR013320, IPR027417, IPR043136","ConA-like_dom_sf, P-loop_NTPase, B30.2/SPRY_sf","NA","NA","NA","NA","0.010916192","0.075110345","0.531765735","0.168204542","0.495838904","2.298457023"
"TraesCS2A03G1232400.1","TraesCS2A02G532400","W22","0.878707640383585","3.45335034948014e-06","IPR022251","DUF3774_wound-induced","NA","NA","TO_0000310","self-incompatibility","0.540266907","0.100202389","15.9124646","8.452552471","13.33365282","15.61675913"
"TraesCS2A03G1344800.1","TraesCS2A02G567900.1.mrna1","W22","0.931206248266789","5.74259902894049e-08","IPR011990, IPR019734, IPR047150","TPR-like_helical_dom_sf, TPR_repeat, SGT","GO:0005515","protein binding","NA","NA","0.976002027","0.798943746","1.273195724","1.18294147","2.200042256","3.241702026"
"TraesCS2B03G0030500.1","TraesCS2B02G010300","W22","0.832464186382736","3.38172731396432e-05","IPR012866","DUF1644","NA","NA","TO_0000344, TO_0000469, TO_0000430, TO_0020055, TO_0006002","days to flowering trait, days to maturity, germination rate, wheat stripe rust disease resistance, proline content","1.572399299","1.133659383","2.322182889","1.364022125","2.580292576","5.303388461"
"TraesCS2B03G0341700.1","TraesCS2B02G141300","W22","0.881505130720999","2.9234649543206e-06","","","GO:0016021","integral component of membrane","TO_0006017, TO_0006018, TO_0006019, TO_0000207","meristem identity, organ identity, floral organ identity, plant height","2.169897897","1.206662015","3.922624794","3.716077452","5.440904435","7.908052922"
"TraesCS2B03G0540300.1","TraesCS2B02G224100","W22","0.509592718905369","0.0366589799221","IPR002885, IPR011990, IPR046848, IPR046960","Pentatricopeptide_repeat, TPR-like_helical_dom_sf, E_motif, PPR_prot_plant","GO:0005515","protein binding","NA","NA","0.155682056","0.073626936","0.087589322","0.168610552","0.223957856","0.374295134"
"TraesCS2B03G0638300.1","TraesCS2B02G256200","W22","0.93750163991614","2.84813444889062e-08","","","NA","NA","NA","NA","0.025801673","0","1.363471909","0.559526243","1.038445501","1.651621708"
"TraesCS2B03G0873700.1","TraesCS2B02G336200","W22","0.871430943318315","5.22960475262073e-06","IPR002885, IPR011990","Pentatricopeptide_repeat, TPR-like_helical_dom_sf","GO:0005739,GO:0005515","mitochondrion,protein binding","TO_0000276","drought tolerance","1.198008067","0.513553107","1.923022222","1.221307327","2.477551104","5.336308934"
"TraesCS2B03G0924200.1","TraesCS2B02G358500","W22","0.850768921640721","1.50185561372505e-05","IPR046533","DUF6598","NA","NA","NA","NA","0.485636387","0.385334904","1.072386552","0.794700704","1.365487415","1.804468008"
"TraesCS2B03G0973700.1","TraesCS2B02G379400","W22","0.883811076265258","2.54039734677618e-06","IPR000719, IPR003591, IPR008271, IPR011009, IPR013210, IPR032675","Prot_kinase_dom, Leu-rich_rpt_typical-subtyp, Ser/Thr_kinase_AS, Kinase-like_dom_sf, LRR_N_plant-typ, LRR_dom_sf","GO:0005886,GO:0016021,GO:0004672,GO:0005524,GO:0006468","plasma membrane,integral component of membrane,protein kinase activity,ATP binding,protein phosphorylation","TO_0002758, TO_0000207, TO_0006038, TO_0000040, TO_0000346, TO_0000456, TO_0020055, TO_0000043, TO_0000437","flag leaf lamina width, plant height, floral organ number, panicle length, tiller number, spikelet number, wheat stripe rust disease resistance, root morphology trait, male sterility","0.749575825","0.72735024","1.661444134","1.759616554","3.096413274","7.804171196"
"TraesCS2B03G0996000.1","TraesCS2B02G389600","W22","0.854956940519964","1.22872817079104e-05","IPR001841, IPR013083, IPR017907, IPR018957, IPR045103","Znf_RING, Znf_RING/FYVE/PHD, Znf_RING_CS, Znf_C3HC4_RING-type, RNF5/RNF185-like","GO:0005783,GO:0016021,GO:0044390,GO:0046872,GO:0061608,GO:0061630,GO:0006511,GO:0006606,GO:0016567,GO:0071712","endoplasmic reticulum,integral component of membrane,ubiquitin-like protein conjugating enzyme binding,metal ion binding,nuclear import signal receptor activity,ubiquitin protein ligase activity,ubiquitin-dependent protein catabolic process,protein import into nucleus,protein ubiquitination,ER-associated misfolded protein catabolic process","TO_0000163, TO_0000207","auxin sensitivity, plant height","3.739539896","3.269342153","5.826394926","5.748021882","8.540414082","19.07154334"
"TraesCS2B03G1269500.1","TraesCS2B02G505100","W22","0.96358715997449","5.34697223926442e-10","IPR013766, IPR036249","Thioredoxin_domain, Thioredoxin-like_sf","GO:0005829,GO:0016021,GO:0003756","cytosol,integral component of membrane,protein disulfide isomerase activity","TO_0000043","root morphology trait","0.117378633","0.028912764","1.472213807","0.365851332","0.87937789","2.604890599"
"TraesCS2B03G1305800.1","TraesCS2B02G520200","W22","0.786668582855219","0.000179668872180789","IPR005345","PHF5","GO:0005686,GO:0005689,GO:0071011,GO:0000398","U2 snRNP,U12-type spliceosomal complex,precatalytic spliceosome,mRNA splicing, via spliceosome","NA","NA","1.623150559","1.177538304","2.431794327","1.566759522","2.380364799","3.624227494"
"TraesCS2B03G1388400.1","TraesCS2B02G553100","W22","0.829295069686284","3.85426086600794e-05","IPR001764, IPR002772, IPR013783, IPR017853, IPR026891, IPR036881, IPR036962, IPR044993","Glyco_hydro_3_N, Glyco_hydro_3_C, Ig-like_fold, Glycoside_hydrolase_SF, Fn3-like, Glyco_hydro_3_C_sf, Glyco_hydro_3_N_sf, BXL","GO:0045493,GO:0009044,GO:0046556,GO:0031222,GO:0005576","xylan catabolic process,xylan 1,4-beta-xylosidase activity,alpha-L-arabinofuranosidase activity,arabinan catabolic process,extracellular region","TO_0000495, TO_0020055, TO_0000492, TO_0000183, TO_0001026","chlorophyll content, wheat stripe rust disease resistance, leaf shape, other miscellaneous trait, respiration rate","0.247931114","0.40202779","0.996096241","0.981086484","1.11599492","1.759680646"
"TraesCS2B03G1444600.1","TraesCS2B02G578400","W22","0.756271538827422","0.000443280379819196","IPR001328, IPR018171, IPR036416","Pept_tRNA_hydro, Pept_tRNA_hydro_CS, Pept_tRNA_hydro_sf","GO:0004045","aminoacyl-tRNA hydrolase activity","NA","NA","0.097343759","0","0.187157073","0.028734976","0.120845552","0.405638291"
"TraesCS2B03G1461800.1","TraesCS2B02G584300","W22","0.808382133945527","8.5954935833783e-05","IPR001810, IPR036047","F-box_dom, F-box-like_dom_sf","GO:0005515","protein binding","NA","NA","0.055061732","0.020188869","0.145444089","0.365825814","0.50271923","0.638804057"
"TraesCS2D03G0352200.1","TraesCS2D02G168000","W22","0.845863365420438","1.88568852705077e-05","IPR006121, IPR036163, IPR045181","HMA_dom, HMA_dom_sf, HIPP-like","GO:0046872","metal ion binding","NA","NA","0.089697497","0","0.56292538","0.327631484","0.420466102","0.506038469"
"TraesCS2D03G0550700.1","TraesCS2D02G244600","W22","0.905828963138386","5.61289200999727e-07","IPR019007","WW_dom-bd_prot_11","GO:0048573,GO:0045292,GO:0005681","photoperiodism, flowering,mRNA cis splicing, via spliceosome,spliceosomal complex","281","Common bunt spike incidence","0.46804817","0.399939627","0.662605538","0.574734404","0.940352559","1.215618738"
"TraesCS2D03G0612400.1","TraesCS2D02G265800","W22","0.714655338706534","0.00126527935928853","IPR000717, IPR036390, IPR040773, IPR040780","PCI_dom, WH_DNA-bd_sf, Rpn6_N, Rpn6_C_helix","GO:0005737,GO:0008541,GO:0005198,GO:0006511","cytoplasm,proteasome regulatory particle, lid subcomplex,structural molecule activity,ubiquitin-dependent protein catabolic process","TO_0000183, TO_0000253, TO_0000276, TO_0001012, TO_0002661, TO_0000043, TO_0000115","other miscellaneous trait, seed dormancy, drought tolerance, lateral root length, seed maturation, root morphology trait, root mass density","4.075631802","3.996164399","4.635654124","3.364657125","6.969336795","9.302051705"
"TraesCS2D03G0666400.1","TraesCS2D02G286800","W22","0.648105034083956","0.00489855089294431","IPR000086, IPR015797, IPR020084, IPR047198","NUDIX_hydrolase_dom, NUDIX_hydrolase-like_dom_sf, NUDIX_hydrolase_CS, DDP-like_NUDIX","GO:0005634,GO:0005737,GO:0016787","nucleus,cytoplasm,hydrolase activity","TO_0000004, TO_0000183, TO_0000437","reversible male sterility, other miscellaneous trait, male sterility","0.496597421","0.836523313","1.543575204","2.394779917","1.717542981","2.904276492"
"TraesCS2D03G0849500.1","TraesCS2D02G371000","W22","0.87327610368578","4.71853596993986e-06","","","GO:0016021,GO:0015267,GO:0055085","integral component of membrane,channel activity,transmembrane transport","TO_0000128","harvest index","1.211765843","1.288306553","1.583419063","1.51037199","2.7016562","4.077276703"
"TraesCS2D03G0958900.1","TraesCS2D02G425000","W22","0.927242242493907","8.63978945180495e-08","IPR001260, IPR018375, IPR036406","Coprogen_oxidase_aer, Coprogen_oxidase_CS, Coprogen_oxidase_aer_sf","GO:0015995,GO:0009507,GO:0042803,GO:0004109,GO:0006782","chlorophyll biosynthetic process,chloroplast,protein homodimerization activity,coproporphyrinogen oxidase activity,protoporphyrinogen IX biosynthetic process","TO_0000281, TO_0000112, TO_0000183","metabolite content trait, disease resistance, other miscellaneous trait","2.588737731","2.586430349","6.055206866","5.784645932","10.19999637","13.69876487"
"TraesCS2D03G1087100.1","TraesCS2D02G487100","W22","0.790398625764842","0.000159255513370786","IPR022251","DUF3774_wound-induced","NA","NA","TO_0000310","self-incompatibility","4.827090569","1.620367314","32.48820353","18.13097781","34.6088724","55.06521862"
"TraesCS2D03G1171100.1","TraesCS2D02G525300","W22","0.881398551803503","2.94229910370863e-06","IPR001764, IPR002772, IPR013783, IPR017853, IPR026891, IPR036881, IPR036962, IPR044993","Glyco_hydro_3_N, Glyco_hydro_3_C, Ig-like_fold, Glycoside_hydrolase_SF, Fn3-like, Glyco_hydro_3_C_sf, Glyco_hydro_3_N_sf, BXL","GO:0045493,GO:0009044,GO:0046556,GO:0031222,GO:0005576","xylan catabolic process,xylan 1,4-beta-xylosidase activity,alpha-L-arabinofuranosidase activity,arabinan catabolic process,extracellular region","TO_0001026, TO_0000183, TO_0000492, TO_0000495, TO_0000567, TO_0000112","respiration rate, other miscellaneous trait, leaf shape, chlorophyll content, tiller angle, disease resistance","0.389209752","0.129958525","1.959578814","2.570526072","2.617961788","3.690924489"
"TraesCS2D03G1205000.1","TraesCS2D02G542700","W22","0.776148099137995","0.000249404497911026","","","GO:0016021","integral component of membrane","TO_0000183, TO_0000310","other miscellaneous trait, self-incompatibility","0.832240014","1.1408678","1.905738409","0.957798875","1.822051315","2.971847429"
"TraesCS3A03G0073100.1","TraesCS3A02G036000","W22","0.831879792415522","3.46497346765049e-05","IPR013087, IPR036236, IPR044299","Znf_C2H2_type, Znf_C2H2_sf, GIS3/ZFP5/ZFP6","GO:0005634,GO:0000976,GO:0003700,GO:0009736,GO:0009740,GO:0010090","nucleus,transcription cis-regulatory region binding,DNA-binding transcription factor activity,cytokinin-activated signaling pathway,gibberellic acid mediated signaling pathway,trichome morphogenesis","TO_0000084, TO_0002699, TO_0000004, TO_0001013, TO_0000276, TO_0000437, TO_0006002, TO_0000707","root number, lycopene content, reversible male sterility, lateral root number, drought tolerance, male sterility, proline content, pericarp color","0.139539532","0.114386414","2.270124285","1.404502872","1.53012341","2.571567556"
