"ID","Previous_accession","moduleLabels","MM.20","p.MM.20","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0879600.1","TraesCS1A02G360200","W19","0.777556323843238","0.000238932523383028","IPR000164, IPR007125, IPR009072","Histone_H3/CENP-A, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity","TO_0000128, TO_0006036","harvest index, stem elongation","3.545100551","0.267640102","0.153360919","0.580498749","0.314717296","0.214628117"
"TraesCS1A03G0881900.1","TraesCS1A02G361700","W19","0.75481152184582","0.000461441051037702","IPR000164, IPR007125, IPR009072","Histone_H3/CENP-A, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity","TO_0006036, TO_0000128","stem elongation, harvest index","11.27078835","0.68082172","1.374839734","0.761365176","1.469299052","0"
"TraesCS1B03G0165400.1","TraesCS1B02G066400","W19","0.738189210357732","0.00071569955996427","IPR002328, IPR011032, IPR013149, IPR013154, IPR036291","ADH_Zn_CS, GroES-like_sf, ADH-like_C, ADH-like_N, NAD(P)-bd_dom_sf","GO:0005829,GO:0004024,GO:0008270,GO:0051903,GO:0046294","cytosol,alcohol dehydrogenase activity, zinc-dependent,zinc ion binding,S-(hydroxymethyl)glutathione dehydrogenase activity,formaldehyde catabolic process","TO_0000112, TO_0002699, TO_0000115, TO_0006002, TO_0000598, TO_0000731, TO_0000043, TO_0000183","disease resistance, lycopene content, root mass density, proline content, protein content, lignin content, root morphology trait, other miscellaneous trait","0.370441714","0.052868016","0","0","0.055667471","0.172269631"
"TraesCS1B03G0609200.1","TraesCS1B02G208400","W19","0.85872641063735","1.02016047680858e-05","IPR001356, IPR002913, IPR009057, IPR017970, IPR042160","Homeobox_dom, START_lipid-bd_dom, Homeobox-like_sf, Homeobox_CS, GLABRA2/ANL2/PDF2/ATML1-like","GO:0005634,GO:0000981,GO:0003677,GO:0008289,GO:0006357","nucleus,DNA-binding transcription factor activity, RNA polymerase II-specific,DNA binding,lipid binding,regulation of transcription by RNA polymerase II","TO_0000496, TO_0002637, TO_0020055, TO_0000112, 72, TO_0001018, TO_0012004, TO_0012001, TO_0000439, TO_0000128, TO_0000370, TO_0000346, TO_0000437, TO_0001015, TO_0000522;TO_0000523, TO_0001017, TO_0000207, TO_0000495, TO_0000355, TO_0002661, TO_0000504, TO_0000085, TO_0000492, TO_0000428, TO_0006002","carotenoid content, leaf size, wheat stripe rust disease resistance, disease resistance, Grain hardness, transpiration rate, quantum yield, leaf area index, fungal disease resistance, harvest index, leaf width, tiller number, male sterility, photosynthetic rate, stomatal resistance, water use efficiency, plant height, chlorophyll content, heterosis, seed maturation, leaf temperature, leaf rolling, leaf shape, callus induction, proline content","0.688814019","0.031564323","0.032946034","0.005417738","0.023031575","0.055029627"
"TraesCS1B03G0625200.1","TraesCS1B02G214900","W19","0.703058523880823","0.00164286281343121","IPR000823, IPR002016, IPR010255, IPR019793, IPR019794, IPR033905","Peroxidase_pln, Haem_peroxidase, Haem_peroxidase_sf, Peroxidases_heam-ligand_BS, Peroxidases_AS, Secretory_peroxidase","GO:0005576,GO:0009505,GO:0004601,GO:0020037,GO:0046872,GO:0006979,GO:0042744,GO:0098869","extracellular region,plant-type cell wall,peroxidase activity,heme binding,metal ion binding,response to oxidative stress,hydrogen peroxide catabolic process,cellular oxidant detoxification","TO_0000437, TO_0000004, TO_0000276, TO_0000707","male sterility, reversible male sterility, drought tolerance, pericarp color","2.512956753","0.157300855","0.882397962","0.272748926","0.277527618","0.539175546"
"TraesCS1B03G0694300.1","TraesCS1B02G244900","W19","0.766195931357143","0.000334919900358107","IPR000558, IPR007125, IPR009072","Histone_H2B, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982,GO:0006334","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity,nucleosome assembly","TO_0000253, TO_0000259, TO_0000112, TO_0006036, TO_0006017, TO_0000036, TO_0000183, TO_0000115, TO_0000128, TO_0000276, TO_0000043, TO_0000225, TO_0000163, TO_0006001, TO_0000344","seed dormancy, heat tolerance, disease resistance, stem elongation, meristem identity, hybrid incompatibility, other miscellaneous trait, root mass density, harvest index, drought tolerance, root morphology trait, stamen number, auxin sensitivity, salt tolerance, days to flowering trait","10.19295076","3.1860597","5.148347587","3.705631091","4.709000754","4.490896494"
"TraesCS1B03G0879300.1","TraesCS1B02G320700","W19","0.672070420173197","0.00312491697201089","","","NA","NA","TO_0006019, TO_0000050, TO_0006018, TO_0000598, TO_0000207, TO_0000437, TO_0000276","floral organ identity, inflorescence branching, organ identity, protein content, plant height, male sterility, drought tolerance","2.753105605","0.838392679","1.274069637","1.181539949","1.150784016","2.093955431"
"TraesCS1B03G0914100.1","TraesCS1B02G333800","W19","0.883225679403381","2.63333558931411e-06","IPR001087, IPR035669, IPR036514","GDSL, SGNH_plant_lipase-like, SGNH_hydro_sf","GO:0016788","hydrolase activity, acting on ester bonds","TO_0020055","wheat stripe rust disease resistance","10.73984812","3.018778142","1.413621985","1.974755725","3.564204631","2.479183877"
"TraesCS1B03G0956900.1","TraesCS1B02G349400","W19","0.987627770044055","1.74702464520365e-13","","","NA","NA","TO_0000207","plant height","8.979003956","0","0","0","0","0"
"TraesCS1B03G0959200.1","TraesCS1B02G350400","W19","0.992940891086135","2.63758533600598e-15","","","NA","NA","TO_0000580","cytoplasmic male sterility","12.59054719","0","0","0","0","0"
"TraesCS1B03G1026700.1","TraesCS1B02G376700","W19","0.916701873589589","2.31002591885965e-07","IPR000164, IPR007125, IPR009072","Histone_H3/CENP-A, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity","TO_0000128, TO_0006036","harvest index, stem elongation","6.21396008","0.160786671","0.134279056","0.288194759","0.462280792","0.090404026"
"TraesCS1B03G1030300.1","TraesCS1B02G378400","W19","0.759515180809114","0.000405054175008695","IPR000164, IPR007125, IPR009072","Histone_H3/CENP-A, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity","NA","NA","9.966869158","0.284760074","2.13670322","0.603533123","0.740678545","0.293771916"
"TraesCS1B03G1049800.1","TraesCS1B02G386200","W19","0.596175550246287","0.0115435899027427","IPR000558, IPR007125, IPR009072","Histone_H2B, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982,GO:0006334","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity,nucleosome assembly","TO_0000043, TO_0000225, TO_0000344, TO_0000276, TO_0000183, TO_0000253, TO_0000115, TO_0006001, TO_0000163, TO_0006017, TO_0000112, TO_0000259, TO_0000036","root morphology trait, stamen number, days to flowering trait, drought tolerance, other miscellaneous trait, seed dormancy, root mass density, salt tolerance, auxin sensitivity, meristem identity, disease resistance, heat tolerance, hybrid incompatibility","5.311325488","0.961705236","4.317102858","0.916476619","2.005681569","2.760179381"
"TraesCS1B03G1137700.1","TraesCS1B02G422700","W19","0.99392403716638","8.58862042902112e-16","IPR001362, IPR013148, IPR013189, IPR013320, IPR018053, IPR023296","Glyco_hydro_32, Glyco_hydro_32_N, Glyco_hydro_32_C, ConA-like_dom_sf, Glyco_hydro_32_AS, Glyco_hydro_beta-prop_sf","GO:0004564,GO:0005975","beta-fructofuranosidase activity,carbohydrate metabolic process","TO_0001013, TO_0000188, TO_0000084, TO_0000580","lateral root number, drought sensitivity, root number, cytoplasmic male sterility","1.340059807","0","0","0","0","0"
"TraesCS1B03G1236600.1","TraesCS1B02G460800","W19","0.986242714231815","3.85656517290993e-13","","","GO:0016020","membrane","NA","NA","13.71270912","0","0","0","0","0"
"TraesCS1B03G1250800.1","TraesCS1B02G468400","W19","0.804359706223103","9.91985490891048e-05","IPR001229, IPR036404","Jacalin-like_lectin_dom, Jacalin-like_lectin_dom_sf","NA","NA","TO_0002641, TO_0006002, TO_0012004, TO_0020116, TO_0000259, TO_0000515, TO_0000605, TO_0002672, TO_0000449, TO_0001026, TO_0000135, TO_0000598, TO_0000495, TO_0000227, TO_0000526, TO_0001015, TO_0000696, TO_0000084, TO_0000429, TO_0000578, TO_0001017, TO_0000131, TO_0002657, TO_0020117, TO_0002681, TO_0000207, TO_0000608, TO_0000276, TO_0000074, TO_0000112, TO_0000552, TO_0002757, TO_0000382, TO_0006019, TO_0000333, TO_0006018, TO_0000571, TO_0000050, TO_0006001, TO_0000467, TO_0000019, TO_0001018, TO_0000522;TO_0000523, TO_0000609, TO_0000919, TO_0000430, TO_0000071, TO_0000527, TO_0001027, TO_0000325","acid detergent fiber, proline content, quantum yield, photochemical quenching, heat tolerance, relative growth rate, hydrogen peroxide content, auxin content, grain yield per plant, respiration rate, leaf length, protein content, chlorophyll content, root length, sodium concentration, photosynthetic rate, starch content, root number, salt sensitivity, root fresh weight, water use efficiency, leaf water potential, oxidative stress, non photochemical quenching, leaf curling, plant height, sodium content, drought tolerance, blast disease resistance, disease resistance, shoot dry weight, flag leaf length, 1000-grain weight, floral organ identity, sugar content, organ identity, shoot fresh weight, inflorescence branching, salt tolerance, cell membrane stability, seedling height, transpiration rate, stomatal resistance, potassium content, grain weight, germination rate, anthocyanin content, sodium uptake, net photosynthetic rate, soluble protein content","14.6267583","0.550350005","0","0.080247481","1.472811353","1.829159303"
"TraesCS1D03G0024300.1","TraesCS1D02G011500","W19","0.981792075055578","3.11586965069487e-12","","","NA","NA","NA","NA","5.168744812","0","0","0","0","0"
"TraesCS1D03G0040800.1","TraesCS1D02G021600","W19","0.750272503427819","0.000521901100983999","IPR023213","CAT-like_dom_sf","GO:0050734","hydroxycinnamoyltransferase activity","TO_0000428, TO_0006017, TO_0000731","callus induction, meristem identity, lignin content","2.063304759","0.393761202","0.262163929","0.131692579","0.584996542","1.002220168"
"TraesCS1D03G0119600.1","TraesCS1D02G054200","W19","0.767498788703584","0.000322499951695884","IPR001087, IPR035669, IPR036514","GDSL, SGNH_plant_lipase-like, SGNH_hydro_sf","GO:0016788","hydrolase activity, acting on ester bonds","TO_0000259, TO_0000598, TO_0000043, TO_0002657","heat tolerance, protein content, root morphology trait, oxidative stress","1.005953249","0.174481872","0.039266042","0.090391843","0.05003235","0.133034573"
"TraesCS1D03G0224900.1","TraesCS1D02G096400","W19","0.88434066122285","2.45874483408516e-06","IPR000823, IPR002016, IPR010255, IPR019793, IPR033905","Peroxidase_pln, Haem_peroxidase, Haem_peroxidase_sf, Peroxidases_heam-ligand_BS, Secretory_peroxidase","GO:0005576,GO:0004601,GO:0020037,GO:0046872,GO:0006979,GO:0042744,GO:0098869","extracellular region,peroxidase activity,heme binding,metal ion binding,response to oxidative stress,hydrogen peroxide catabolic process,cellular oxidant detoxification","TO_0001017, TO_0000333, TO_0000276, TO_0000598, TO_0000495, TO_0001018, TO_0000136, TO_0012001, TO_0001006, TO_0006002, TO_0000541, TO_0006055, TO_0000731, TO_0001027, TO_0000084, TO_0000430, TO_0001013, TO_0002667, TO_0000227, TO_0000019, TO_0000078, TO_0000325, TO_0000131, TO_0000207, TO_0012002, TO_0000607, TO_0000522;TO_0000523, TO_0002657, TO_0001015, TO_0000605, TO_0000552, TO_0006001, TO_0000919, TO_0006036, TO_0000434, TO_0000040, TO_0000303, TO_0000515, TO_0000624","water use efficiency, sugar content, drought tolerance, protein content, chlorophyll content, transpiration rate, leaf relative water content, leaf area index, adventitious root number, proline content, leaf position, selenium content, lignin content, net photosynthetic rate, root number, germination rate, lateral root number, abscisic acid content, root length, seedling height, root dry weight, soluble protein content, leaf water potential, plant height, leaf chlorophyll content, ash content, stomatal resistance, oxidative stress, photosynthetic rate, hydrogen peroxide content, shoot dry weight, salt tolerance, grain weight, stem elongation, root activity, panicle length, cold tolerance, relative growth rate, allelopathic effect","39.77927035","0.62861178","0.344772583","1.412214967","1.802414107","0.166451728"
"TraesCS1D03G0233400.1","TraesCS1D02G099300","W19","0.951053192969294","4.73965011719814e-09","","","NA","NA","NA","NA","24.92727631","0.309277891","0","0","0","0.177559202"
"TraesCS1D03G0254500.1","TraesCS1D02G107700","W19","0.989423831727344","5.41563154599061e-14","IPR001000, IPR008979, IPR017853, IPR044846","GH10_dom, Galactose-bd-like_sf, Glycoside_hydrolase_SF, GH10","GO:0045493,GO:0110165,GO:0004553","xylan catabolic process,cellular anatomical entity,hydrolase activity, hydrolyzing O-glycosyl compounds","TO_0000043, TO_0000580","root morphology trait, cytoplasmic male sterility","0.664682408","0","0","0","0","0"
"TraesCS1D03G0539700.1","TraesCS1D02G215900","W19","0.760716200480303","0.000391615883289816","IPR001697, IPR011037, IPR015793, IPR015795, IPR015806, IPR015813, IPR018209, IPR036918, IPR040442","Pyr_Knase, Pyrv_Knase-like_insert_dom_sf, Pyrv_Knase_brl, Pyrv_Knase_C, Pyrv_Knase_insert_dom_sf, Pyrv/PenolPyrv_Kinase-like_dom, Pyrv_Knase_AS, Pyrv_Knase_C_sf, Pyrv_Kinase-like_dom_sf","GO:0009570,GO:0000287,GO:0004743,GO:0005524,GO:0030955,GO:0006096,GO:0015979,GO:0016301","chloroplast stroma,magnesium ion binding,pyruvate kinase activity,ATP binding,potassium ion binding,glycolytic process,photosynthesis,kinase activity","TO_0000516, TO_0001012, TO_0000115, TO_0000183","relative root length, lateral root length, root mass density, other miscellaneous trait","2.931159725","0.819588863","0.30910852","0.543504123","1.31463531","1.768489861"
"TraesCS1D03G0733700.1","TraesCS1D02G308300","W19","0.984298497955444","1.03354182664438e-12","IPR001611, IPR013210, IPR032675","Leu-rich_rpt, LRR_N_plant-typ, LRR_dom_sf","GO:0005515,GO:0016301,GO:0016310","protein binding,kinase activity,phosphorylation","TO_0000227, TO_0000310, TO_0006018, TO_0020097, TO_0000495, TO_0000472, TO_0000194, TO_0000492, TO_0000276, TO_0006013, TO_0006038, TO_0000541, TO_0006019, TO_0002625, TO_0002638, TO_0002637, TO_0006014, TO_0000437, TO_0006017, TO_0002692, TO_0000043, TO_0000104, TO_0000112, TO_0002628, TO_0002657, TO_0000707, TO_0000207","root length, self-incompatibility, organ identity, stomatal opening, chlorophyll content, vascular bundle number, globular embryo, leaf shape, drought tolerance, carpel number, floral organ number, leaf position, floral organ identity, fruit size, shoot meristem development, leaf size, phyllotaxy, male sterility, meristem identity, root meristem development, root morphology trait, floury endosperm, disease resistance, fruit shape, oxidative stress, pericarp color, plant height","4.069132219","0","0","0","0","0"
"TraesCS1D03G0733900.1","TraesCS1D02G308400","W19","0.958807470027819","1.32980908631533e-09","IPR001611, IPR013210, IPR032675","Leu-rich_rpt, LRR_N_plant-typ, LRR_dom_sf","GO:0005515,GO:0016301,GO:0016310","protein binding,kinase activity,phosphorylation","TO_0006017, TO_0002637, TO_0006018, TO_0000194, TO_0006038, TO_0000310, TO_0000104, TO_0006019, TO_0000207, TO_0002625, TO_0000472, TO_0000227, TO_0006013, TO_0002657, TO_0000492, TO_0000276, TO_0002638, TO_0000541, TO_0002628, TO_0000112, TO_0000043, TO_0002692, TO_0000495, TO_0000437, TO_0020097, TO_0006014","meristem identity, leaf size, organ identity, globular embryo, floral organ number, self-incompatibility, floury endosperm, floral organ identity, plant height, fruit size, vascular bundle number, root length, carpel number, oxidative stress, leaf shape, drought tolerance, shoot meristem development, leaf position, fruit shape, disease resistance, root morphology trait, root meristem development, chlorophyll content, male sterility, stomatal opening, phyllotaxy","8.484904247","0","0.081910008","0","0","0"
"TraesCS1D03G0856000.1","TraesCS1D02G366400","W19","0.77828071854245","0.0002336906047979","IPR000164, IPR007125, IPR009072","Histone_H3/CENP-A, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity","TO_0006036, TO_0000128","stem elongation, harvest index","13.61043348","1.191941378","2.229521022","0.827944176","0.334361286","0.215680134"
"TraesCS1D03G0860700.1","TraesCS1D02G368000","W19","0.79446177039481","0.000139268857359454","IPR001951, IPR009072, IPR019809, IPR035425","Histone_H4, Histone-fold, Histone_H4_CS, CENP-T/H4_C","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982,GO:0006334","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity,nucleosome assembly","TO_0000128, TO_0006036","harvest index, stem elongation","3.841972436","0.271535882","0.51131588","0.362275734","0.039246209","0"
"TraesCS1D03G0934800.1","TraesCS1D02G402500","W19","0.993917475859362","8.65826178242534e-16","IPR001362, IPR013148, IPR013189, IPR013320, IPR023296","Glyco_hydro_32, Glyco_hydro_32_N, Glyco_hydro_32_C, ConA-like_dom_sf, Glyco_hydro_beta-prop_sf","GO:0004564,GO:0005975","beta-fructofuranosidase activity,carbohydrate metabolic process","TO_0001013, TO_0000188, TO_0000084","lateral root number, drought sensitivity, root number","0.767679593","0","0","0","0","0"
"TraesCS1D03G1001400.1","TraesCS1D02G435900","W19","0.989671182359212","4.5381140882097e-14","","","GO:0016020","membrane","TO_0000734, TO_0000397","grain length, grain size","22.19909001","0","0","0","0","0"
"TraesCS1D03G1021300.1","TraesCS1D02G444500","W19","0.76314277147908","0.00036559604336542","IPR005269, IPR031100","LOG, LOG_fam","GO:0009691,GO:0005634,GO:0005829,GO:0102682","cytokinin biosynthetic process,nucleus,cytosol,N6-(Delta2-isopentenyl)-adenosine 5'-monophosphate phosphoribohydrolase activity","TO_0000181, TO_0006017","seed weight, meristem identity","1.484800955","0.665325499","0.170161298","0.342271016","0.815293195","0.852510786"
"TraesCS2A03G0100900.1","TraesCS2A02G052600","W19","0.98866385622462","9.09339057726476e-14","IPR006094, IPR012951, IPR016166, IPR016167, IPR016169, IPR036318","Oxid_FAD_bind_N, BBE, FAD-bd_PCMH, FAD-bd_PCMH_sub1, FAD-bd_PCMH_sub2, FAD-bd_PCMH-like_sf","GO:0071949,GO:0016491","FAD binding,oxidoreductase activity","TO_0000183, TO_0000043","other miscellaneous trait, root morphology trait","3.246496674","0","0","0","0","0"
"TraesCS2A03G0231100.2","TraesCS2A02G111600.2","W19","0.750216008007032","0.000522693160846808","IPR000504, IPR012677, IPR035979","RRM_dom, Nucleotide-bd_a/b_plait_sf, RBD_domain_sf","NA","NA","NA","NA","1.598056242","0.88412577","0.94885451","0.815254776","1.21176531","1.545058869"
"TraesCS2A03G0323800.1","TraesCS2A02G157600","W19","0.926981152539462","8.86820266264832e-08","IPR001005, IPR009057, IPR017930","SANT/Myb, Homeobox-like_sf, Myb_dom","GO:0003677,GO:0009733","DNA binding,response to auxin","TO_0002637, TO_0000043, TO_0000253, TO_0000421, TO_0006002, TO_0000207, TO_0000439, TO_0000112, TO_0000492, TO_0000276, TO_0002661, TO_0006001, TO_0000391, TO_0000511, TO_0002639, TO_0000567, TO_0006036, TO_0020097, TO_0000183, TO_0002657, TO_0002746, TO_0000303","leaf size, root morphology trait, seed dormancy, pollen fertility, proline content, plant height, fungal disease resistance, disease resistance, leaf shape, drought tolerance, seed maturation, salt tolerance, seed size, phosphorus uptake, shoot branching, tiller angle, stem elongation, stomatal opening, other miscellaneous trait, oxidative stress, fruit weight, cold tolerance","17.46420184","1.270593586","1.31598146","2.308362183","2.239592097","2.773225746"
"TraesCS2A03G0457900.1","TraesCS2A02G214000","W19","0.83722168263155","2.76473132127504e-05","IPR000719, IPR001220, IPR008271, IPR011009, IPR013320, IPR017441","Prot_kinase_dom, Legume_lectin_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, ConA-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0002229,GO:0016021,GO:0007178,GO:0006468,GO:0030246,GO:0042742,GO:0005886,GO:0004675","ATP binding,defense response to oomycetes,integral component of membrane,transmembrane receptor protein serine/threonine kinase signaling pathway,protein phosphorylation,carbohydrate binding,defense response to bacterium,plasma membrane,transmembrane receptor protein serine/threonine kinase activity","TO_0000276, TO_0000207, TO_0000428, TO_0000227, TO_0000430, TO_0006017","drought tolerance, plant height, callus induction, root length, germination rate, meristem identity","2.327983026","0.893074223","0.52807814","0.624971583","0.776332133","0.80265811"
"TraesCS2A03G0474400.1","TraesCS2A02G221500","W19","0.880071305663748","3.18565298960774e-06","IPR003593, IPR003959, IPR003960, IPR025753, IPR027417","AAA+_ATPase, ATPase_AAA_core, ATPase_AAA_CS, AAA_N_dom, P-loop_NTPase","GO:0005524,GO:0016887","ATP binding,ATP hydrolysis activity","TO_0000276, TO_0000183","drought tolerance, other miscellaneous trait","3.337614592","0.119996299","0","0.127174963","0.203439941","0"
"TraesCS2A03G0784600.1","TraesCS2A02G316800","W19","0.890364109197997","1.67634556331681e-06","IPR032675","LRR_dom_sf","NA","NA","TO_0000580","cytoplasmic male sterility","16.03223152","0.700299489","0","0.111154608","0.47518539","0.752906963"
"TraesCS2A03G0855300.1","TraesCS2A02G349500","W19","0.966120672615116","3.13624936663981e-10","","","NA","NA","NA","NA","26.33289004","0","0.267901154","0","0","0"
"TraesCS2A03G1135400.1","TraesCS2A02G485900","W19","0.931723541537968","5.43483150828152e-08","","","NA","NA","TO_0000437, TO_0000173, TO_0000207","male sterility, ethylene sensitivity, plant height","7.834223383","0","0","0.050004207","0","0.047902801"
"TraesCS2A03G1135500.1","TraesCS2A02G486000","W19","0.958546708360793","1.39319903331306e-09","","","NA","NA","TO_0000437, TO_0000173","male sterility, ethylene sensitivity","24.08978234","0","0","0","0","0"
