"ID","Previous_accession","moduleLabels","MM.12","p.MM.12","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0673300.1","TraesCS1A02G264400","W12","0.788978094733426","0.00016678715992593","IPR000719, IPR008271, IPR011009, IPR017441, IPR043891","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, SPARK","GO:0018108,GO:0005524,GO:0004714,GO:0016021,GO:0004674,GO:0005886","peptidyl-tyrosine phosphorylation,ATP binding,transmembrane receptor protein tyrosine kinase activity,integral component of membrane,protein serine/threonine kinase activity,plasma membrane","TO_0000207, TO_0000183","plant height, other miscellaneous trait","5.727448656","0.844839492","3.443308182","5.134178599","10.76438117","2.883435126"
"TraesCS1A03G0697900.1","TraesCS1A02G276300","W12","0.841612518289656","2.28261235017423e-05","IPR001041, IPR006058, IPR010241, IPR012675, IPR036010","2Fe-2S_ferredoxin-type, 2Fe2S_fd_BS, Fd_pln, Beta-grasp_dom_sf, 2Fe-2S_ferredoxin-like_sf","GO:0005525,GO:0009507,GO:0046872,GO:0003924,GO:0009055,GO:0015031,GO:0016020,GO:0022900,GO:0051537,GO:0048193","GTP binding,chloroplast,metal ion binding,GTPase activity,electron transfer activity,protein transport,membrane,electron transport chain,2 iron, 2 sulfur cluster binding,Golgi vesicle transport","NA","NA","45.01381393","20.22272738","16.55951842","43.65291602","91.69106622","64.74539322"
"TraesCS1A03G0703200.1","TraesCS1A02G278700","W12","0.828355510720488","4.00463356578173e-05","IPR002123, IPR023214, IPR036412","Plipid/glycerol_acylTrfase, HAD_sf, HAD-like_sf","GO:0090447,GO:0010143,GO:0016791,GO:0016021,GO:0016311","glycerol-3-phosphate 2-O-acyltransferase activity,cutin biosynthetic process,phosphatase activity,integral component of membrane,dephosphorylation","TO_0000437, TO_0006054","male sterility, arsenic concentration","0.455004594","0.018786243","0.011473544","0.134374478","0.26124894","0.053995849"
"TraesCS1A03G0728900.1","TraesCS1A02G290900","W12","0.877389847748288","3.73002509024868e-06","IPR010402, IPR045281","CCT_domain, CONSTANS-like","GO:0005634,GO:0005515,GO:0009909","nucleus,protein binding,regulation of flower development","TO_0000183","other miscellaneous trait","0.675293608","0","0.576417226","1.914487182","2.667778709","0.137837987"
"TraesCS1A03G0771900.1","TraesCS1A02G311000","W12","0.873145631974598","4.75321893809359e-06","IPR004853","Sugar_P_trans_dom","GO:0005794,GO:0016021,GO:0015297,GO:0055085","Golgi apparatus,integral component of membrane,antiporter activity,transmembrane transport","TO_0006064","rolled leaf","21.8846817","12.92626472","15.02060285","34.07838481","50.40270048","23.33839358"
"TraesCS1A03G0874800.1","TraesCS1A02G358100","W12","0.932717622505238","4.88299958591031e-08","IPR003657, IPR036576, IPR044810","WRKY_dom, WRKY_dom_sf, WRKY_plant","GO:0005634,GO:0003700,GO:0043565,GO:0006355,GO:0050896","nucleus,DNA-binding transcription factor activity,sequence-specific DNA binding,regulation of DNA-templated transcription,response to stimulus","TO_0002699, TO_0000112, TO_0000276, TO_0000731, TO_0000492, TO_0002672, TO_0002657, TO_0006002, TO_0000707","lycopene content, disease resistance, drought tolerance, lignin content, leaf shape, auxin content, oxidative stress, proline content, pericarp color","28.47804106","2.793687105","7.562511573","32.2121291","38.14753533","5.26625772"
"TraesCS1A03G0926800.1","TraesCS1A02G383700","W12","0.828837260043031","3.92692411591483e-05","IPR002347, IPR036291, IPR045000","SDR_fam, NAD(P)-bd_dom_sf, TR","GO:0016491","oxidoreductase activity","TO_0002746, TO_0000183, TO_0000043, TO_0000253, TO_0001018, TO_0000276, TO_0000511, TO_0012004, TO_0020097, TO_0002657, TO_0006002, TO_0002661, TO_0000707, TO_0006054","fruit weight, other miscellaneous trait, root morphology trait, seed dormancy, transpiration rate, drought tolerance, phosphorus uptake, quantum yield, stomatal opening, oxidative stress, proline content, seed maturation, pericarp color, arsenic concentration","0.878321772","0","0","0.253833713","0.373703792","0.088696726"
"TraesCS1A03G0982700.1","TraesCS1A02G402500","W12","0.926378432503657","9.4153751302055e-08","IPR001509, IPR033890, IPR036291","Epimerase_deHydtase, GDP-Man_epi, NAD(P)-bd_dom_sf","GO:0047918,GO:0051287,GO:0019853","GDP-mannose 3,5-epimerase activity,NAD binding,L-ascorbic acid biosynthetic process","TO_0000183, TO_0000112, TO_0000207, TO_0000227, TO_0006001","other miscellaneous trait, disease resistance, plant height, root length, salt tolerance","30.92192903","9.026562748","9.33278422","36.26370144","67.43245237","9.521800998"
"TraesCS1A03G1006800.1","TraesCS1A02G412200","W12","0.820789860727988","5.40653858458743e-05","IPR000225, IPR011989, IPR016024","Armadillo, ARM-like, ARM-type_fold","GO:0005515","protein binding","NA","NA","0.380345785","0.127770398","0.152063249","0.693092267","0.790762038","0.275824363"
"TraesCS1A03G1045300.1","TraesCS1A02G429900","W12","0.919800885762486","1.75434964892472e-07","","","GO:0005524,GO:0016887","ATP binding,ATP hydrolysis activity","NA","NA","0.801347137","0.093242234","0.075220864","1.205708013","1.175235476","0.023578516"
"TraesCS1A03G1045600.1","TraesCS1A02G430100","W12","0.811922580101214","7.55613682586231e-05","IPR003593, IPR003959, IPR003960, IPR025753, IPR027417","AAA+_ATPase, ATPase_AAA_core, ATPase_AAA_CS, AAA_N_dom, P-loop_NTPase","GO:0005524,GO:0016887","ATP binding,ATP hydrolysis activity","TO_0000276, TO_0000183","drought tolerance, other miscellaneous trait","0.986338418","0.261307176","0.145630192","2.027540352","2.189839228","0.297200044"
"TraesCS1B03G0108300.1","TraesCS1B02G048200","W12","0.941731924457431","1.70481248203721e-08","IPR001106, IPR005922, IPR008948, IPR022313, IPR023144, IPR024083","Aromatic_Lyase, Phe_NH3-lyase, L-Aspartase-like, Phe/His_NH3-lyase_AS, Phe_NH3-lyase_shielding_dom_sf, Fumarase/histidase_N","GO:0006559,GO:0005737,GO:0045548,GO:0009800","L-phenylalanine catabolic process,cytoplasm,phenylalanine ammonia-lyase activity,cinnamic acid biosynthetic process","TO_0006018, TO_0002657, TO_0000731, TO_0000259, TO_0000325, TO_0006019, TO_0000255, TO_0000276, TO_0002673, TO_0000598, TO_0000605, TO_0000112","organ identity, oxidative stress, lignin content, heat tolerance, soluble protein content, floral organ identity, sheath blight disease resistance, drought tolerance, amino acid content, protein content, hydrogen peroxide content, disease resistance","6.122505493","0.432154164","0.775238197","7.717355691","10.55359007","0.622809037"
"TraesCS1B03G0108400.1","TraesCS1B02G048300","W12","0.891679295834154","1.53733131333807e-06","IPR001106, IPR005922, IPR008948, IPR022313, IPR023144, IPR024083","Aromatic_Lyase, Phe_NH3-lyase, L-Aspartase-like, Phe/His_NH3-lyase_AS, Phe_NH3-lyase_shielding_dom_sf, Fumarase/histidase_N","GO:0006559,GO:0005737,GO:0045548,GO:0009800","L-phenylalanine catabolic process,cytoplasm,phenylalanine ammonia-lyase activity,cinnamic acid biosynthetic process","TO_0006018, TO_0000731, TO_0002673, TO_0000605, TO_0000325, TO_0000259, TO_0006019, TO_0000598, TO_0000255, TO_0000112, TO_0002657","organ identity, lignin content, amino acid content, hydrogen peroxide content, soluble protein content, heat tolerance, floral organ identity, protein content, sheath blight disease resistance, disease resistance, oxidative stress","2.565026437","0.568213273","0.316588828","4.42292306","4.699962632","0.165787829"
"TraesCS1B03G0233100.1","TraesCS1B02G088600","W12","0.683059516528207","0.00250911289350198","IPR005123, IPR026992, IPR027443, IPR044861","Oxoglu/Fe-dep_dioxygenase, DIOX_N, IPNS-like_sf, IPNS-like_FE2OG_OXY","GO:0046872,GO:0051213","metal ion binding,dioxygenase activity","TO_0000537, TO_0000071, TO_0000319, TO_0002657, TO_0000495, TO_0000043, TO_0000199","flower color, anthocyanin content, rubisco content, oxidative stress, chlorophyll content, root morphology trait, genic male sterility","0.670799319","0.556520464","0.607282827","1.213928245","2.05915759","1.269657759"
"TraesCS1B03G0538800.1","TraesCS1B02G181500","W12","0.631006842792624","0.00660321420005754","IPR008507","DUF789","GO:0016021","integral component of membrane","TO_0002699, TO_0000352, TO_0006002, TO_0001012, TO_0000430, TO_0000227, TO_0000183, TO_0000276","lycopene content, plant dry weight, proline content, lateral root length, germination rate, root length, other miscellaneous trait, drought tolerance","1.701460702","0.951348933","1.767841498","2.267039213","2.516783981","1.987235247"
"TraesCS1B03G0725000.1","TraesCS1B02G257300","W12","0.860692308251535","9.23888850095523e-06","IPR001518, IPR014729, IPR018223, IPR023434, IPR024074","Arginosuc_synth, Rossmann-like_a/b/a_fold, Arginosuc_synth_CS, Arginosuc_synth_type_1_subfam, AS_cat/multimer_dom_body","GO:0005737,GO:0004055,GO:0005524,GO:0000050,GO:0000053,GO:0006526","cytoplasm,argininosuccinate synthase activity,ATP binding,urea cycle,argininosuccinate metabolic process,arginine biosynthetic process","TO_0000043, TO_0000567, TO_0000112","root morphology trait, tiller angle, disease resistance","16.03097194","4.803811435","5.114882065","13.54587222","30.39231648","20.40518398"
"TraesCS1B03G0764500.1","TraesCS1B02G274500","W12","0.872536068692119","4.91814880443642e-06","IPR000070, IPR006501, IPR011050, IPR012334, IPR033131, IPR035513","Pectinesterase_cat, Pectinesterase_inhib_dom, Pectin_lyase_fold/virulence, Pectin_lyas_fold, Pectinesterase_Asp_AS, Invertase/methylesterase_inhib","GO:0045490,GO:0043086,GO:0045330,GO:0046910,GO:0042545,GO:0030599","pectin catabolic process,negative regulation of catalytic activity,aspartyl esterase activity,pectinesterase inhibitor activity,cell wall modification,pectinesterase activity","TO_0000004, TO_0000115, TO_0000437, TO_0000183","reversible male sterility, root mass density, male sterility, other miscellaneous trait","4.258288736","0.856683006","0.6989803","8.678806905","23.97223769","4.296098958"
"TraesCS1B03G0854300.1","TraesCS1B02G310800","W12","0.569246945559933","0.0170785752534112","","","GO:0016021","integral component of membrane","TO_0000249","leaf senescence trait","7.865672649","7.277830041","5.477308442","6.612590385","13.11728315","11.23932916"
"TraesCS1B03G0883900.1","TraesCS1B02G322400","W12","0.892560090218751","1.44984203437993e-06","IPR004853","Sugar_P_trans_dom","GO:0005794,GO:0016021,GO:0015297,GO:0055085","Golgi apparatus,integral component of membrane,antiporter activity,transmembrane transport","TO_0000128, TO_0006064","harvest index, rolled leaf","18.54445844","5.850097797","11.49555744","19.54553815","30.40784169","10.14413796"
"TraesCS1B03G0939700.1","TraesCS1B02G342500","W12","0.619913418157466","0.00794347812573422","IPR001471, IPR016177, IPR036955, IPR044808","AP2/ERF_dom, DNA-bd_dom_sf, AP2/ERF_dom_sf, ERF_plant","GO:0003677,GO:0003700,GO:0006355,GO:0009873","DNA binding,DNA-binding transcription factor activity,regulation of DNA-templated transcription,ethylene-activated signaling pathway","TO_0000276, TO_0002657, TO_0000437, TO_0000112, TO_0000004","drought tolerance, oxidative stress, male sterility, disease resistance, reversible male sterility","1.282746776","0.115151328","0.395898373","0.23005171","1.754128175","0.511048139"
"TraesCS1B03G1006700.1","TraesCS1B02G369300","W12","0.885416239931792","2.29977916340389e-06","IPR002528, IPR045069","MATE_fam, MATE_euk","GO:0042910,GO:1990961,GO:0015297,GO:0016021","xenobiotic transmembrane transporter activity,xenobiotic detoxification by transmembrane export across the plasma membrane,antiporter activity,integral component of membrane","TO_0000580, TO_0000355, TO_0006064, TO_0000437, TO_0002657, TO_0000207, TO_0006017","cytoplasmic male sterility, heterosis, rolled leaf, male sterility, oxidative stress, plant height, meristem identity","0.091765899","0.011113028","0","0.377435485","0.235925025","0.004008732"
"TraesCS1B03G1082900.1","TraesCS1B02G401700","W12","0.895282403435607","1.20578078067701e-06","IPR001005, IPR009057, IPR017930","SANT/Myb, Homeobox-like_sf, Myb_dom","GO:0003677","DNA binding","TO_0000276, TO_0002673, TO_0000004, TO_0000071, TO_0000731, TO_0002657, TO_0000437, TO_0000430, TO_0000227","drought tolerance, amino acid content, reversible male sterility, anthocyanin content, lignin content, oxidative stress, male sterility, germination rate, root length","11.89195865","2.300349187","3.014701725","9.333897101","13.61188112","3.330485968"
"TraesCS1B03G1103800.1","TraesCS1B02G410300","W12","0.921046421876873","1.56579853994712e-07","IPR002347, IPR020904, IPR036291, IPR045000","SDR_fam, Sc_DH/Rdtase_CS, NAD(P)-bd_dom_sf, TR","GO:0016491","oxidoreductase activity","TO_0000112, TO_0012004, TO_0006054, TO_0000253, TO_0006002, TO_0001018, TO_0020097, TO_0002661, TO_0000183, TO_0000043, TO_0002746, TO_0000511, TO_0002657","disease resistance, quantum yield, arsenic concentration, seed dormancy, proline content, transpiration rate, stomatal opening, seed maturation, other miscellaneous trait, root morphology trait, fruit weight, phosphorus uptake, oxidative stress","22.80694094","1.534498018","3.913125394","21.72029679","36.943578","8.175028683"
"TraesCS1B03G1166600.1","TraesCS1B02G431500","W12","0.981666967756115","3.27888484086174e-12","IPR001509, IPR033890, IPR036291","Epimerase_deHydtase, GDP-Man_epi, NAD(P)-bd_dom_sf","GO:0047918,GO:0051287,GO:0019853","GDP-mannose 3,5-epimerase activity,NAD binding,L-ascorbic acid biosynthetic process","TO_0000112, TO_0006001, TO_0000183, TO_0000227, TO_0000207","disease resistance, salt tolerance, other miscellaneous trait, root length, plant height","31.91313983","7.440858487","10.32459595","29.51327578","65.57984844","15.19148596"
"TraesCS1B03G1200000.1","TraesCS1B02G447200","W12","0.760984615174745","0.000388663937799022","IPR002182, IPR027417, IPR038005, IPR041118","NB-ARC, P-loop_NTPase, RX-like_CC, Rx_N","GO:0043531,GO:0006952","ADP binding,defense response","TO_0000437, TO_0000355, TO_0000004","male sterility, heterosis, reversible male sterility","0.223096676","0.03292748","0.174322461","0.876195992","1.639653693","0.118734805"
"TraesCS1B03G1217200.1","TraesCS1B02G454500","W12","0.794221896152373","0.000140387186080663","IPR000490, IPR012946, IPR017853, IPR044965","Glyco_hydro_17, X8, Glycoside_hydrolase_SF, Glyco_hydro_17_plant","GO:0005975,GO:0042973","carbohydrate metabolic process,glucan endo-1,3-beta-D-glucosidase activity","NA","NA","2.951096975","0.358609249","0.457749807","4.880253675","15.38860216","6.868373738"
"TraesCS1B03G1221800.1","TraesCS1B02G456200","W12","0.903449806297868","6.72005996950516e-07","IPR004695, IPR030183, IPR038665","SLAC1/Mae1/Ssu1/TehA, SLAC/SLAH, Voltage-dep_anion_channel_sf","GO:0015698,GO:0008308,GO:0034220,GO:0016021,GO:0005886,GO:0006873","inorganic anion transport,voltage-gated anion channel activity,ion transmembrane transport,integral component of membrane,plasma membrane,cellular ion homeostasis","TO_0000276, TO_0000430, TO_0000227","drought tolerance, germination rate, root length","7.730397227","1.068873451","0.721207523","6.779749154","17.15755067","0.988382231"
"TraesCS1B03G1221900.1","TraesCS1B02G456300","W12","0.917478255117073","2.15832153804257e-07","IPR004695, IPR030183, IPR038665","SLAC1/Mae1/Ssu1/TehA, SLAC/SLAH, Voltage-dep_anion_channel_sf","GO:0015698,GO:0008308,GO:0034220,GO:0016021,GO:0005886,GO:0006873","inorganic anion transport,voltage-gated anion channel activity,ion transmembrane transport,integral component of membrane,plasma membrane,cellular ion homeostasis","TO_0002699, TO_0000707, TO_0006002, TO_0000598, TO_0000276","lycopene content, pericarp color, proline content, protein content, drought tolerance","6.994875969","0.372603252","0.360522627","4.386757117","8.252224309","0.152939908"
"TraesCS1B03G1222300.1","TraesCS1B02G456500","W12","0.667360959919027","0.00342396927739703","IPR004695, IPR030183, IPR038665","SLAC1/Mae1/Ssu1/TehA, SLAC/SLAH, Voltage-dep_anion_channel_sf","GO:0015698,GO:0008308,GO:0034220,GO:0016021,GO:0005886,GO:0006873","inorganic anion transport,voltage-gated anion channel activity,ion transmembrane transport,integral component of membrane,plasma membrane,cellular ion homeostasis","NA","NA","0.236914344","0.021630931","0.644528426","0.808084812","0.838225599","0.027731445"
"TraesCS1B03G1244200.1","TraesCS1B02G464800","W12","0.952156622132704","4.00755093710054e-09","IPR003593, IPR003959, IPR003960, IPR025753, IPR027417","AAA+_ATPase, ATPase_AAA_core, ATPase_AAA_CS, AAA_N_dom, P-loop_NTPase","GO:0005524,GO:0016887","ATP binding,ATP hydrolysis activity","TO_0000437, TO_0000276, TO_0000183, TO_0000598, TO_0000004, TO_0000397, TO_0000112, TO_0000391","male sterility, drought tolerance, other miscellaneous trait, protein content, reversible male sterility, grain size, disease resistance, seed size","7.598377564","0.370956652","1.404359519","13.827987","16.91926622","0.380751125"
"TraesCS1B03G1250100.1","TraesCS1B02G468200","W12","0.785420468280537","0.000186970594031573","IPR001394, IPR007658, IPR018200, IPR025315, IPR028889, IPR038765","Peptidase_C19_UCH, DUF594, USP_CS, DUF4220, USP_dom, Papain-like_cys_pep_sf","GO:0016021,GO:0004843,GO:0006511,GO:0016579","integral component of membrane,cysteine-type deubiquitinase activity,ubiquitin-dependent protein catabolic process,protein deubiquitination","NA","NA","0.018660157","0.00776495","0","0.139150609","0.408717217","0"
"TraesCS1B03G1250200.1","TraesCS1B02G468100","W12","0.961938803623881","7.41707451598568e-10","IPR007658, IPR025315","DUF594, DUF4220","GO:0016021","integral component of membrane","NA","NA","0.7578044","0.016578844","0","1.508543765","2.689374572","0.073755469"
"TraesCS1D03G0001300.1","TraesCS1D02G004500","W12","0.75417015798117","0.000469612189100661","IPR001128, IPR002401, IPR017972, IPR036396","Cyt_P450, Cyt_P450_E_grp-I, Cyt_P450_CS, Cyt_P450_sf","GO:0016021,GO:0004497,GO:0005506,GO:0016705,GO:0020037","integral component of membrane,monooxygenase activity,iron ion binding,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding","TO_0000183","other miscellaneous trait","6.336450332","2.158689546","2.382741699","4.11424993","7.292211125","5.567752236"
"TraesCS1D03G0031000.1","TraesCS1D02G015400","W12","0.833234640938068","3.27456645483728e-05","IPR000719, IPR008271, IPR011009, IPR017441, IPR025287, IPR045874","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, WAK_GUB, LRK10-like","GO:0016021,GO:0004672,GO:0005524,GO:0030247,GO:0006468","integral component of membrane,protein kinase activity,ATP binding,polysaccharide binding,protein phosphorylation","TO_0000112","disease resistance","5.663255973","0.951947108","1.182802062","4.361280964","8.330524174","4.911732464"
"TraesCS1D03G0042100.1","TraesCS1D02G022000","W12","0.843733310344627","2.07655793456713e-05","IPR000877, IPR035995","Prot_inh_BBI, Bowman-Birk_prot_inh","GO:0005576,GO:0004867,GO:0010951","extracellular region,serine-type endopeptidase inhibitor activity,negative regulation of endopeptidase activity","TO_0000707, TO_0000276","pericarp color, drought tolerance","1.24933901","0","0.102191741","0.326387462","1.577311137","0.084666259"
"TraesCS1D03G0076100.1","TraesCS1D02G038300","W12","0.875016336275975","4.27613306966201e-06","IPR002347, IPR036291","SDR_fam, NAD(P)-bd_dom_sf","GO:0016491","oxidoreductase activity","NA","NA","0.151357074","0","0","0.333916486","0.379140335","0.153666737"
"TraesCS1D03G0078800.1","TraesCS1D02G039300","W12","0.962455764684914","6.70413450349029e-10","IPR001106, IPR005922, IPR008948, IPR022313, IPR023144, IPR024083","Aromatic_Lyase, Phe_NH3-lyase, L-Aspartase-like, Phe/His_NH3-lyase_AS, Phe_NH3-lyase_shielding_dom_sf, Fumarase/histidase_N","GO:0006559,GO:0005737,GO:0045548,GO:0009800","L-phenylalanine catabolic process,cytoplasm,phenylalanine ammonia-lyase activity,cinnamic acid biosynthetic process","TO_0000004, TO_0000598, TO_0002657, TO_0000112, TO_0000276, TO_0000731, TO_0000605, TO_0006018, TO_0000325, TO_0006019, TO_0000255, TO_0002673, TO_0000437, TO_0000259","reversible male sterility, protein content, oxidative stress, disease resistance, drought tolerance, lignin content, hydrogen peroxide content, organ identity, soluble protein content, floral organ identity, sheath blight disease resistance, amino acid content, male sterility, heat tolerance","45.41317661","5.572417091","7.19471316","79.01671762","107.0501875","6.618934797"
"TraesCS1D03G0079200.1","TraesCS1D02G039500","W12","0.95736450041971","1.71438266078694e-09","IPR001106, IPR005922, IPR008948, IPR022313, IPR023144, IPR024083","Aromatic_Lyase, Phe_NH3-lyase, L-Aspartase-like, Phe/His_NH3-lyase_AS, Phe_NH3-lyase_shielding_dom_sf, Fumarase/histidase_N","GO:0006559,GO:0005737,GO:0045548,GO:0009800","L-phenylalanine catabolic process,cytoplasm,phenylalanine ammonia-lyase activity,cinnamic acid biosynthetic process","TO_0000112, TO_0000598, TO_0006018, TO_0000259, TO_0000605, TO_0002673, TO_0000731, TO_0000325, TO_0006019, TO_0000255, TO_0000004, TO_0000437, TO_0000276, TO_0002657","disease resistance, protein content, organ identity, heat tolerance, hydrogen peroxide content, amino acid content, lignin content, soluble protein content, floral organ identity, sheath blight disease resistance, reversible male sterility, male sterility, drought tolerance, oxidative stress","19.73356268","2.575071599","2.277164559","33.42585884","44.47318621","4.498525377"
