"ID","Previous_accession","moduleLabels","MM.21","p.MM.21","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS2B03G0393400.1","TraesCS2B02G162200","74","0.797610351346405","0.000125268881655424","IPR039296, IPR039297","Predicted_CoxVII, COX7a","GO:0005743,GO:0016021","mitochondrial inner membrane,integral component of membrane","NA","NA","27.1236294","18.32333871","29.43595156","21.71851469","32.97149362","40.78973858"
"TraesCS2B03G0452100.1","TraesCS2B02G187200","74","0.787855416515808","0.000172948802044929","IPR003337, IPR006379, IPR023214, IPR036412, IPR044651","Trehalose_PPase, HAD-SF_hydro_IIB, HAD_sf, HAD-like_sf, OTSB-like","GO:0004805,GO:0005992,GO:0016311","trehalose-phosphatase activity,trehalose biosynthetic process,dephosphorylation","TO_0000183, TO_0006054, TO_0000050, TO_0000276, TO_0000524","other miscellaneous trait, arsenic concentration, inflorescence branching, drought tolerance, submergence tolerance","1.049341065","1.040772841","4.060610543","2.406630023","2.558478464","2.070865036"
"TraesCS2B03G0458500.1","TraesCS2B02G190200","74","0.790335551068058","0.000159583773462245","IPR001293, IPR013083","Znf_TRAF, Znf_RING/FYVE/PHD","GO:0005737,GO:0008270","cytoplasm,zinc ion binding","TO_0000183","other miscellaneous trait","1.458671912","1.018941774","1.925713809","1.114834711","1.942039541","1.926889461"
"TraesCS2B03G0540400.1","TraesCS2B02G224200","74","0.699948557148157","0.0017584926893369","IPR033378","BRICK1","GO:0048870,GO:0031209,GO:0042802,GO:0005856,GO:0008064,GO:0044877","cell motility,SCAR complex,identical protein binding,cytoskeleton,regulation of actin polymerization or depolymerization,protein-containing complex binding","TO_0000043, TO_0000115, TO_0000522;TO_0000523, TO_0000345, TO_0000515, TO_0000258, TO_0020097, TO_0002637, TO_0000227, TO_0001012, TO_0000619, TO_0000458, TO_0000435, TO_0001018, TO_0000371, TO_0002657, TO_0000207, TO_0001017, TO_0000430, TO_0000253, TO_0020055, TO_0000479, TO_0006001, TO_0000202, TO_0001015, TO_0000276, TO_0000069, TO_0000183, TO_0006067, TO_0000326, TO_0020099, TO_0020100, TO_0000615, TO_0006047, TO_0002661, TO_0000605, TO_0000194, TO_0000598, TO_0000112, TO_0000576, TO_0000437","root morphology trait, root mass density, stomatal resistance, seed viability, relative growth rate, leaf thickness, stomatal opening, leaf size, root length, lateral root length, vivipary, drought recovery, seed longevity, transpiration rate, yield trait, oxidative stress, plant height, water use efficiency, germination rate, seed dormancy, wheat stripe rust disease resistance, acid sensitivity, salt tolerance, germination ratio, photosynthetic rate, drought tolerance, variegated leaf, other miscellaneous trait, aphid resistance, leaf color, nitrate transport, nitrate uptake, abscisic acid sensitivity, calcium concentration, seed maturation, hydrogen peroxide content, globular embryo, protein content, disease resistance, stem length, male sterility","2.277245866","1.830004325","2.589753633","1.904991176","2.740977633","4.812888685"
"TraesCS2B03G0758400.1","TraesCS2B02G291600","74","0.902868402412934","7.01737824059228e-07","IPR001684, IPR018261","Ribosomal_L27, Ribosomal_L27_CS","GO:0005737,GO:0005840,GO:0003735,GO:0006412","cytoplasm,ribosome,structural constituent of ribosome,translation","NA","NA","9.639056962","4.953408077","11.79578713","7.942463514","12.51534612","16.90613763"
"TraesCS2B03G0811300.1","TraesCS2B02G310800","74","0.894421715542313","1.27882414726966e-06","IPR000073, IPR029058","AB_hydrolase_1, AB_hydrolase","GO:0016021","integral component of membrane","NA","NA","2.060848472","1.583463622","14.75927636","7.452686159","4.967590894","7.960131254"
"TraesCS2B03G0970900.1","TraesCS2B02G378400","74","0.801185748596294","0.000110823249735683","IPR000504, IPR002004, IPR003954, IPR006515, IPR012677, IPR035979, IPR036053, IPR045305","RRM_dom, PABP_HYD, RRM_dom_euk, PABP_1234, Nucleotide-bd_a/b_plait_sf, RBD_domain_sf, PABP-dom, RRM2_I_PABPs","GO:0005634,GO:0008143,GO:0005829,GO:0008266,GO:1990904,GO:0003730","nucleus,poly(A) binding,cytosol,poly(U) RNA binding,ribonucleoprotein complex,mRNA 3'-UTR binding","TO_0000358, TO_0000276, TO_0000183, TO_0000303, TO_0000043, TO_0020097, TO_0002657, TO_0000469, TO_0000112, TO_0006017, TO_0000249","female sterility, drought tolerance, other miscellaneous trait, cold tolerance, root morphology trait, stomatal opening, oxidative stress, days to maturity, disease resistance, meristem identity, leaf senescence trait","9.334977354","7.823737015","10.53958445","10.55709072","14.79599529","18.04724132"
"TraesCS2B03G1427400.1","TraesCS2B02G570100","74","0.920340450507359","1.67040847259162e-07","IPR000608, IPR016135, IPR023313","UBQ-conjugat_E2, UBQ-conjugating_enzyme/RWD, UBQ-conjugating_AS","GO:0005634,GO:0005524,GO:0061631,GO:0000209,GO:0006511","nucleus,ATP binding,ubiquitin conjugating enzyme activity,protein polyubiquitination,ubiquitin-dependent protein catabolic process","NA","NA","30.89255423","22.06542964","56.70671824","37.90857156","52.18500984","74.07981545"
"TraesCS2D03G0270900.1","TraesCS2D02G129500","74","0.896848307749382","1.08200522267747e-06","IPR040414","CID1/CID2","NA","NA","TO_0000112","disease resistance","66.89580264","17.04397325","153.6995439","95.61682118","122.6330112","177.6378464"
"TraesCS2D03G0398700.1","TraesCS2D02G191500","74","0.749438009665144","0.000533702638490412","IPR025265, IPR038214, IPR044692","WPP_dom, WPP_sf, WPP1/2/3","GO:0005634,GO:0000278,GO:0048527","nucleus,mitotic cell cycle,lateral root development","TO_0000084, TO_0000640, TO_0000227, TO_0000112, TO_0000919, TO_0000207, TO_0002759, TO_0000135, TO_0001007","root number, total root number, root length, disease resistance, grain weight, plant height, grain number, leaf length, coleoptile length","1.984446498","1.775024387","3.631781786","2.046278949","2.476555083","4.844909242"
"TraesCS2D03G0479800.1","TraesCS2D02G226800","74","0.882459230775181","2.75938973871996e-06","","","GO:0016021","integral component of membrane","TO_0006064","rolled leaf","0.473961339","0.081026393","1.495019883","0.288715086","0.548232806","1.085643297"
"TraesCS2D03G0561100.1","TraesCS2D02G246400","74","0.850191064068619","1.54330093796682e-05","","","NA","NA","TO_0000112","disease resistance","2.562054721","1.216429082","5.505661332","2.132326317","3.636007889","8.64580748"
"TraesCS2D03G0580100.1","TraesCS2D02G251500","74","0.800520513001205","0.000113399394370054","IPR038944","OEP7-like","NA","NA","TO_0000430, TO_0006002","germination rate, proline content","9.071606984","9.802747205","24.50199828","11.69280686","13.55704598","21.98631728"
"TraesCS2D03G0666700.1","TraesCS2D02G287000","74","0.88208444740081","2.82287841787724e-06","","","NA","NA","TO_0000112, TO_0000207, TO_0002637","disease resistance, plant height, leaf size","0.25595031","0.173081952","1.456930962","0.731520757","0.598778097","0.563018749"
"TraesCS2D03G0919800.1","TraesCS2D02G405700","74","0.701916076695379","0.00168459064718764","","","NA","NA","NA","NA","0.051932446","0.145224768","0.714121851","0.055477728","0.230491575","0.375785272"
"TraesCS2D03G1017100.1","TraesCS2D02G454500","74","0.834473712172827","3.10825195861327e-05","IPR007650, IPR044533","Zf-FLZ_dom, FLZ1/2/3","NA","NA","TO_0000310","self-incompatibility","0.291095167","0.784510178","5.823241297","2.596896492","0.741878465","1.53574121"
"TraesCS2D03G1185700.1","TraesCS2D02G531800","74","0.771374575804544","0.000287801799974479","IPR000182, IPR016181, IPR045047","GNAT_dom, Acyl_CoA_acyltransferase, Ard1-like","GO:1990189,GO:0031415,GO:0009793,GO:1990190,GO:0017198,GO:0018002,GO:0005829,GO:0003729,GO:0009414","peptide-serine-alpha-N-acetyltransferase activity,NatA complex,embryo development ending in seed dormancy,peptide-glutamate-alpha-N-acetyltransferase activity,N-terminal peptidyl-serine acetylation,N-terminal peptidyl-glutamic acid acetylation,cytosol,mRNA binding,response to water deprivation","TO_0000128","harvest index","6.38483848","4.726890316","7.547974034","4.7117148","7.220635664","9.902466298"
"TraesCS2D03G1189000.1","TraesCS2D02G533700","74","0.755358196785705","0.000454569993721684","IPR022251","DUF3774_wound-induced","NA","NA","TO_0000495, TO_0000310","chlorophyll content, self-incompatibility","2.031386407","0.693036758","13.83347878","8.536918415","28.36829826","64.05248069"
"TraesCS2D03G1229600.1","TraesCS2D02G552700","74","0.805357279402865","9.57640483773045e-05","","","NA","NA","TO_0000430, TO_0002699, TO_0006002, TO_0000207","germination rate, lycopene content, proline content, plant height","13.12901633","9.814544845","28.65710142","15.69402914","18.65414234","26.39007469"
"TraesCS3A03G0226600.1","TraesCS3A02G103500","74","0.911919778557558","3.46155111462867e-07","IPR025422","TGA_domain","GO:0043565,GO:0006351","sequence-specific DNA binding,DNA-templated transcription","TO_0000112","disease resistance","4.505326005","1.603453327","21.71350089","4.151980739","6.377237698","14.03790802"
"TraesCS3A03G0236200.1","TraesCS3A02G108000","74","0.932721259411547","4.88107266210996e-08","IPR001005, IPR009057, IPR017930","SANT/Myb, Homeobox-like_sf, Myb_dom","GO:0003677","DNA binding","TO_0000734, TO_0020055, TO_0000290, TO_0000004, TO_0000396, TO_0000424, TO_0000207, TO_0000437, TO_0000112, TO_0000492, TO_0000469, TO_0000137, TO_0000249, TO_0000344","grain length, wheat stripe rust disease resistance, flavonoid content, reversible male sterility, grain yield trait, brown planthopper resistance, plant height, male sterility, disease resistance, leaf shape, days to maturity, days to heading, leaf senescence trait, days to flowering trait","1.796895499","1.005494846","10.10793119","4.193336501","4.209023367","11.27866793"
"TraesCS3A03G0624100.1","TraesCS3A02G242400","74","0.831364480331503","3.53980999283916e-05","IPR002139, IPR002173, IPR011611, IPR011877, IPR029056","Ribo/fructo_kinase, Carboh/pur_kinase_PfkB_CS, PfkB_dom, D_ribokin, Ribokinase-like","GO:0042646,GO:0005634,GO:0005524,GO:0019252,GO:0004747,GO:0046872,GO:0009116,GO:0046835,GO:0019303","plastid nucleoid,nucleus,ATP binding,starch biosynthetic process,ribokinase activity,metal ion binding,nucleoside metabolic process,carbohydrate phosphorylation,D-ribose catabolic process","TO_0000043","root morphology trait","0.29751739","0.286460428","0.466056562","0.291304837","0.434260827","0.668593632"
"TraesCS3A03G0710200.1","TraesCS3A02G283500","74","0.886220652227054","2.18670015305289e-06","","","NA","NA","TO_0000207","plant height","0.736409362","0.670297234","1.73526319","1.008827208","1.452355593","1.920849394"
"TraesCS3A03G0764500.1","TraesCS3A02G320800","74","0.737097955830209","0.000735800984779639","IPR006594, IPR006595, IPR013144, IPR024964","LisH, CTLH_C, CRA_dom, CTLH/CRA","GO:0005515","protein binding","TO_0000469, TO_0000137, TO_0000207, TO_0000358, TO_0000344","days to maturity, days to heading, plant height, female sterility, days to flowering trait","0.822265572","0.444713704","1.070973472","0.446757447","0.845435008","1.576690642"
"TraesCS3A03G0796800.2","TraesCS3A02G333200.2","74","0.949662119226964","5.82448335615748e-09","IPR000783, IPR005571, IPR014381, IPR020608, IPR035913, IPR036710","RNA_pol_subH/Rpb5_C, RNA_pol_Rpb5_N, Arch_Rpo5/euc_Rpb5, RNA_pol_subH/Rpb5_CS, RPB5-like_sf, RNA_pol_Rpb5_N_sf","NA","NA","NA","NA","1.213498027","0.654746414","4.707422194","1.316403959","1.858458323","2.892149212"
"TraesCS3A03G0840900.1","TraesCS3A02G353100","74","0.882965386934895","2.67558198046607e-06","IPR001810, IPR036047","F-box_dom, F-box-like_dom_sf","GO:0005515","protein binding","TO_0000207, TO_0000456, TO_0000040","plant height, spikelet number, panicle length","1.360058056","0.64008358","2.789265735","0.960404734","1.530662669","2.460232837"
"TraesCS3A03G0887300.1","TraesCS3A02G375800","74","0.728939209798178","0.00090142456509246","IPR001810, IPR036047","F-box_dom, F-box-like_dom_sf","GO:0005515","protein binding","NA","NA","0.567701072","0.280371349","0.5888818","0.496372942","0.491120057","1.02044152"
"TraesCS3A03G0966800.3","TraesCS3A02G414700","74","0.745929765206671","0.000585771580720165","IPR022712, IPR027074, IPR036866","Beta_Casp, Integrator_9su, RibonucZ/Hydroxyglut_hydro","NA","NA","TO_0000437","male sterility","0.120298221","0.090573679","0.227150318","0.134924682","0.221604558","0.316642985"
"TraesCS3A03G0995300.1","TraesCS3A02G427500","74","0.885062522350666","2.3510594820379e-06","IPR038947","At3g27210-like","NA","NA","TO_0006019, TO_0000050, TO_0000207, TO_0000276, TO_0000598, TO_0006018","floral organ identity, inflorescence branching, plant height, drought tolerance, protein content, organ identity","7.23632409","2.868844461","12.24417237","7.999517575","14.27174586","25.89593659"
"TraesCS3A03G1217300.1","TraesCS3A02G516900","74","0.742635644401345","0.000638435734248294","IPR001362, IPR013148, IPR013189, IPR013320, IPR018053, IPR023296","Glyco_hydro_32, Glyco_hydro_32_N, Glyco_hydro_32_C, ConA-like_dom_sf, Glyco_hydro_32_AS, Glyco_hydro_beta-prop_sf","GO:0004553,GO:0005975","hydrolase activity, hydrolyzing O-glycosyl compounds,carbohydrate metabolic process","TO_0000112","disease resistance","2.561737462","1.517485274","2.151291065","2.064714942","2.732979005","3.964904471"
"TraesCS3B03G0000600.1","TraesCS3B02G001900","74","0.945317523205362","1.06998615083033e-08","IPR004932","Rer1","GO:0006890,GO:0030173,GO:0005783,GO:0006621","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum,integral component of Golgi membrane,endoplasmic reticulum,protein retention in ER lumen","TO_0000043","root morphology trait","9.171280798","4.736975601","11.12785757","7.301756417","11.1482976","17.22437139"
"TraesCS3B03G0201800.1","TraesCS3B02G087000","74","0.799015014051048","0.000119415821781426","IPR003736, IPR006683, IPR029069","PAAI_dom, Thioestr_dom, HotDog_dom_sf","NA","NA","TO_0006001, TO_0000355","salt tolerance, heterosis","11.28236914","7.359133733","14.57461069","8.88395541","16.56185858","23.17471198"
