"ID","Previous_accession","moduleLabels","MM.19","p.MM.19","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1B03G0495700.1","TraesCS1B02G168500","W19","0.851187416364355","1.47243310635234e-05","IPR006694, IPR021940","Fatty_acid_hydroxylase, CER1-like_C","GO:0010143,GO:0009651,GO:0048658,GO:0042335,GO:0043668,GO:0005789,GO:0000254,GO:1990465,GO:0009924,GO:0009737,GO:0005506,GO:0016021,GO:0010584,GO:0016126,GO:0010025","cutin biosynthetic process,response to salt stress,anther wall tapetum development,cuticle development,exine,endoplasmic reticulum membrane,C-4 methylsterol oxidase activity,aldehyde oxygenase (deformylating) activity,octadecanal decarbonylase activity,response to abscisic acid,iron ion binding,integral component of membrane,pollen exine formation,sterol biosynthetic process,wax biosynthetic process","TO_0000421, TO_0000173, TO_0000183, TO_0000344, TO_0000276, TO_0000199, TO_0000043, TO_0001018","pollen fertility, ethylene sensitivity, other miscellaneous trait, days to flowering trait, drought tolerance, genic male sterility, root morphology trait, transpiration rate","0.859307166","0.38597884","0.013046816","0.041965542","0.134823488","0.3122636"
"TraesCS1B03G0544000.1","TraesCS1B02G183600","W19","0.815401568519945","6.64001455297838e-05","IPR018450","Romo1/Mgr2","GO:0005744,GO:0016021,GO:0030150,GO:0045039","TIM23 mitochondrial import inner membrane translocase complex,integral component of membrane,protein import into mitochondrial matrix,protein insertion into mitochondrial inner membrane","NA","NA","4.23715967","4.257576163","2.663789386","2.578622435","4.081830516","4.879057687"
"TraesCS1B03G0590300.1","TraesCS1B02G201900","W19","0.704065849892389","0.00160677813776285","IPR000719, IPR008271, IPR011009, IPR011992, IPR017441","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, EF-hand-dom_pair, Protein_kinase_ATP_BS","GO:0005634,GO:0005524,GO:0005516,GO:0005737,GO:0046777,GO:0004683,GO:0018105,GO:0035556,GO:0009931","nucleus,ATP binding,calmodulin binding,cytoplasm,protein autophosphorylation,calmodulin-dependent protein kinase activity,peptidyl-serine phosphorylation,intracellular signal transduction,calcium-dependent protein serine/threonine kinase activity","TO_0000598, TO_0000391, TO_0000043","protein content, seed size, root morphology trait","0.194491686","0.129484557","0","0.024871308","0.106648688","0.125520233"
"TraesCS1B03G0687200.1","TraesCS1B02G241500","W19","0.647953932664975","0.00491187335823337","","","NA","NA","TO_0000580","cytoplasmic male sterility","3.617576295","3.773309108","2.182369515","1.14653702","1.82781334","2.768059172"
"TraesCS1B03G0688200.1","TraesCS1B02G242200","W19","0.5110984650209","0.0360151285682111","IPR001932, IPR015655, IPR036457","PPM-type_phosphatase-like_dom, PP2C, PPM-type-like_dom_sf","GO:0006470,GO:0017018","protein dephosphorylation,myosin phosphatase activity","TO_0000183, TO_0000043","other miscellaneous trait, root morphology trait","2.493685038","2.168761615","2.425860705","1.322183698","1.94054063","3.891750363"
"TraesCS1B03G0798600.1","TraesCS1B02G286800","W19","0.886070818596952","2.20739549535557e-06","IPR001574, IPR016138, IPR036041","Ribosome_inactivat_prot, Ribosome_inactivat_prot_sub1, Ribosome-inact_prot_sf","GO:0030598,GO:0090729,GO:0006952,GO:0017148,GO:0035821","rRNA N-glycosylase activity,toxin activity,defense response,negative regulation of translation,modulation of process of another organism","TO_0000580","cytoplasmic male sterility","16.35428825","0.666910711","0","0","0","0.070125799"
"TraesCS1B03G0900500.1","TraesCS1B02G328000","W19","0.971026910503386","9.84124622278059e-11","","","GO:0016020","membrane","TO_0000696, TO_0000207, TO_0000580, TO_0000437, TO_0000181, TO_0002657","starch content, plant height, cytoplasmic male sterility, male sterility, seed weight, oxidative stress","6.123554047","8.668282424","0","0.024277091","0","0"
"TraesCS1D03G0014300.1","TraesCS1D02G007100","W19","0.893356322213372","1.37444796992313e-06","IPR006694","Fatty_acid_hydroxylase","GO:0005789,GO:0000254,GO:0009628,GO:1990465,GO:0009924,GO:0005506,GO:0016021,GO:1901700,GO:0016126,GO:0006950","endoplasmic reticulum membrane,C-4 methylsterol oxidase activity,response to abiotic stimulus,aldehyde oxygenase (deformylating) activity,octadecanal decarbonylase activity,iron ion binding,integral component of membrane,response to oxygen-containing compound,sterol biosynthetic process,response to stress","TO_0002657, TO_0000043, TO_0000437, TO_0000598, TO_0000580, TO_0000207, TO_0002699, TO_0000173, TO_0006002","oxidative stress, root morphology trait, male sterility, protein content, cytoplasmic male sterility, plant height, lycopene content, ethylene sensitivity, proline content","1.175142937","11.61607593","0","0","0","0"
"TraesCS1D03G0157300.1","TraesCS1D02G070300","W19","0.703433976744034","0.00162933624564242","","","NA","NA","TO_0002759, TO_0020055, TO_0000194","grain number, wheat stripe rust disease resistance, globular embryo","11.9618063","9.60954741","4.360090998","7.637622108","9.837370527","14.0333284"
"TraesCS1D03G0244200.1","TraesCS1D02G103200","W19","0.730324558692652","0.000871313051285393","IPR002921, IPR029058, IPR044819","Fungal_lipase-like, AB_hydrolase, OBL-like","GO:0016021,GO:0004806,GO:0006629","integral component of membrane,triglyceride lipase activity,lipid metabolic process","TO_0000580, TO_0000207","cytoplasmic male sterility, plant height","11.11790256","10.80715075","0.920189326","1.091995898","0.223021044","0.254677938"
"TraesCS1D03G0285500.1","TraesCS1D02G120100","W19","0.741174670424474","0.000663018689521444","IPR002213, IPR035595","UDP_glucos_trans, UDP_glycos_trans_CS","GO:0080043,GO:0080044","quercetin 3-O-glucosyltransferase activity,quercetin 7-O-glucosyltransferase activity","TO_0002639, TO_0000112, TO_0000430, TO_0002657, TO_0000437, TO_0000435, TO_0006001","shoot branching, disease resistance, germination rate, oxidative stress, male sterility, seed longevity, salt tolerance","1.779988053","1.105212456","0.539080157","0.726510183","1.13454468","2.053110007"
"TraesCS1D03G0304600.1","TraesCS1D02G127700","W19","0.970757260805457","1.05410670765431e-10","IPR002100, IPR002487, IPR033896, IPR036879","TF_MADSbox, TF_Kbox, MADS_MEF2-like, TF_MADSbox_sf","GO:0005634,GO:0003700,GO:0000977,GO:0046983,GO:0045944","nucleus,DNA-binding transcription factor activity,RNA polymerase II transcription regulatory region sequence-specific DNA binding,protein dimerization activity,positive regulation of transcription by RNA polymerase II","TO_0002637, TO_0006018, TO_0000183, TO_0000437, TO_0000429, TO_0002692, TO_0000421, TO_0020100, TO_0000346, TO_0000207, TO_0000391, TO_0000492, TO_0000731, TO_0000567, TO_0006020, TO_0000486, TO_0000227, TO_0002759, TO_0020097, TO_0000137, TO_0000365, TO_0000257, TO_0002661, TO_0000276, TO_0000253, TO_0000495, TO_0000084, TO_0001051, TO_0002657, TO_0002681, TO_0006030, TO_0006017, TO_0020057, TO_0000580, TO_0000112, TO_0000355, TO_0000085, TO_0000004, TO_0000598, TO_0000430, TO_0000043, TO_0000444, TO_0002603, TO_0002643, TO_0000397, TO_0000727, TO_0000524, TO_0001017, TO_0000615, TO_0000259, TO_0006039, TO_0001015, TO_0002684, TO_0000458, TO_0006038, TO_0000919, TO_0006036, TO_0000315, TO_0000990, TO_0000163, TO_0006001, TO_0002625, TO_0006019, TO_0001073, TO_0000572, TO_0000582, 88, TO_0000303, TO_0002610, TO_0000050, TO_0002628, TO_0000479, TO_0000230, TO_0000612, TO_0006014, TO_0000881, TO_0002639, TO_0000344, TO_0000435, TO_0000241, TO_0002617, TO_0000930","leaf size, organ identity, other miscellaneous trait, male sterility, salt sensitivity, root meristem development, pollen fertility, nitrate uptake, tiller number, plant height, seed size, leaf shape, lignin content, tiller angle, shoot apical meristem development, seed color, root length, grain number, stomatal opening, days to heading, male flowering, root branching, seed maturation, drought tolerance, seed dormancy, chlorophyll content, root number, root hair density, oxidative stress, leaf curling, spikelet meristem identity, meristem identity, wheat leaf rust disease resistance, cytoplasmic male sterility, disease resistance, heterosis, leaf rolling, reversible male sterility, protein content, germination rate, root morphology trait, parasitic weed, petal size, carbon isotope discrimination, grain size, sporogenesis, submergence tolerance, water use efficiency, abscisic acid sensitivity, heat tolerance, petal number, photosynthetic rate, plant cell size, drought recovery, floral organ number, grain weight, stem elongation, bacterial disease resistance, seed hardness, auxin sensitivity, salt tolerance, fruit size, floral organ identity, fruit shattering, petal color, inflorescence number, Hessian fly damage, cold tolerance, pistil length, inflorescence branching, fruit shape, acid sensitivity, crown rootless, grain density, phyllotaxy, flower type, shoot branching, days to flowering trait, seed longevity, leaf number, fruit color, seed shattering","1.484974542","3.071345552","0","0.003985979","0.025094907","0.053923573"
"TraesCS1D03G0617700.1","TraesCS1D02G256700","W19","0.811416369870827","7.69790711430754e-05","IPR000109, IPR036259","POT_fam, MFS_trans_sf","GO:0055085,GO:0022857,GO:0016021,GO:0005886","transmembrane transport,transmembrane transporter activity,integral component of membrane,plasma membrane","TO_0000173, TO_0006017, TO_0000437","ethylene sensitivity, meristem identity, male sterility","0.589010379","1.114726088","0","0","0.102129213","0.46179743"
"TraesCS1D03G0915200.1","TraesCS1D02G393900","W19","0.973048892479398","5.75387997956557e-11","IPR030182, IPR036259","PUP_plant, MFS_trans_sf","GO:0016021,GO:0005345,GO:0015211,GO:0015860,GO:1904823","integral component of membrane,purine nucleobase transmembrane transporter activity,purine nucleoside transmembrane transporter activity,purine nucleoside transmembrane transport,purine nucleobase transmembrane transport","TO_0000397, TO_0000183, TO_0000043, TO_0000919","grain size, other miscellaneous trait, root morphology trait, grain weight","1.552231795","1.994344636","0","0","0.035737074","0.018712978"
"TraesCS1D03G0972800.1","TraesCS1D02G421600","W19","0.958109627851057","1.5053012633184e-09","IPR008480","DUF761_pln","NA","NA","TO_0000303","cold tolerance","1.423465996","4.350597372","0","0","0.032049915","0.100693642"
"TraesCS1D03G0993500.1","TraesCS1D02G432300","W19","0.751498513915427","0.000504956689275447","","","GO:0016021","integral component of membrane","TO_0000397, TO_0006018, TO_0000734, TO_0000276, TO_0006019, TO_0000495, TO_0000522;TO_0000523","grain size, organ identity, grain length, drought tolerance, floral organ identity, chlorophyll content, stomatal resistance","4.390504273","2.397573842","1.077956707","1.288544973","2.667971823","3.114444058"
"TraesCS1D03G1043200.2","TraesCS1D02G452200.2","W19","0.515361390967721","0.0342390395204056","IPR010402, IPR045281","CCT_domain, CONSTANS-like","NA","NA","NA","NA","0.9317334","0.260824739","0.305612301","0.136725978","0.414705372","1.225694366"
"TraesCS2A03G0344100.1","TraesCS2A02G165600","W19","0.891790532950433","1.5260393446001e-06","IPR000782, IPR036378, IPR045003","FAS1_domain, FAS1_dom_sf, FLA_A","GO:0016021","integral component of membrane","TO_0006018, TO_0000276, TO_0000495, TO_0000397, TO_0000522;TO_0000523, TO_0002661, TO_0000707, TO_0006019, TO_0000734, TO_0006036","organ identity, drought tolerance, chlorophyll content, grain size, stomatal resistance, seed maturation, pericarp color, floral organ identity, grain length, stem elongation","7.269631598","3.98237012","0.25726248","0.151206877","0.572045628","0.232655754"
"TraesCS2A03G0368600.1","TraesCS2A02G176900","W19","0.855301935129686","1.20824621320973e-05","IPR000782, IPR036378, IPR045003","FAS1_domain, FAS1_dom_sf, FLA_A","GO:0016021","integral component of membrane","TO_0000580, TO_0006018, TO_0006019","cytoplasmic male sterility, organ identity, floral organ identity","2.272490582","0.338648564","0","0.025431953","0.064663187","0.520004276"
"TraesCS2A03G0392300.1","TraesCS2A02G188500","W19","0.977821850800246","1.35232213350064e-11","IPR000047, IPR001356, IPR009057, IPR017970, IPR045224","HTH_motif, Homeobox_dom, Homeobox-like_sf, Homeobox_CS, HDZip_class_I_plant","GO:0005634,GO:0003677,GO:0000981,GO:0006357","nucleus,DNA binding,DNA-binding transcription factor activity, RNA polymerase II-specific,regulation of transcription by RNA polymerase II","TO_0000207, TO_0002639, TO_0000181, TO_0000276, TO_0000183, TO_0000043, TO_0000227, TO_0000479, TO_0002699, TO_0000040, TO_0020097, TO_0000615, TO_0000696, TO_0002661, TO_0006002, TO_0000435","plant height, shoot branching, seed weight, drought tolerance, other miscellaneous trait, root morphology trait, root length, acid sensitivity, lycopene content, panicle length, stomatal opening, abscisic acid sensitivity, starch content, seed maturation, proline content, seed longevity","39.97081629","25.62861354","0","0","0.048737975","0.257066021"
"TraesCS2A03G0456300.1","TraesCS2A02G213400","W19","0.881978863537518","2.84098770826351e-06","","","GO:0016020,GO:0009987,GO:0015031,GO:0016192","membrane,cellular process,protein transport,vesicle-mediated transport","TO_0000580","cytoplasmic male sterility","2.238916436","0.627203774","0","0","0.01337408","0.029286014"
"TraesCS2A03G0736600.1","TraesCS2A02G295400","W19","0.817171050966708","6.21120621832985e-05","IPR001362, IPR013148, IPR013189, IPR013320, IPR018053, IPR023296","Glyco_hydro_32, Glyco_hydro_32_N, Glyco_hydro_32_C, ConA-like_dom_sf, Glyco_hydro_32_AS, Glyco_hydro_beta-prop_sf","GO:0004564,GO:0005975","beta-fructofuranosidase activity,carbohydrate metabolic process","TO_0000580, TO_0000146, TO_0000919, TO_0000207","cytoplasmic male sterility, seed length, grain weight, plant height","1.071172922","0.845417707","0","0.007917614","0.027056558","0.219774947"
"TraesCS2A03G0779100.1","TraesCS2A02G314200","W19","0.945760717976459","1.00794248270352e-08","IPR007612, IPR025659, IPR038595","LOR, Tubby-like_C, LOR_sf","NA","NA","TO_0000183, TO_0000734, TO_0000397, TO_0000598, TO_0000391, TO_0000043","other miscellaneous trait, grain length, grain size, protein content, seed size, root morphology trait","1.165358186","7.485630753","0","0","0.01104101","0.073654582"
"TraesCS2A03G0839500.1","TraesCS2A02G321300","W19","0.881533602952589","2.9184509037673e-06","IPR002347, IPR036291","SDR_fam, NAD(P)-bd_dom_sf","GO:0005783,GO:0016021,GO:0045703","endoplasmic reticulum,integral component of membrane,ketoreductase activity","TO_0000612, TO_0001013, TO_0000084","grain density, lateral root number, root number","4.785080134","0.514041016","0","0.022259847","0.138353044","0.160814066"
"TraesCS2A03G0892700.1","TraesCS2A02G365500","W19","0.721467686999697","0.00107905096054394","IPR046533","DUF6598","NA","NA","NA","NA","2.790751132","1.642161768","0.750951458","0.940746895","1.343275811","2.350294664"
"TraesCS2A03G0933300.1","TraesCS2A02G385700","W19","0.959526405886598","1.16774913880611e-09","IPR007736","Caleosin-related","GO:0005783,GO:0005811,GO:0016021,GO:0004497,GO:0005509,GO:0102070,GO:1990137","endoplasmic reticulum,lipid droplet,integral component of membrane,monooxygenase activity,calcium ion binding,18-hydroxyoleate peroxygenase activity,plant seed peroxidase activity","TO_0002657, TO_0002699, TO_0000276, TO_0006002, TO_0001018, TO_0020097","oxidative stress, lycopene content, drought tolerance, proline content, transpiration rate, stomatal opening","3.096927996","8.943447874","0","0","0","0"
"TraesCS2A03G0934900.1","TraesCS2A02G386600","W19","0.856237351380675","1.15416394399544e-05","IPR001096, IPR043577, IPR046427","Peptidase_C13, AE, Legumain_prodom_sf","GO:0004197,GO:0110165,GO:0051603","cysteine-type endopeptidase activity,cellular anatomical entity,proteolysis involved in protein catabolic process","NA","NA","6.98755856","0.371346123","0","0.012160588","0.010736052","0.033887455"
"TraesCS2A03G1014800.1","TraesCS2A02G425200","W19","0.618322210158684","0.00815237627938338","IPR001128, IPR002401, IPR017972, IPR036396","Cyt_P450, Cyt_P450_E_grp-I, Cyt_P450_CS, Cyt_P450_sf","GO:0016021,GO:0004497,GO:0005506,GO:0016705,GO:0020037","integral component of membrane,monooxygenase activity,iron ion binding,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding","NA","NA","0.591140278","0.255986908","0.288895685","0.245524327","0.244136253","0.429173772"
"TraesCS2A03G1062000.1","TraesCS2A02G448500","W19","0.877364180722419","3.73559605414796e-06","IPR011598, IPR036638, IPR045084","bHLH_dom, HLH_DNA-bd_sf, AIB/MYC-like","GO:0005634,GO:0003700,GO:0046983,GO:0006355","nucleus,DNA-binding transcription factor activity,protein dimerization activity,regulation of DNA-templated transcription","TO_0000437, TO_0000207, TO_0006002, TO_0002672, TO_0000227, TO_0002699, TO_0002657, TO_0000598, TO_0000078, TO_0020097, TO_0000112","male sterility, plant height, proline content, auxin content, root length, lycopene content, oxidative stress, protein content, root dry weight, stomatal opening, disease resistance","49.98125182","80.52702814","0.387099529","0.464268589","0.518583499","0.53150449"
"TraesCS2A03G1070600.1","TraesCS2A02G452500","W19","0.800860769053107","0.000112075527680233","IPR030182","PUP_plant","GO:0016021,GO:0005345,GO:0015211,GO:0015860,GO:1904823","integral component of membrane,purine nucleobase transmembrane transporter activity,purine nucleoside transmembrane transporter activity,purine nucleoside transmembrane transport,purine nucleobase transmembrane transport","TO_0000183, TO_0020095","other miscellaneous trait, stomatal process related trait","3.512721688","3.249984365","0.652493222","0.616067275","1.231702489","3.211389739"
"TraesCS2A03G1118800.1","TraesCS2A02G477600","W19","0.956192375111729","2.09391741968175e-09","IPR000528, IPR016140, IPR036312","Plant_nsLTP, Bifunc_inhib/LTP/seed_store, Bifun_inhib/LTP/seed_sf","GO:0008289,GO:0006869","lipid binding,lipid transport","NA","NA","50.66009716","20.68721922","0","0","0","0.178609848"
"TraesCS2A03G1118900.1","TraesCS2A02G477700","W19","0.965896131127414","3.29339295184284e-10","IPR000528, IPR016140, IPR036312","Plant_nsLTP, Bifunc_inhib/LTP/seed_store, Bifun_inhib/LTP/seed_sf","GO:0008289,GO:0006869","lipid binding,lipid transport","NA","NA","39.74823278","27.70585997","0","0","0.317725616","0.53682132"
