"ID","Previous_accession","moduleLabels","MM.13","p.MM.13","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1B03G0550200.1","TraesCS1B02G186800","W13","0.71086241699089","0.00137994317445057","IPR001715, IPR004953, IPR027328, IPR036133, IPR036872","CH_dom, EB1_C, MAPRE, EB1_C_sf, CH_dom_sf","GO:0051301,GO:0005524,GO:0051225,GO:0051233,GO:0005815,GO:0035371,GO:0051010,GO:0031110,GO:0005881,GO:0009652,GO:1904825","cell division,ATP binding,spindle assembly,spindle midzone,microtubule organizing center,microtubule plus-end,microtubule plus-end binding,regulation of microtubule polymerization or depolymerization,cytoplasmic microtubule,thigmotropism,protein localization to microtubule plus-end","TO_0000112, TO_0002657, TO_0002692, TO_0006001, TO_0006036, TO_0006047","disease resistance, oxidative stress, root meristem development, salt tolerance, stem elongation, calcium concentration","1.11300021","0.270305199","0.430403008","0.569338327","0.701853247","1.014997915"
"TraesCS1B03G0551400.1","TraesCS1B02G187400","W13","0.914349045610501","2.82689764806414e-07","IPR003697, IPR029001","Maf-like, ITPase-like_fam","GO:0047429","nucleoside triphosphate diphosphatase activity","TO_0000183, TO_0000043","other miscellaneous trait, root morphology trait","0.554420225","0.313642297","0.281512525","0.489401952","0.731626678","0.595658397"
"TraesCS1B03G0594700.1","TraesCS1B02G203900","W13","0.898099810217432","9.91049228728428e-07","IPR006943, IPR040225","DUF641_pln, GIL1-like","GO:0009639,GO:0009959","response to red or far red light,negative gravitropism","TO_0000183","other miscellaneous trait","1.51211338","0.685285647","0.382658553","0.81887007","3.224377281","5.073966439"
"TraesCS1B03G0657500.1","TraesCS1B02G228100","W13","0.916348397503112","2.38206693364848e-07","IPR003691","CrcB","GO:0005887,GO:1903425,GO:1903424","integral component of plasma membrane,fluoride transmembrane transporter activity,fluoride transmembrane transport","TO_0020055, TO_0006054, TO_0000358","wheat stripe rust disease resistance, arsenic concentration, female sterility","0.439847698","0.269968787","0.059740478","0.286893382","1.007671245","1.581089211"
"TraesCS1B03G0769300.1","TraesCS1B02G277100","W13","0.719979284794013","0.00111767259568315","IPR002921, IPR029058, IPR033556","Fungal_lipase-like, AB_hydrolase, PLA","GO:0016042,GO:0008970","lipid catabolic process,phospholipase A1 activity","TO_0000084, TO_0000734, TO_0000278, TO_0000397, TO_0001015, TO_0000276, TO_0000078, TO_0000181, TO_0001013, TO_0001018, TO_0000707","root number, grain length, root to shoot ratio, grain size, photosynthetic rate, drought tolerance, root dry weight, seed weight, lateral root number, transpiration rate, pericarp color","0.998654155","0.039651012","0.165570329","0.44587815","0.390179916","0.403518536"
"TraesCS1B03G0842400.1","TraesCS1B02G304900","W13","0.677433024486476","0.00281064500558784","IPR001841, IPR013083, IPR017907, IPR045103","Znf_RING, Znf_RING/FYVE/PHD, Znf_RING_CS, RNF5/RNF185-like","GO:0005783,GO:0044390,GO:0046872,GO:0061630,GO:0006511,GO:0016567,GO:0071712","endoplasmic reticulum,ubiquitin-like protein conjugating enzyme binding,metal ion binding,ubiquitin protein ligase activity,ubiquitin-dependent protein catabolic process,protein ubiquitination,ER-associated misfolded protein catabolic process","TO_0006038, TO_0000253, TO_0002692, TO_0000194, TO_0002637, TO_0000225, TO_0000727, TO_0020055","floral organ number, seed dormancy, root meristem development, globular embryo, leaf size, stamen number, sporogenesis, wheat stripe rust disease resistance","3.742499878","4.506832122","2.478685452","3.650033102","5.104954834","6.5441873"
"TraesCS1B03G0986900.1","TraesCS1B02G362200","W13","0.617474151255762","0.00826549312485657","IPR000778, IPR002048, IPR011992, IPR013112, IPR013121, IPR013130, IPR013623, IPR017927, IPR017938, IPR018247, IPR039261","Cyt_b245_heavy_chain, EF_hand_dom, EF-hand-dom_pair, FAD-bd_8, Fe_red_NAD-bd_6, Fe3_Rdtase_TM_dom, NADPH_Ox, FAD-bd_FR_type, Riboflavin_synthase-like_b-brl, EF_Hand_1_Ca_BS, FNR_nucleotide-bd","GO:0004601,GO:0000293,GO:0005509,GO:0016174,GO:0016021,GO:0098869,GO:0005886","peroxidase activity,ferric-chelate reductase activity,calcium ion binding,NAD(P)H oxidase H2O2-forming activity,integral component of membrane,cellular oxidant detoxification,plasma membrane","TO_0000227, TO_0000522;TO_0000523, TO_0000276, TO_0002657, TO_0006001, TO_0020097, TO_0001017, TO_0000479, TO_0000435, TO_0001018, TO_0001015, TO_0000504, TO_0000495","root length, stomatal resistance, drought tolerance, oxidative stress, salt tolerance, stomatal opening, water use efficiency, acid sensitivity, seed longevity, transpiration rate, photosynthetic rate, leaf temperature, chlorophyll content","1.257013058","0.808511861","0.393144233","1.183937483","1.074727208","1.24304112"
"TraesCS1B03G1161900.1","TraesCS1B02G429600","W13","0.946788503089012","8.75852302754767e-09","IPR001810, IPR036047","F-box_dom, F-box-like_dom_sf","GO:0005515","protein binding","TO_0000194, TO_0000137, TO_0000344, TO_0000207, TO_0000469, TO_0000358","globular embryo, days to heading, days to flowering trait, plant height, days to maturity, female sterility","2.808702106","0.691557508","0.840734139","2.517229207","3.37094863","3.704451337"
"TraesCS1B03G1276600.1","TraesCS1B02G477500","W13","0.908533612216404","4.54745015716817e-07","IPR001650, IPR011545, IPR014001, IPR014014, IPR027417","Helicase_C, DEAD/DEAH_box_helicase_dom, Helicase_ATP-bd, RNA_helicase_DEAD_Q_motif, P-loop_NTPase","GO:0005524,GO:0003723,GO:0003724,GO:0016787","ATP binding,RNA binding,RNA helicase activity,hydrolase activity","TO_0000766, TO_0000135, TO_0000469, TO_0000112, TO_0006001, TO_0000430, TO_0000524, TO_0000249, TO_0006002","petiole length, leaf length, days to maturity, disease resistance, salt tolerance, germination rate, submergence tolerance, leaf senescence trait, proline content","3.801135562","2.072880942","1.464864174","2.918807413","4.444270272","4.78035769"
"TraesCS1D03G0212100.1","TraesCS1D02G090800","W13","0.803595599891334","0.00010189879178354","IPR001087, IPR035669, IPR036514","GDSL, SGNH_plant_lipase-like, SGNH_hydro_sf","GO:0016788","hydrolase activity, acting on ester bonds","TO_0000371, TO_0000115, TO_0006017, TO_0020095, TO_0000428, TO_0000043, TO_0000183","yield trait, root mass density, meristem identity, stomatal process related trait, callus induction, root morphology trait, other miscellaneous trait","1.188018335","0.202022802","0.091956547","0.891146639","1.175053064","0.934521353"
"TraesCS1D03G0356800.1","TraesCS1D02G141400","W13","0.810469780615901","7.96902599932424e-05","IPR004680","Cit_transptr-like_dom","GO:0016021,GO:0055085","integral component of membrane,transmembrane transport","NA","NA","2.862622108","0.221611134","0.266866945","1.21341941","2.768401587","1.659960958"
"TraesCS1D03G0560200.1","TraesCS1D02G227300","W13","0.776175540033679","0.000249196834681685","IPR002673","Ribosomal_L29e","GO:0003735,GO:0002181,GO:0022625","structural constituent of ribosome,cytoplasmic translation,cytosolic large ribosomal subunit","TO_0000183","other miscellaneous trait","90.39169318","52.84988183","54.79993758","72.81119818","98.06797547","125.2443669"
"TraesCS1D03G0581100.1","TraesCS1D02G238100","W13","0.820061704782245","5.56095578781531e-05","IPR006948, IPR015421, IPR015422, IPR015424, IPR037029","Alliinase_C, PyrdxlP-dep_Trfase_major, PyrdxlP-dep_Trfase_small, PyrdxlP-dep_Trfase, Alliinase_N_sf","GO:0016846,GO:0008483,GO:0016021","carbon-sulfur lyase activity,transaminase activity,integral component of membrane","TO_0000207, TO_0000183, TO_0000227, TO_0000230, TO_0000163, TO_0000571, TO_0006018, TO_0002672, TO_0000580","plant height, other miscellaneous trait, root length, crown rootless, auxin sensitivity, shoot fresh weight, organ identity, auxin content, cytoplasmic male sterility","1.320324847","0.220082683","0.2092243","0.858948694","1.897971909","1.200160835"
"TraesCS1D03G0602100.1","TraesCS1D02G248600","W13","0.68140383427539","0.00259495824674696","IPR001752, IPR019821, IPR027417, IPR027640, IPR036961","Kinesin_motor_dom, Kinesin_motor_CS, P-loop_NTPase, Kinesin-like_fam, Kinesin_motor_dom_sf","GO:0016887,GO:0005524,GO:0030705,GO:0005871,GO:0008574,GO:0007018,GO:0005874,GO:0008017","ATP hydrolysis activity,ATP binding,cytoskeleton-dependent intracellular transport,kinesin complex,plus-end-directed microtubule motor activity,microtubule-based movement,microtubule,microtubule binding","NA","NA","0.270517458","0.327357465","0.03813222","0.217339719","0.143326338","0.264579371"
"TraesCS1D03G0721400.1","TraesCS1D02G302000","W13","0.87342191249328","4.68003118947073e-06","IPR000719, IPR008271, IPR011009, IPR013210, IPR017441, IPR032675","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, LRR_N_plant-typ, Protein_kinase_ATP_BS, LRR_dom_sf","GO:0016021,GO:0004672,GO:0005524,GO:0006468","integral component of membrane,protein kinase activity,ATP binding,protein phosphorylation","TO_0006017, TO_0000112, TO_0000428, TO_0000207, TO_0000137, TO_0000437, TO_0000727, TO_0002691, TO_0000128","meristem identity, disease resistance, callus induction, plant height, days to heading, male sterility, sporogenesis, peduncle length, harvest index","1.394949643","0.550778535","0.388832538","0.750122405","2.029101185","2.601232083"
"TraesCS1D03G0866000.1","TraesCS1D02G371800","W13","0.865540918396939","7.18827031687365e-06","IPR001005, IPR009057, IPR017930","SANT/Myb, Homeobox-like_sf, Myb_dom","GO:0003677","DNA binding","TO_0000112, TO_0000993, TO_0000345, TO_0000437, TO_0000430, TO_0000036, TO_0000731, TO_0000303","disease resistance, cellulose content, seed viability, male sterility, germination rate, hybrid incompatibility, lignin content, cold tolerance","6.971840191","0.903279635","0.360829585","2.774406011","3.439493764","5.126890258"
"TraesCS1D03G0885900.1","TraesCS1D02G380900","W13","0.711791010833516","0.00135111018217137","IPR000719, IPR008266, IPR011009","Prot_kinase_dom, Tyr_kinase_AS, Kinase-like_dom_sf","GO:0005886,GO:0016021,GO:0004672,GO:0005524,GO:0006468","plasma membrane,integral component of membrane,protein kinase activity,ATP binding,protein phosphorylation","TO_0006038, TO_0000112","floral organ number, disease resistance","1.142841091","0.352480343","0.579386915","0.207821114","0.759112985","1.597986329"
"TraesCS1D03G0898300.2","TraesCS1D02G387500.2","W13","0.68852673616056","0.0022419565994237","IPR000782, IPR036378, IPR045003","FAS1_domain, FAS1_dom_sf, FLA_A","NA","NA","NA","NA","0.325998333","0.388478557","0.169207134","0.135000426","0.227207582","0.602199986"
"TraesCS1D03G0925100.1","TraesCS1D02G397700","W13","0.896566664562311","1.10342949464947e-06","IPR001247, IPR015847, IPR020568, IPR027408, IPR036345","ExoRNase_PH_dom1, ExoRNase_PH_dom2, Ribosomal_S5_D2-typ_fold, PNPase/RNase_PH_dom_sf, ExoRNase_PH_dom2_sf","GO:0000176,GO:0000177,GO:0005730,GO:0004527,GO:0016075,GO:0034427,GO:0034475,GO:0071028,GO:0071051,GO:0090305","nuclear exosome (RNase complex),cytoplasmic exosome (RNase complex),nucleolus,exonuclease activity,rRNA catabolic process,nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5',U4 snRNA 3'-end processing,nuclear mRNA surveillance,polyadenylation-dependent snoRNA 3'-end processing,nucleic acid phosphodiester bond hydrolysis","TO_0000112, TO_0000344, TO_0000183, TO_0006036, 281, TO_0000249, TO_0000469","disease resistance, days to flowering trait, other miscellaneous trait, stem elongation, Common bunt spike incidence, leaf senescence trait, days to maturity","1.409039981","0.697415432","0.573757072","1.230050982","2.340833714","3.761664801"
"TraesCS1D03G0971400.1","TraesCS1D02G420800","W13","0.779394940672489","0.000225815738087834","","","NA","NA","NA","NA","0.787816284","0.630088745","0.503586581","0.49430266","1.124995906","1.715559556"
"TraesCS2A03G0009900.1","TraesCS2A02G004600","W13","0.88244748304096","2.76136116644375e-06","IPR013087","Znf_C2H2_type","GO:0000976","transcription cis-regulatory region binding","TO_0006002, TO_0002699","proline content, lycopene content","0.163323124","0.083769741","0.024232479","0.077564073","0.153483653","0.303207425"
"TraesCS2A03G0101500.1","TraesCS2A02G053100","W13","0.915413535785637","2.58195188281754e-07","IPR000719, IPR008271, IPR011009, IPR017441, IPR036426","Prot_kinase_dom, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS, Bulb-type_lectin_dom_sf","GO:0005524,GO:0004712,GO:0016021,GO:0004674,GO:0006468,GO:0030246,GO:0106310","ATP binding,protein serine/threonine/tyrosine kinase activity,integral component of membrane,protein serine/threonine kinase activity,protein phosphorylation,carbohydrate binding,protein serine kinase activity","TO_0000276, TO_0000227, TO_0000430","drought tolerance, root length, germination rate","1.909801306","0.423990387","0.176886815","1.37322286","2.194011752","2.341116096"
"TraesCS2A03G0115800.1","TraesCS2A02G059300","W13","0.767564226016019","0.000321886427792918","IPR036047","F-box-like_dom_sf","GO:0005515","protein binding","NA","NA","0.132639172","0.108187475","0.184881058","0.22420758","0.364467498","0.600928571"
"TraesCS2A03G0130900.1","TraesCS2A02G066100","W13","0.894926297031718","1.23555757966858e-06","IPR001377, IPR014401, IPR018282","Ribosomal_S6e, Ribosomal_S6_euk, Ribosomal_S6e_CS","GO:0005737,GO:0005840,GO:0003735,GO:0006412","cytoplasm,ribosome,structural constituent of ribosome,translation","TO_0000249, TO_0000344, TO_0000469, TO_0002657, 281, TO_0000112, TO_0000183, TO_0000137, TO_0006001","leaf senescence trait, days to flowering trait, days to maturity, oxidative stress, Common bunt spike incidence, disease resistance, other miscellaneous trait, days to heading, salt tolerance","11.37524663","3.553759446","4.099132953","10.37171797","21.7560749","25.89361788"
"TraesCS2A03G0318900.1","TraesCS2A02G154900","W13","0.820734232715336","5.41820633066236e-05","IPR044159","IQM","GO:0005634","nucleus","TO_0000276, TO_0000707","drought tolerance, pericarp color","1.450129205","0.950085206","0.228439062","1.576774794","1.365036914","0.652608004"
"TraesCS2A03G0340500.1","TraesCS2A02G163700","W13","0.849456227418531","1.5974029546653e-05","IPR001377, IPR014401, IPR018282","Ribosomal_S6e, Ribosomal_S6_euk, Ribosomal_S6e_CS","GO:0005737,GO:0005840,GO:0003735,GO:0006412","cytoplasm,ribosome,structural constituent of ribosome,translation","TO_0006001, TO_0000183, TO_0000112, TO_0000469, TO_0002657, TO_0000249","salt tolerance, other miscellaneous trait, disease resistance, days to maturity, oxidative stress, leaf senescence trait","24.82460521","7.761163956","8.864664869","17.76132472","21.44029358","20.97709087"
"TraesCS2A03G0383200.1","TraesCS2A02G184700","W13","0.759896904817769","0.000400742036206461","IPR004314, IPR025521","Neprosin, Neprosin_propep","NA","NA","TO_0002661, TO_0000183","seed maturation, other miscellaneous trait","1.866226227","0.405797806","0.498665499","0.81118658","0.878053965","1.531549043"
"TraesCS2A03G0411000.1","TraesCS2A02G197500","W13","0.862772421130009","8.30540469394617e-06","IPR002182, IPR027417, IPR032675, IPR036388, IPR038005, IPR041118, IPR042197, IPR044974","NB-ARC, P-loop_NTPase, LRR_dom_sf, WH-like_DNA-bd_sf, RX-like_CC, Rx_N, Apaf_helical, Disease_R_plants","GO:0043531,GO:0006952","ADP binding,defense response","TO_0000276, TO_0006060, TO_0000112, TO_0020097, TO_0000183, TO_0000701, TO_0000315","drought tolerance, leaf chlorosis, disease resistance, stomatal opening, other miscellaneous trait, turgor pressure, bacterial disease resistance","0.548368044","0.71119617","0.315176284","0.835190251","1.194348169","1.675274416"
"TraesCS2A03G0475300.1","TraesCS2A02G221800","W13","0.821902390648099","5.17760157415116e-05","IPR009378, IPR031719, IPR031737, IPR031739","H2_N, H2_M, CNDH2_C, Ncaph2","GO:0005634,GO:0010032,GO:2001022,GO:0003682,GO:0000796,GO:0051306","nucleus,meiotic chromosome condensation,positive regulation of response to DNA damage stimulus,chromatin binding,condensin complex,mitotic sister chromatid separation","NA","NA","0.15588007","0.2802395","0.018002973","0.179247467","0.261434364","0.384684349"
"TraesCS2A03G0546100.2","TraesCS2A02G237500","W13","0.829244199851855","3.86227835491845e-05","IPR002110, IPR021832, IPR036770","Ankyrin_rpt, ANKRD13, Ankyrin_rpt-contain_sf","NA","NA","TO_0000115, TO_0000183","root mass density, other miscellaneous trait","0.275009088","0.244659104","0.143026877","0.310650861","0.212182778","0.534089109"
