"ID","Previous_accession","moduleLabels","MM.06","p.MM.06","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0215400.1","TraesCS1A02G088900","W06","0.971967431989091","7.70452255097362e-11","IPR006073, IPR027417","GTP-bd, P-loop_NTPase","GO:0016021,GO:0005525","integral component of membrane,GTP binding","TO_0000183, TO_0000397","other miscellaneous trait, grain size","6.186659068","14.37701774","5.318011331","4.561934217","7.943204587","11.78758795"
"TraesCS1A03G0219300.1","TraesCS1A02G090600","W06","0.800566199141461","0.000113220878896304","IPR001608, IPR011078, IPR029066","Ala_racemase_N, PyrdxlP_homeostasis, PLP-binding_barrel","GO:0016829,GO:0030170","lyase activity,pyridoxal phosphate binding","NA","NA","10.91833676","19.30876817","8.747793957","9.104216956","17.05648954","17.08238354"
"TraesCS1A03G0232100.1","TraesCS1A02G096000","W06","0.585459694445454","0.0135433386215219","IPR000504, IPR012677, IPR035979","RRM_dom, Nucleotide-bd_a/b_plait_sf, RBD_domain_sf","GO:0030619,GO:0005681,GO:0005730,GO:0005685,GO:0000398","U1 snRNA binding,spliceosomal complex,nucleolus,U1 snRNP,mRNA splicing, via spliceosome","TO_0006001","salt tolerance","2.082049769","2.853905614","2.404035335","1.628597456","3.404884224","4.506473314"
"TraesCS1A03G0286500.1","TraesCS1A02G116800","W06","0.795369980496595","0.000135102145582774","","","NA","NA","NA","NA","0.55475573","5.895564479","1.240697044","0.371531614","1.295198011","2.444663432"
"TraesCS1A03G0301200.1","TraesCS1A02G122200","W06","0.868434197378306","6.15997437280489e-06","IPR040265","CHUP1-like","GO:0009707,GO:0016021,GO:0009658","chloroplast outer membrane,integral component of membrane,chloroplast organization","TO_0002661, TO_0000173, TO_0000112, TO_0000207, TO_0000043, TO_0000437, TO_0002657","seed maturation, ethylene sensitivity, disease resistance, plant height, root morphology trait, male sterility, oxidative stress","1.04896759","5.453010379","0.380797686","0.439764765","0.949019136","1.355034197"
"TraesCS1A03G0319700.1","TraesCS1A02G128100","W06","0.793424132372835","0.000144160846651913","IPR018790, IPR032710","DUF2358, NTF2-like_dom_sf","NA","NA","NA","NA","0.161171689","0.827436893","0.123240572","0.204489331","0.30445874","0.571269218"
"TraesCS1A03G0343000.1","TraesCS1A02G134000","W06","0.898136111983522","9.88511670710567e-07","IPR002048, IPR011992, IPR018247","EF_hand_dom, EF-hand-dom_pair, EF_Hand_1_Ca_BS","GO:0005509","calcium ion binding","NA","NA","9.522984579","34.69943501","9.323198484","9.680725717","11.73847116","18.7709104"
"TraesCS1A03G0362200.1","TraesCS1A02G137400","W06","0.660480108441507","0.00390235956481147","IPR001841, IPR013083, IPR017907, IPR044235","Znf_RING, Znf_RING/FYVE/PHD, Znf_RING_CS, RNFT1/2","GO:0016021,GO:0046872,GO:0061630,GO:0016567,GO:1904294","integral component of membrane,metal ion binding,ubiquitin protein ligase activity,protein ubiquitination,positive regulation of ERAD pathway","TO_0000043","root morphology trait","0.244083754","0.463347973","0.211439736","0.171936389","0.37118948","0.513947835"
"TraesCS1A03G0371000.1","TraesCS1A02G139100","W06","0.718000696437034","0.00117077291841449","IPR000073, IPR026151, IPR029058","AB_hydrolase_1, Maspardin, AB_hydrolase","NA","NA","NA","NA","0.392776189","0.595611498","0.218075901","0.280798483","0.382114396","0.595878711"
"TraesCS1A03G0387000.1","TraesCS1A02G143800","W06","0.8709866470545","5.35946818918187e-06","IPR002637, IPR027502, IPR029001","Ham1p-like, ITPase, ITPase-like_fam","GO:0000166,GO:0035529,GO:0046872,GO:0005737,GO:0009204,GO:0036218,GO:0034404,GO:0009117","nucleotide binding,NADH pyrophosphatase activity,metal ion binding,cytoplasm,deoxyribonucleoside triphosphate catabolic process,dTTP diphosphatase activity,nucleobase-containing small molecule biosynthetic process,nucleotide metabolic process","TO_0020055","wheat stripe rust disease resistance","3.00780257","4.478093506","2.447177188","1.971624768","3.472908214","5.058673126"
"TraesCS1A03G0419500.1","TraesCS1A02G156300","W06","0.733918701152813","0.000797048946691172","IPR005341, IPR036869","Tim16, J_dom_sf","GO:0005744,GO:0102682,GO:0009691,GO:0030150","TIM23 mitochondrial import inner membrane translocase complex,N6-(Delta2-isopentenyl)-adenosine 5'-monophosphate phosphoribohydrolase activity,cytokinin biosynthetic process,protein import into mitochondrial matrix","NA","NA","0.87662443","1.588722486","0.720850397","0.665464382","0.990747899","1.235665241"
"TraesCS1A03G0438500.1","TraesCS1A02G162400","W06","0.663397707207975","0.00369329907866605","IPR001841, IPR013083, IPR039525","Znf_RING, Znf_RING/FYVE/PHD, RNF126-like_zinc-ribbon","GO:0005737,GO:0046872,GO:0061630,GO:0016567","cytoplasm,metal ion binding,ubiquitin protein ligase activity,protein ubiquitination","NA","NA","0.978452107","1.61961491","0.56516964","0.891485967","1.366947978","1.575560363"
"TraesCS1A03G0461200.1","TraesCS1A02G170900","W06","0.728306686176114","0.000915456219940692","IPR005123, IPR006620, IPR044862, IPR045054","Oxoglu/Fe-dep_dioxygenase, Pro_4_hyd_alph, Pro_4_hyd_alph_FE2OG_OXY, P4HA-like","GO:0005789,GO:0016021,GO:0004656,GO:0005506,GO:0031418,GO:0018401","endoplasmic reticulum membrane,integral component of membrane,procollagen-proline 4-dioxygenase activity,iron ion binding,L-ascorbic acid binding,peptidyl-proline hydroxylation to 4-hydroxy-L-proline","NA","NA","0.652157836","1.094206705","0.653450316","0.466372805","0.909853537","1.223997134"
"TraesCS1A03G0471200.1","TraesCS1A02G174600","W06","0.513704322700507","0.0349212938549484","IPR000629, IPR001650, IPR011545, IPR014001, IPR014014, IPR027417","RNA-helicase_DEAD-box_CS, Helicase_C, DEAD/DEAH_box_helicase_dom, Helicase_ATP-bd, RNA_helicase_DEAD_Q_motif, P-loop_NTPase","GO:0016887,GO:0006417,GO:0034063,GO:0005524,GO:0010494,GO:0003724,GO:0033962,GO:0003729,GO:0000932,GO:0006397,GO:0051028","ATP hydrolysis activity,regulation of translation,stress granule assembly,ATP binding,cytoplasmic stress granule,RNA helicase activity,P-body assembly,mRNA binding,P-body,mRNA processing,mRNA transport","TO_0000469, TO_0000249, TO_0000194","days to maturity, leaf senescence trait, globular embryo","1.877191533","3.389995617","1.543104802","1.883191193","2.751840065","4.490395305"
"TraesCS1A03G0471300.1","TraesCS1A02G174700","W06","0.94330815399664","1.39431523982653e-08","IPR005516, IPR005518","Remorin_C, Remorin_N","NA","NA","NA","NA","10.83874359","58.01593026","6.505640258","4.060044023","8.988553945","20.63611723"
"TraesCS1A03G0473900.1","TraesCS1A02G175800","W06","0.817926114432083","6.03547008966635e-05","","","NA","NA","TO_0006018, TO_0006019, TO_0000207, TO_0000276, TO_0000050, TO_0000598","organ identity, floral organ identity, plant height, drought tolerance, inflorescence branching, protein content","0.633152748","1.570424685","0.509296457","0.629748918","0.747595335","1.686357059"
"TraesCS1A03G0488900.1","TraesCS1A02G181500","W06","0.539269418060844","0.0254861798211011","IPR001199, IPR018506, IPR036400","Cyt_B5-like_heme/steroid-bd, Cyt_B5_heme-BS, Cyt_B5-like_heme/steroid_sf","GO:0016021,GO:0043231,GO:0020037,GO:0046872","integral component of membrane,intracellular membrane-bounded organelle,heme binding,metal ion binding","TO_0000183, TO_0000421, TO_0000276, TO_0000173","other miscellaneous trait, pollen fertility, drought tolerance, ethylene sensitivity","3.068200191","6.433046244","1.965733016","2.659185735","5.31404416","7.006990059"
"TraesCS1A03G0522900.1","TraesCS1A02G194800","W06","0.84346025842546","2.10216885196765e-05","IPR011528","NERD","NA","NA","TO_0000397","grain size","3.315924213","8.303541327","4.104239639","3.346067303","4.092434522","7.650929859"
"TraesCS1A03G0527300.1","TraesCS1A02G196300","W06","0.577683259316065","0.015158620665106","IPR000717, IPR035298, IPR036390","PCI_dom, PSMD13, WH_DNA-bd_sf","GO:0005634,GO:0005829,GO:0008541,GO:0005198,GO:0006511","nucleus,cytosol,proteasome regulatory particle, lid subcomplex,structural molecule activity,ubiquitin-dependent protein catabolic process","TO_0006036, TO_0000071, TO_0000225","stem elongation, anthocyanin content, stamen number","3.511266349","4.792045977","3.337866563","2.426267732","4.897910871","6.579206896"
"TraesCS1A03G0530000.1","TraesCS1A02G198000","W06","0.857084897033475","1.10695082893847e-05","IPR001841, IPR013083, IPR017907, IPR045103","Znf_RING, Znf_RING/FYVE/PHD, Znf_RING_CS, RNF5/RNF185-like","GO:0005783,GO:0046872,GO:0061630,GO:0006511,GO:0016567","endoplasmic reticulum,metal ion binding,ubiquitin protein ligase activity,ubiquitin-dependent protein catabolic process,protein ubiquitination","72, TO_0000183","Grain hardness, other miscellaneous trait","2.924409164","4.867012832","2.805632728","2.30947851","3.5391006","6.625418776"
"TraesCS1A03G0538700.1","TraesCS1A02G201500","W06","0.586237380614754","0.0133895960745157","IPR011009","Kinase-like_dom_sf","GO:0016021,GO:0004672,GO:0005524,GO:0006468","integral component of membrane,protein kinase activity,ATP binding,protein phosphorylation","TO_0000207, TO_0002639, TO_0000391, TO_0006002, TO_0000276, TO_0006001, TO_0002661, TO_0000112, TO_0000437, TO_0000567, TO_0020097, TO_0000456, TO_0000040, TO_0000181","plant height, shoot branching, seed size, proline content, drought tolerance, salt tolerance, seed maturation, disease resistance, male sterility, tiller angle, stomatal opening, spikelet number, panicle length, seed weight","0.404840198","1.211859572","0.459431192","0.251551699","0.547060053","1.297066447"
"TraesCS1A03G0576200.1","TraesCS1A02G219400","W06","0.918975542531512","1.88974303698459e-07","IPR001005, IPR006447, IPR009057, IPR017884, IPR017930","SANT/Myb, Myb_dom_plants, Homeobox-like_sf, SANT_dom, Myb_dom","GO:0005634,GO:0003677,GO:0003700,GO:0046872,GO:0009723,GO:0009733,GO:0009739,GO:0009744,GO:0045892","nucleus,DNA binding,DNA-binding transcription factor activity,metal ion binding,response to ethylene,response to auxin,response to gibberellin,response to sucrose,negative regulation of DNA-templated transcription","TO_0002691, TO_0020055, TO_0000919, TO_0000303, TO_0000207","peduncle length, wheat stripe rust disease resistance, grain weight, cold tolerance, plant height","3.503569173","8.480672987","2.558377936","1.391562606","2.754675116","6.282585521"
"TraesCS1A03G0583700.1","TraesCS1A02G223000","W06","0.452793338002707","0.0679835713838639","","","NA","NA","TO_0000183","other miscellaneous trait","0.445740364","0.967321152","0.677810893","0.425340696","0.81287454","1.124179202"
"TraesCS1A03G0584300.1","TraesCS1A02G223200","W06","0.611230845161374","0.00913741724911681","IPR013246","SAGA_su_Sgf11","GO:0070461,GO:0071819,GO:0046872,GO:0006996,GO:0035616","SAGA-type complex,DUBm complex,metal ion binding,organelle organization,histone H2B conserved C-terminal lysine deubiquitination","NA","NA","0.281911354","1.173248507","0.412026808","0.265752293","0.776144392","1.911786049"
"TraesCS1A03G0589000.1","TraesCS1A02G225800","W06","0.638242167320057","0.00583166016247489","IPR000347","Metalthion_15p","GO:0046872","metal ion binding","TO_0000004, TO_0000437","reversible male sterility, male sterility","1.816038438","7.026870497","1.554529733","1.235769208","2.099948588","3.191618404"
"TraesCS1A03G0591800.1","TraesCS1A02G227200.2","W06","0.814746190229383","6.8050407025142e-05","IPR008598, IPR027935, IPR033347","Di19_Zn-bd, Di19_C, DI19","GO:0016021","integral component of membrane","NA","NA","0.911409868","2.087826605","1.015885916","0.774577207","1.308613124","2.92123064"
"TraesCS1A03G0610600.1","TraesCS1A02G235000","W06","0.839692434625076","2.48385017270875e-05","IPR004403, IPR005140, IPR005141, IPR005142, IPR024049, IPR029064, IPR042226","Peptide_chain-rel_eRF1/aRF1, eRF1_1_Pelota, eRF1_2, eRF1_3, eRF1_1_sf, L30e-like, eFR1_2_sf","GO:0005829,GO:0002184,GO:1990825,GO:0018444,GO:0040008,GO:0016149","cytosol,cytoplasmic translational termination,sequence-specific mRNA binding,translation release factor complex,regulation of growth,translation release factor activity, codon specific","TO_0000276, TO_0000303","drought tolerance, cold tolerance","2.806682627","55.40378848","0.534838034","0.869518172","1.455471855","1.209014241"
"TraesCS1A03G0615300.1","TraesCS1A02G236500","W06","0.915574235211878","2.5466037007051e-07","IPR002921, IPR029058","Fungal_lipase-like, AB_hydrolase","GO:0006629","lipid metabolic process","TO_0006019, TO_0006018","floral organ identity, organ identity","2.6546483","12.08707227","2.073695653","1.307736657","1.594362761","2.636068206"
"TraesCS1A03G0653300.1","TraesCS1A02G254200","W06","0.514562094067809","0.0345668450790052","IPR001680, IPR015943, IPR022175, IPR036322, IPR045142","WD40_repeat, WD40/YVTN_repeat-like_dom_sf, BCAS3, WD40_repeat_dom_sf, BCAS3-like","GO:0005515,GO:0006914","protein binding,autophagy","TO_0000137, TO_0000183","days to heading, other miscellaneous trait","6.507980944","14.90212301","2.080468876","6.266546488","10.58363206","10.292706"
"TraesCS1A03G0661700.1","TraesCS1A02G258200","W06","0.828209918062935","4.02837273491835e-05","IPR001374, IPR024771, IPR036867","R3H_dom, SUZ, R3H_dom_sf","GO:0016021,GO:0003676","integral component of membrane,nucleic acid binding","TO_0000183, TO_0000303","other miscellaneous trait, cold tolerance","6.339993881","11.44714293","4.839523262","5.050415792","6.876443695","12.42995127"
"TraesCS1A03G0694200.1","TraesCS1A02G275200","W06","0.875431395125277","4.1760020271278e-06","IPR007053","LRAT_dom","GO:0005737,GO:0015692,GO:0046938,GO:0071284","cytoplasm,lead ion transport,phytochelatin biosynthetic process,cellular response to lead ion","TO_0002672","auxin content","15.57412184","30.53702278","10.82038385","8.022392656","12.38171605","17.70499162"
"TraesCS1A03G0698000.1","TraesCS1A02G276400","W06","0.564716829121637","0.0181854471633248","IPR010989, IPR015260","SNARE, Syntaxin-6_N","GO:0015031,GO:0016021,GO:0048193","protein transport,integral component of membrane,Golgi vesicle transport","TO_0000040, TO_0000207, TO_0000456","panicle length, plant height, spikelet number","0.724041243","1.342370867","0.500444613","0.623002758","0.714675978","0.913913712"
"TraesCS1A03G0719000.1","TraesCS1A02G285400","W06","0.493669940260845","0.0440164411588498","IPR000422, IPR000926, IPR016299, IPR017945, IPR032677, IPR036144","DHBP_synthase_RibB, RibA, Riboflavin_synth_RibBA, DHBP_synth_RibB-like_a/b_dom, GTP_cyclohydro_II, RibA-like_sf","GO:0009507,GO:0003935,GO:0005525,GO:0008686,GO:0046872,GO:0009231","chloroplast,GTP cyclohydrolase II activity,GTP binding,3,4-dihydroxy-2-butanone-4-phosphate synthase activity,metal ion binding,riboflavin biosynthetic process","TO_0000358","female sterility","0.743333728","1.117578161","0.59495047","0.197994134","0.587632475","1.795608932"
"TraesCS1A03G0742700.1","TraesCS1A02G298100","W06","0.808732684247895","8.48749566491363e-05","IPR006311, IPR007314, IPR021825","TAT_signal, Cofac_haem-bd_dom, RETICULATA-related","GO:0005768,GO:0031969,GO:0035091","endosome,chloroplast membrane,phosphatidylinositol binding","TO_0000043, TO_0000358, TO_0000112","root morphology trait, female sterility, disease resistance","1.039332074","2.823263926","1.535714448","0.628670365","1.324301438","2.555714534"
"TraesCS1A03G0759800.1","TraesCS1A02G305600","W06","0.851194848187315","1.4719150600038e-05","","","GO:0016021","integral component of membrane","TO_0000430, TO_0006002","germination rate, proline content","0.167470064","2.154500068","0.533884688","0.163861053","0.142009898","0.231056659"
"TraesCS1A03G0760500.1","TraesCS1A02G305900","W06","0.552868572280811","0.0213470027093221","IPR003582, IPR005123, IPR006620, IPR044862, IPR045054","ShKT_dom, Oxoglu/Fe-dep_dioxygenase, Pro_4_hyd_alph, Pro_4_hyd_alph_FE2OG_OXY, P4HA-like","GO:0005789,GO:0004445,GO:0004656,GO:0005506,GO:0031418,GO:0018401,GO:0046855,GO:0046856","endoplasmic reticulum membrane,inositol-polyphosphate 5-phosphatase activity,procollagen-proline 4-dioxygenase activity,iron ion binding,L-ascorbic acid binding,peptidyl-proline hydroxylation to 4-hydroxy-L-proline,inositol phosphate dephosphorylation,phosphatidylinositol dephosphorylation","TO_0000043, TO_0006036, TO_0000183","root morphology trait, stem elongation, other miscellaneous trait","0.438056073","1.029701669","0.516642702","0.353198942","0.703330696","1.995849238"
"TraesCS1A03G0772800.1","TraesCS1A02G311300","W06","0.84224858722642","2.21907148724604e-05","","","NA","NA","NA","NA","1.432859613","4.763152831","1.877098288","1.145627514","0.984086893","2.61535598"
"TraesCS1A03G0776300.1","TraesCS1A02G312800","W06","0.57428165142842","0.0159111683737761","","","NA","NA","TO_0002661, TO_0000276, TO_0000253, TO_0000190","seed maturation, drought tolerance, seed dormancy, seed coat color","0.753378141","2.585392783","1.808132471","0.504244608","1.34893339","2.461018525"
"TraesCS1A03G0786600.1","TraesCS1A02G316900","W06","0.70397618786336","0.0016099633927268","IPR001950, IPR005874, IPR036877","SUI1, SUI1_euk, SUI1_dom_sf","GO:0016021,GO:0003723,GO:0003743,GO:0006413","integral component of membrane,RNA binding,translation initiation factor activity,translational initiation","TO_0000128","harvest index","25.05013735","44.65340564","32.73559727","28.56159774","40.33734033","61.20556145"
"TraesCS1A03G0811000.1","TraesCS1A02G327200","W06","0.88577832705854","2.24827696497059e-06","IPR000897, IPR003593, IPR004125, IPR006325, IPR013822, IPR022941, IPR027417, IPR036225, IPR036891, IPR042101","SRP54_GTPase_dom, AAA+_ATPase, Signal_recog_particle_SRP54_M, SRP54_euk, Signal_recog_particl_SRP54_hlx, SRP54, P-loop_NTPase, SRP/SRP_N, Signal_recog_part_SRP54_M_sf, SRP54_N_sf","GO:0005525,GO:0030942,GO:0006616,GO:0003924,GO:0005829,GO:0008312,GO:0005786","GTP binding,endoplasmic reticulum signal peptide binding,SRP-dependent cotranslational protein targeting to membrane, translocation,GTPase activity,cytosol,7S RNA binding,signal recognition particle, endoplasmic reticulum targeting","TO_0000043, TO_0000344, TO_0000194, TO_0000495, TO_0002657, TO_0000696, TO_0002758, TO_0006054","root morphology trait, days to flowering trait, globular embryo, chlorophyll content, oxidative stress, starch content, flag leaf lamina width, arsenic concentration","6.945460026","11.02804234","5.550374446","5.234645564","10.02066072","14.75167444"
"TraesCS1A03G0811600.1","TraesCS1A02G327800","W06","0.61268229696407","0.00892844977840236","IPR003196, IPR011039, IPR036388, IPR036390, IPR040450, IPR040504","TFIIF_beta, TFIIF_interaction, WH-like_DNA-bd_sf, WH_DNA-bd_sf, TFIIF_beta_HTH, TFIIF_beta_N","GO:0003743,GO:0003677,GO:0006413,GO:0005674,GO:0006367","translation initiation factor activity,DNA binding,translational initiation,transcription factor TFIIF complex,transcription initiation at RNA polymerase II promoter","TO_0000207, TO_0002758","plant height, flag leaf lamina width","1.514472052","2.530318616","1.327510407","1.175081129","1.303040717","1.834206962"
"TraesCS1A03G0818500.1","TraesCS1A02G330100","W06","0.570701959282897","0.0167345126126778","IPR004123, IPR036249","Dim1, Thioredoxin-like_sf","GO:0005681,GO:0005682,GO:0046540,GO:0000398","spliceosomal complex,U5 snRNP,U4/U6 x U5 tri-snRNP complex,mRNA splicing, via spliceosome","TO_0020057, TO_0000043","wheat leaf rust disease resistance, root morphology trait","6.466597988","10.97640084","8.353084882","6.965187514","11.60655358","16.70907947"
"TraesCS1A03G0823300.1","TraesCS1A02G331700","W06","0.901414216534036","7.81074263475242e-07","IPR006634","TLC-dom","GO:0005783,GO:0016021,GO:0055088","endoplasmic reticulum,integral component of membrane,lipid homeostasis","TO_0000371, TO_0000115, TO_0000043, TO_0006054","yield trait, root mass density, root morphology trait, arsenic concentration","1.775127376","4.394284513","1.842142248","1.444785675","1.865600421","3.316448838"
"TraesCS1A03G0834600.1","TraesCS1A02G337800","W06","0.884314855550637","2.46267105174658e-06","IPR001806, IPR005225, IPR027417","Small_GTPase, Small_GTP-bd_dom, P-loop_NTPase","GO:0005774,GO:0005886,GO:0003924,GO:0005525,GO:0015031","vacuolar membrane,plasma membrane,GTPase activity,GTP binding,protein transport","TO_0020055, TO_0000469, TO_0000137, TO_0000344","wheat stripe rust disease resistance, days to maturity, days to heading, days to flowering trait","10.17488838","17.37972797","6.884750248","6.156523427","11.1516142","15.17217993"
"TraesCS1A03G0839100.1","TraesCS1A02G339900","W06","0.925654328195151","1.01108499858746e-07","IPR003338, IPR003593, IPR003959, IPR003960, IPR004201, IPR009010, IPR027417, IPR029067, IPR039812, IPR041569","CDC4_N-term_subdom, AAA+_ATPase, ATPase_AAA_core, ATPase_AAA_CS, Cdc48_dom2, Asp_de-COase-like_dom_sf, P-loop_NTPase, CDC48_domain_2-like_sf, Vesicle-fus_ATPase, AAA_lid_3","GO:0005737,GO:0005515,GO:0005524,GO:0016887,GO:0046872,GO:0015031,GO:0035494,GO:0051028,GO:1990019","cytoplasm,protein binding,ATP binding,ATP hydrolysis activity,metal ion binding,protein transport,SNARE complex disassembly,mRNA transport,protein storage vacuole organization","TO_0000469, TO_0000225, TO_0000495, TO_0000701, TO_0000249, TO_0000115, TO_0000919, TO_0000382, TO_0000043","days to maturity, stamen number, chlorophyll content, turgor pressure, leaf senescence trait, root mass density, grain weight, 1000-grain weight, root morphology trait","1.860655692","3.722120312","1.440280409","1.512275783","2.644734457","4.012952077"
"TraesCS1A03G0856000.1","TraesCS1A02G349000.1.mrna1","W06","0.823141300029261","4.93233882222823e-05","IPR032752, IPR038169, IPR039869","DC-UbP/UBTD2_N, DC-UbP/UBTD2_N_sf, UBTD1/2","NA","NA","NA","NA","0.132490632","1.09324507","0.248991129","0.039783157","0.097238501","0.437367452"
