"ID","Previous_accession","moduleLabels","MM.18","p.MM.18","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS2A03G0381200.1","TraesCS2A02G183600","W18","0.899263830609498","9.12399825073375e-07","IPR025265, IPR038214, IPR044692","WPP_dom, WPP_sf, WPP1/2/3","NA","NA","NA","NA","8.242856507","8.551202287","21.14351697","8.846132443","7.47066711","13.26011143"
"TraesCS2A03G0414900.1","TraesCS2A02G198900","W18","0.836287885831793","2.87766350475838e-05","IPR019410, IPR029063","Methyltransf_16, SAM-dependent_MTases_sf","NA","NA","NA","NA","1.572125514","1.765111087","12.76479296","3.832573209","4.220419949","3.003691099"
"TraesCS2A03G0726900.1","TraesCS2A02G290600","W18","0.912201660028053","3.38215941933162e-07","","","NA","NA","NA","NA","242.1340624","315.3530513","1595.868959","438.6089493","282.7552665","391.2597457"
"TraesCS2A03G0734700.1","TraesCS2A02G294400","W18","0.78187280874752","0.000209096057050734","IPR000073, IPR029058","AB_hydrolase_1, AB_hydrolase","NA","NA","NA","NA","0.513920336","1.612991359","6.809901816","3.529214007","1.369044167","2.090394336"
"TraesCS2A03G0746800.1","TraesCS2A02G299900","W18","0.753598149009081","0.00047700094225329","IPR012871","DUF1668_ORYSA","NA","NA","TO_0020055","wheat stripe rust disease resistance","1.617382219","1.035392412","2.714173017","1.318293944","1.434302944","2.369771796"
"TraesCS2A03G0906200.1","TraesCS2A02G372700","W18","0.706586706025671","0.00151932043437892","IPR010989, IPR019529","SNARE, Syntaxin-18_N","NA","NA","TO_0020055, TO_0000366, TO_0000137, TO_0000194, TO_0000344, TO_0000183","wheat stripe rust disease resistance, reproductive growth time, days to heading, globular embryo, days to flowering trait, other miscellaneous trait","0.733542595","0.665752328","1.200389853","0.490798664","0.868546597","1.343297326"
"TraesCS2A03G0935100.1","TraesCS2A02G386800","W18","0.586031425578793","0.0134301768925033","IPR001440, IPR006636, IPR011990, IPR019734, IPR041243","TPR_1, STI1_HS-bd, TPR-like_helical_dom_sf, TPR_repeat, STI1/HOP_DP","NA","NA","TO_0000522;TO_0000523, TO_0000259, TO_0000276, TO_0006002, 72, TO_0000430, TO_0002661, TO_0001017, TO_0002657, TO_0000562, TO_0000183, TO_0000598, TO_0000112, TO_0000495, TO_0006001, TO_0000227","stomatal resistance, heat tolerance, drought tolerance, proline content, Grain hardness, germination rate, seed maturation, water use efficiency, oxidative stress, specific leaf area, other miscellaneous trait, protein content, disease resistance, chlorophyll content, salt tolerance, root length","1.01694253","0.685882602","1.945992937","1.209344322","1.379719233","1.086606538"
"TraesCS2A03G1058100.1","TraesCS2A02G446700","W18","0.803774232080074","0.000101262060570302","IPR000916, IPR023393, IPR024949","Bet_v_I/MLP, START-like_dom_sf, Bet_v_I_allergen","NA","NA","TO_0000112, TO_0002657, TO_0000428, TO_0000423, TO_0006017, TO_0000196, TO_0000770","disease resistance, oxidative stress, callus induction, gall midge resistance, meristem identity, amylose content, bacterial blight disease resistance","1.642953102","2.543329657","7.189348004","1.346194266","1.636610899","4.409703553"
"TraesCS2A03G1072400.1","TraesCS2A02G453400","W18","0.849864493755613","1.567149432004e-05","IPR007650, IPR044533","Zf-FLZ_dom, FLZ1/2/3","NA","NA","NA","NA","55.91651","168.7480085","327.5533355","84.76815087","59.07618386","98.34687089"
"TraesCS2A03G1214900.2","TraesCS2A02G523400.2","W18","0.856409950278849","1.14441303837531e-05","IPR000623, IPR023000, IPR027417, IPR031322","Shikimate_kinase/TSH1, Shikimate_kinase_CS, P-loop_NTPase, Shikimate/glucono_kinase","NA","NA","NA","NA","0.340909227","0.390825119","8.907825603","0.923436956","0.968611816","1.685073573"
"TraesCS2B03G0091200.1","TraesCS2B02G044300","W18","0.719237656409572","0.00113733814364926","IPR004140, IPR016159, IPR046364","Exo70, Cullin_repeat-like_dom_sf, Exo70_C","NA","NA","TO_0020055","wheat stripe rust disease resistance","0.285760034","0.170524524","0.534177117","0.143332308","0.235743428","0.556935712"
"TraesCS2B03G0232200.1","TraesCS2B02G100400","W18","0.831834377206884","3.47151470913277e-05","IPR003593, IPR003959, IPR003960, IPR005937, IPR012340, IPR027417, IPR032501, IPR041569","AAA+_ATPase, ATPase_AAA_core, ATPase_AAA_CS, 26S_Psome_P45-like, NA-bd_OB-fold, P-loop_NTPase, Prot_ATP_ID_OB_C, AAA_lid_3","NA","NA","TO_0006036, 281, TO_0000183","stem elongation, Common bunt spike incidence, other miscellaneous trait","5.027762327","6.924728036","7.424206641","4.926454372","6.370897124","8.577095452"
"TraesCS2B03G0409200.1","TraesCS2B02G167800","W18","0.833470871159214","3.2422907017207e-05","IPR000626, IPR029071","Ubiquitin-like_dom, Ubiquitin-like_domsf","NA","NA","NA","NA","2.255062618","2.039780324","4.409000411","1.909715647","2.536410738","3.918226495"
"TraesCS2B03G0472500.1","TraesCS2B02G195900","W18","0.668760873008075","0.00333274354899468","IPR004331, IPR031142","SPX_dom, SPX_prot","NA","NA","TO_0000207, TO_0000112, TO_0000495, TO_0020055","plant height, disease resistance, chlorophyll content, wheat stripe rust disease resistance","7.946972855","12.89932942","18.99473988","13.09958515","14.18141328","27.98537432"
"TraesCS2B03G0533200.1","TraesCS2B02G220400","W18","0.692572639249546","0.00205962693911322","IPR023213","CAT-like_dom_sf","NA","NA","TO_0000355, TO_0001012, TO_0006001, TO_0000043, TO_0000115","heterosis, lateral root length, salt tolerance, root morphology trait, root mass density","2.302741839","4.117413029","11.63788486","9.34164218","5.376205748","10.99714518"
"TraesCS2B03G0566800.1","TraesCS2B02G235300","W18","0.824261228616852","4.71914121404366e-05","IPR036047","F-box-like_dom_sf","NA","NA","NA","NA","0.211902767","0.254980899","0.656319643","0.328163875","0.226720712","0.404875216"
"TraesCS2B03G0570900.1","TraesCS2B02G236700","W18","0.844212471339591","2.0322538235261e-05","IPR006015, IPR006016, IPR014729, IPR044162","Universal_stress_UspA, UspA, Rossmann-like_a/b/a_fold, PHOS32/34","NA","NA","NA","NA","1.82573308","2.485610224","3.27681494","1.707836246","2.320449565","3.050469434"
"TraesCS2B03G0806000.1","TraesCS2B02G308700","W18","0.889942996640749","1.72306519046047e-06","IPR008586","DUF868_pln","NA","NA","NA","NA","1.545906702","1.456765966","2.513809922","1.308891062","1.685341923","2.387893002"
"TraesCS2B03G0947200.1","TraesCS2B02G368100","W18","0.856991256145442","1.11208518848123e-05","IPR005336","MPC","NA","NA","NA","NA","11.69334536","10.57713086","22.19777706","9.419672754","14.1848537","19.31940795"
"TraesCS2B03G0951700.1","TraesCS2B02G370100","W18","0.778116509582229","0.000234870352904375","","","NA","NA","NA","NA","1.026346793","2.056762437","5.834159237","1.884810606","2.776345027","4.357070682"
"TraesCS2B03G0972400.1","TraesCS2B02G379100","W18","0.713899690161291","0.0012874736650504","IPR004158","DUF247_pln","NA","NA","TO_0000183","other miscellaneous trait","3.786901856","2.673695522","7.44142857","1.828516002","1.912575638","4.292185539"
"TraesCS2B03G0990200.1","TraesCS2B02G386700","W18","0.829803721820276","3.77486358208542e-05","IPR006593, IPR043205","Cyt_b561/ferric_Rdtase_TM, CYB561/CYBRD1-like","NA","NA","NA","NA","4.789437778","8.422497319","18.54244802","5.495106198","5.566749977","7.555098301"
"TraesCS2B03G1049900.1","TraesCS2B02G412900","W18","0.84017553096713","2.4318565324384e-05","IPR005123, IPR026992, IPR027443, IPR044861","Oxoglu/Fe-dep_dioxygenase, DIOX_N, IPNS-like_sf, IPNS-like_FE2OG_OXY","NA","NA","TO_0000112, TO_0000135, TO_0002759, TO_0000207, TO_0000919, TO_0001007, TO_0000227, TO_0000084, TO_0000640","disease resistance, leaf length, grain number, plant height, grain weight, coleoptile length, root length, root number, total root number","2.464523411","4.921075931","25.29515429","7.033694722","4.840280377","17.98861269"
"TraesCS2B03G1061700.1","TraesCS2B02G417000","W18","0.830158142726069","3.72036168741804e-05","IPR001424, IPR006121, IPR024134, IPR036163, IPR036423","SOD_Cu_Zn_dom, HMA_dom, SOD_Cu/Zn_/chaperone, HMA_dom_sf, SOD-like_Cu/Zn_dom_sf","NA","NA","TO_0000430, TO_0002657, TO_0006001, TO_0000136, TO_0002641, TO_0001015, TO_0000333, TO_0000598, TO_0000019, TO_0012002, TO_0000040, TO_0001018, TO_0000919, TO_0000519, TO_0000421, TO_0000180, TO_0000589, TO_0001027, TO_0000605, TO_0000541, TO_0000207, TO_0006002, TO_0002667, TO_0000303, TO_0000279, TO_0000325, TO_0000434, TO_0002617, TO_0000276, TO_0000522;TO_0000523, TO_0000112, TO_0000495, TO_0000259, TO_0000227","germination rate, oxidative stress, salt tolerance, leaf relative water content, acid detergent fiber, photosynthetic rate, sugar content, protein content, seedling height, leaf chlorophyll content, panicle length, transpiration rate, grain weight, rooting depth, pollen fertility, spikelet fertility, average grain weight, net photosynthetic rate, hydrogen peroxide content, leaf position, plant height, proline content, abscisic acid content, cold tolerance, root weight, soluble protein content, root activity, fruit color, drought tolerance, stomatal resistance, disease resistance, chlorophyll content, heat tolerance, root length","2.815269361","2.607478818","4.592836611","2.94301504","3.372447366","4.158415963"
