"ID","Previous_accession","moduleLabels","MM.09","p.MM.09","Interpro.ID","Interpro.Short.Description","GO","GO_term","Ontology.Term","Preferred.Name","SP_d3","SP_d7","R12_d7","R34_d7","R56_d7","R78_d7"
"TraesCS1A03G0260100.1","TraesCS1A02G107700","W09","0.902494388366566","7.21453050166793e-07","IPR001005, IPR006447, IPR009057, IPR017884, IPR017930","SANT/Myb, Myb_dom_plants, Homeobox-like_sf, SANT_dom, Myb_dom","GO:0003677","DNA binding","TO_0000112, TO_0000696","disease resistance, starch content","2.439378816","0.688783692","0.201881615","2.273911184","3.258130285","0.022620921"
"TraesCS1A03G0377200.2","TraesCS1A02G140900.2","W09","0.80510046617845","9.66385095564128e-05","IPR001576, IPR015824, IPR036043","Phosphoglycerate_kinase, Phosphoglycerate_kinase_N, Phosphoglycerate_kinase_sf","NA","NA","NA","NA","0.474667418","0.111788055","0.113757717","0.366477044","0.405775758","0.114833187"
"TraesCS1A03G0384700.1","TraesCS1A02G143000","W09","0.891183390976485","1.58854436461125e-06","IPR006680, IPR008146, IPR014746, IPR032466, IPR036651","Amidohydro-rel, Gln_synth_cat_dom, Gln_synth/guanido_kin_cat_dom, Metal_Hydrolase, Gln_synt_N_sf","GO:0006542,GO:0004356,GO:0016787","glutamine biosynthetic process,glutamate-ammonia ligase activity,hydrolase activity","TO_0000078, TO_0001015, TO_0001018, TO_0000278, TO_0000397, TO_0000181, TO_0000734, TO_0000043","root dry weight, photosynthetic rate, transpiration rate, root to shoot ratio, grain size, seed weight, grain length, root morphology trait","8.23741758","2.472352605","1.372669951","4.06601541","8.452975079","2.280005378"
"TraesCS1A03G0510800.1","TraesCS1A02G190400","W09","0.830669610950137","3.64288276660276e-05","IPR000558, IPR007125, IPR009072","Histone_H2B, Histone_H2A/H2B/H3, Histone-fold","GO:0000786,GO:0005634,GO:0003677,GO:0030527,GO:0046982,GO:0006334","nucleosome,nucleus,DNA binding,structural constituent of chromatin,protein heterodimerization activity,nucleosome assembly","TO_0000112, TO_0000043, TO_0000183, TO_0000163, TO_0000115, TO_0006017, TO_0000276, TO_0000344, TO_0000036, TO_0006036, TO_0000253, TO_0006001, TO_0000225, TO_0000259, TO_0000128","disease resistance, root morphology trait, other miscellaneous trait, auxin sensitivity, root mass density, meristem identity, drought tolerance, days to flowering trait, hybrid incompatibility, stem elongation, seed dormancy, salt tolerance, stamen number, heat tolerance, harvest index","4.35737525","1.466586983","0.380166677","1.60928905","0.645361794","0.064077772"
"TraesCS1A03G0574000.1","TraesCS1A02G218100","W09","0.946133184051692","9.5822020853401e-09","IPR001471, IPR016177, IPR036955, IPR044808","AP2/ERF_dom, DNA-bd_dom_sf, AP2/ERF_dom_sf, ERF_plant","GO:0005634,GO:0003677,GO:0003700,GO:0006355,GO:0009873","nucleus,DNA binding,DNA-binding transcription factor activity,regulation of DNA-templated transcription,ethylene-activated signaling pathway","TO_0006001, TO_0000112, TO_0000043, TO_0000430, TO_0000071, TO_0000276, TO_0000227","salt tolerance, disease resistance, root morphology trait, germination rate, anthocyanin content, drought tolerance, root length","64.47610308","17.03065891","2.290145823","15.42193471","14.59814799","2.204849921"
"TraesCS1A03G0623100.1","TraesCS1A02G239500","W09","0.881663906452022","2.89559749968258e-06","IPR000719, IPR000858, IPR003609, IPR008271, IPR011009, IPR017441","Prot_kinase_dom, S_locus_glycoprot_dom, Pan_app, Ser/Thr_kinase_AS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005524,GO:0004712,GO:0048544,GO:0016021,GO:0004674,GO:0006468,GO:0106310","ATP binding,protein serine/threonine/tyrosine kinase activity,recognition of pollen,integral component of membrane,protein serine/threonine kinase activity,protein phosphorylation,protein serine kinase activity","TO_0000112, TO_0000276, TO_0000227, TO_0000430, TO_0000310","disease resistance, drought tolerance, root length, germination rate, self-incompatibility","4.440757527","1.488838737","0.327451845","2.531166692","3.165075277","0.423729652"
"TraesCS1A03G0663200.1","TraesCS1A02G259000","W09","0.876384110234511","3.95368997723009e-06","IPR000086, IPR011876, IPR015797","NUDIX_hydrolase_dom, IsopentenylPP_isomerase_typ1, NUDIX_hydrolase-like_dom_sf","GO:0015995,GO:0009240,GO:0050992,GO:0005737,GO:0004452","chlorophyll biosynthetic process,isopentenyl diphosphate biosynthetic process,dimethylallyl diphosphate biosynthetic process,cytoplasm,isopentenyl-diphosphate delta-isomerase activity","TO_0000183","other miscellaneous trait","11.3702147","8.197141271","3.26496643","5.350844636","7.619067039","4.332076415"
"TraesCS1A03G0743000.1","TraesCS1A02G298300","W09","0.799548724987414","0.000117253003380706","IPR025322","PADRE_dom","NA","NA","NA","NA","3.949394003","0.342642824","0.219764179","1.537535501","2.404323049","0.401512875"
"TraesCS1A03G0748400.1","TraesCS1A02G300300","W09","0.674178202038652","0.0029981475957177","IPR000528, IPR016140, IPR036312","Plant_nsLTP, Bifunc_inhib/LTP/seed_store, Bifun_inhib/LTP/seed_sf","GO:0008289,GO:0006869","lipid binding,lipid transport","NA","NA","15.19203131","31.30298394","1.613463298","25.77624279","40.85391859","6.660514437"
"TraesCS1A03G0809100.1","TraesCS1A02G325800","W09","0.721521880812681","0.00107766578027414","IPR010488, IPR027417, IPR044802","Zeta_toxin_domain, P-loop_NTPase, NADKc-like","GO:0005524,GO:0016301,GO:0016310","ATP binding,kinase activity,phosphorylation","TO_0000183, TO_0000043","other miscellaneous trait, root morphology trait","1.060852126","0.856941193","0.083074937","1.73601036","3.562903139","0.439058973"
"TraesCS1A03G0813700.1","TraesCS1A02G328800","W09","0.809844303100215","8.15254866013115e-05","IPR001471, IPR016177, IPR036955, IPR044808","AP2/ERF_dom, DNA-bd_dom_sf, AP2/ERF_dom_sf, ERF_plant","GO:0003677,GO:0003700,GO:0006355,GO:0009873","DNA binding,DNA-binding transcription factor activity,regulation of DNA-templated transcription,ethylene-activated signaling pathway","TO_0000276, TO_0000112, TO_0000437, TO_0002699, TO_0002657, TO_0002746, TO_0000004, TO_0000731, TO_0000241, TO_0000707, TO_0000227, TO_0006002, TO_0000430","drought tolerance, disease resistance, male sterility, lycopene content, oxidative stress, fruit weight, reversible male sterility, lignin content, leaf number, pericarp color, root length, proline content, germination rate","7.410653522","0.934207444","0","5.770898048","6.234778473","1.163054113"
"TraesCS1A03G0816200.1","TraesCS1A02G329500","W09","0.89063078730736","1.64732233931297e-06","IPR002129, IPR010977, IPR015421, IPR015422, IPR015424, IPR021115","PyrdxlP-dep_de-COase, Aromatic_deC, PyrdxlP-dep_Trfase_major, PyrdxlP-dep_Trfase_small, PyrdxlP-dep_Trfase, Pyridoxal-P_BS","GO:0030170,GO:0005737,GO:0006520,GO:0016831","pyridoxal phosphate binding,cytoplasm,cellular amino acid metabolic process,carboxy-lyase activity","TO_0000112","disease resistance","37.37340326","20.68627871","1.111901137","11.60652163","9.586577862","1.007655908"
"TraesCS1A03G0844500.1","TraesCS1A02G342000","W09","0.813346559913547","7.16907223141379e-05","IPR000823, IPR002016, IPR010255, IPR019793, IPR019794, IPR033905","Peroxidase_pln, Haem_peroxidase, Haem_peroxidase_sf, Peroxidases_heam-ligand_BS, Peroxidases_AS, Secretory_peroxidase","GO:0005576,GO:0004601,GO:0020037,GO:0046872,GO:0006979,GO:0042744,GO:0098869","extracellular region,peroxidase activity,heme binding,metal ion binding,response to oxidative stress,hydrogen peroxide catabolic process,cellular oxidant detoxification","TO_0006002, TO_0002699","proline content, lycopene content","1.994361524","0.540177825","0.909094227","3.569695562","3.4231978","0.040745759"
"TraesCS1A03G0871500.1","TraesCS1A02G356200","W09","0.667827214214257","0.00339336300646122","IPR018108, IPR023395","Mitochondrial_sb/sol_carrier, Mt_carrier_dom_sf","GO:0005743,GO:0016021,GO:0000095,GO:0015711,GO:0015748,GO:0071705,GO:1901962","mitochondrial inner membrane,integral component of membrane,S-adenosyl-L-methionine transmembrane transporter activity,organic anion transport,organophosphate ester transport,nitrogen compound transport,S-adenosyl-L-methionine transmembrane transport","281, TO_0000207, TO_0000183","Common bunt spike incidence, plant height, other miscellaneous trait","0.470463138","0.242389291","0.144017223","0.28009656","0.473496187","0.342441064"
"TraesCS1A03G0878400.1","TraesCS1A02G359700","W09","0.894502929965242","1.2717740670909e-06","IPR000719, IPR001245, IPR011009","Prot_kinase_dom, Ser-Thr/Tyr_kinase_cat_dom, Kinase-like_dom_sf","GO:0004672,GO:0005524,GO:0006468","protein kinase activity,ATP binding,protein phosphorylation","TO_0000734, TO_0000281, TO_0000437, TO_0000276, TO_0000707","grain length, metabolite content trait, male sterility, drought tolerance, pericarp color","5.090051702","2.23786962","1.151177082","3.313240806","3.006531813","0.873304461"
"TraesCS1A03G0902700.1","TraesCS1A02G371800","W09","0.666337194788851","0.00349195990172479","IPR001328, IPR018171, IPR036416","Pept_tRNA_hydro, Pept_tRNA_hydro_CS, Pept_tRNA_hydro_sf","GO:0004045","aminoacyl-tRNA hydrolase activity","NA","NA","1.272654436","1.120389812","0.630770061","0.778791847","1.059846623","1.100852657"
"TraesCS1A03G0928500.1","TraesCS1A02G384300","W09","0.925244460847062","1.05237123006103e-07","IPR005474, IPR005475, IPR005477, IPR009014, IPR020826, IPR029061, IPR033248","Transketolase_N, Transketolase-like_Pyr-bd, Dxylulose-5-P_synthase, Transketo_C/PFOR_II, Transketolase_BS, THDP-binding, Transketolase_C","GO:0008661,GO:0046872,GO:0016114,GO:0052865,GO:0009228","1-deoxy-D-xylulose-5-phosphate synthase activity,metal ion binding,terpenoid biosynthetic process,1-deoxy-D-xylulose 5-phosphate biosynthetic process,thiamine biosynthetic process","TO_0006002, TO_0000276, TO_0002699, TO_0000707","proline content, drought tolerance, lycopene content, pericarp color","25.1809295","7.96939343","0.673340826","14.49300046","29.43953899","1.993113116"
"TraesCS1A03G0960000.1","TraesCS1A02G394100","W09","0.954884287198841","2.60097610467415e-09","IPR002048, IPR011992, IPR018247","EF_hand_dom, EF-hand-dom_pair, EF_Hand_1_Ca_BS","GO:0005509","calcium ion binding","TO_0000183, TO_0000043, TO_0000696","other miscellaneous trait, root morphology trait, starch content","24.42049022","13.09069793","1.467398815","13.25997803","9.775187954","1.108742455"
"TraesCS1A03G1004600.1","TraesCS1A02G411000","W09","0.904763285696643","6.08778699107779e-07","","","GO:0016020","membrane","NA","NA","12.80069928","1.888796183","0.887055579","7.663211386","2.061075641","0"
"TraesCS1A03G1027100.1","TraesCS1A02G421000","W09","0.680308249309721","0.00265307010691081","IPR000719, IPR003527, IPR011009, IPR017441","Prot_kinase_dom, MAP_kinase_CS, Kinase-like_dom_sf, Protein_kinase_ATP_BS","GO:0005634,GO:0005524,GO:0000165,GO:0005737,GO:0004707,GO:0006468","nucleus,ATP binding,MAPK cascade,cytoplasm,MAP kinase activity,protein phosphorylation","TO_0000115, TO_0000227, TO_0000522;TO_0000523, TO_0000495, TO_0000696","root mass density, root length, stomatal resistance, chlorophyll content, starch content","3.90238198","2.555990641","1.794399758","3.072206685","3.628325482","4.447895422"
"TraesCS1A03G1028500.1","TraesCS1A02G421800","W09","0.696919271889663","0.00187746211917416","IPR003657, IPR036576, IPR044810","WRKY_dom, WRKY_dom_sf, WRKY_plant","GO:0003700,GO:0006355,GO:0043565","DNA-binding transcription factor activity,regulation of DNA-templated transcription,sequence-specific DNA binding","TO_0000276, TO_0006017, TO_0000112, TO_0002639, TO_0000183, TO_0002657","drought tolerance, meristem identity, disease resistance, shoot branching, other miscellaneous trait, oxidative stress","0.189920411","0.080976316","0","0.009592214","0.002792558","0"
"TraesCS1A03G1035200.1","TraesCS1A02G425300","W09","0.778029699245648","0.000235496046017775","IPR013057","AA_transpt_TM","GO:0005886,GO:0016021,GO:0006865","plasma membrane,integral component of membrane,amino acid transport","TO_0000183","other miscellaneous trait","3.16253452","0.324140668","0.810732112","1.140255088","0.510683808","0.010901146"
"TraesCS1A03G1038800.1","TraesCS1A02G426800","W09","0.915214708748243","2.62626812744466e-07","","","GO:0016020","membrane","TO_0000469, TO_0000344, TO_0000276, TO_0002661, TO_0006002, TO_0000430, TO_0000190, TO_0000495, TO_0000253","days to maturity, days to flowering trait, drought tolerance, seed maturation, proline content, germination rate, seed coat color, chlorophyll content, seed dormancy","8.065888152","4.505588461","0.45612788","1.9730427","3.35241426","0.4217533"
"TraesCS1A03G1045700.1","TraesCS1A02G430200","W09","0.792193511917212","0.000150148792512265","IPR003593, IPR003959, IPR003960, IPR025753, IPR027417","AAA+_ATPase, ATPase_AAA_core, ATPase_AAA_CS, AAA_N_dom, P-loop_NTPase","GO:0005524,GO:0016887","ATP binding,ATP hydrolysis activity","TO_0000112, TO_0000183, TO_0000276","disease resistance, other miscellaneous trait, drought tolerance","1.754684991","1.409550822","0.099342379","3.034339342","2.249729195","0.106786308"
"TraesCS1B03G0003200.1","TraesCS1B02G001700","W09","0.744615495946069","0.000606332927484405","IPR001128, IPR002401, IPR017972, IPR036396","Cyt_P450, Cyt_P450_E_grp-I, Cyt_P450_CS, Cyt_P450_sf","GO:0016021,GO:0004497,GO:0005506,GO:0016705,GO:0020037","integral component of membrane,monooxygenase activity,iron ion binding,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding","TO_0000183","other miscellaneous trait","0.390434244","0.103644138","0.053662391","0.2184865","0.326066567","0.135672073"
"TraesCS1B03G0129400.1","TraesCS1B02G055600","W09","0.549880337478218","0.022208161252169","IPR012862","DUF1635","NA","NA","NA","NA","0.42910333","0.139251622","0.042502012","0.184262663","0.240220669","0.117972089"
"TraesCS1B03G0290600.1","TraesCS1B02G107900","W09","0.90825449482493","4.64869926493517e-07","IPR009003","Peptidase_S1_PA","GO:0043231","intracellular membrane-bounded organelle","NA","NA","0.649247622","0.089877828","0.021105144","0.466975179","0.308822662","0.007254281"
"TraesCS1B03G0494000.1","TraesCS1B02G167700","W09","0.887439139698231","2.02446031831447e-06","IPR000719, IPR001611, IPR003591, IPR008266, IPR011009, IPR013210, IPR017441, IPR032675","Prot_kinase_dom, Leu-rich_rpt, Leu-rich_rpt_typical-subtyp, Tyr_kinase_AS, Kinase-like_dom_sf, LRR_N_plant-typ, Protein_kinase_ATP_BS, LRR_dom_sf","GO:0005886,GO:0016021,GO:0004672,GO:0005515,GO:0005524,GO:0006468,GO:0009755","plasma membrane,integral component of membrane,protein kinase activity,protein binding,ATP binding,protein phosphorylation,hormone-mediated signaling pathway","TO_0006002, TO_0000276, TO_0002699, TO_0000227, TO_0000430, TO_0000437","proline content, drought tolerance, lycopene content, root length, germination rate, male sterility","2.597798496","2.150574135","0.398816836","1.832258126","3.452068392","0.633042515"
"TraesCS1B03G0513500.1","TraesCS1B02G173600","W09","0.869125966283066","5.93358520769862e-06","IPR001849, IPR002913, IPR009769, IPR011993, IPR023393, IPR045096","PH_domain, START_lipid-bd_dom, EDR2_C, PH-like_dom_sf, START-like_dom_sf, EDR2-like","GO:0005634,GO:0005783,GO:0003677,GO:0008289","nucleus,endoplasmic reticulum,DNA binding,lipid binding","TO_0000253","seed dormancy","1.276700726","1.22391238","0.467940166","1.084109619","1.732210831","1.001983634"
"TraesCS1B03G0553500.1","TraesCS1B02G188400","W09","0.907485559260262","4.93767141756402e-07","IPR002347, IPR020904, IPR036291","SDR_fam, Sc_DH/Rdtase_CS, NAD(P)-bd_dom_sf","GO:0005783,GO:0016021,GO:0045703","endoplasmic reticulum,integral component of membrane,ketoreductase activity","TO_0002699, TO_0000253, TO_0000276, TO_0006002, TO_0002661, TO_0000707","lycopene content, seed dormancy, drought tolerance, proline content, seed maturation, pericarp color","0.697749367","0.367041988","0","0.264705501","0.112975782","0"
"TraesCS1B03G0596800.1","TraesCS1B02G204700","W09","0.792389317661517","0.000149182322006138","IPR001412, IPR002300, IPR002303, IPR009008, IPR009080, IPR010978, IPR013155, IPR014729, IPR015413, IPR033705, IPR037118","aa-tRNA-synth_I_CS, aa-tRNA-synth_Ia, Valyl-tRNA_ligase, Val/Leu/Ile-tRNA-synth_edit, tRNAsynth_Ia_anticodon-bd, tRNA-bd_arm, M/V/L/I-tRNA-synth_anticd-bd, Rossmann-like_a/b/a_fold, Methionyl/Leucyl_tRNA_Synth, Anticodon_Ia_Val, Val-tRNA_synth_C_sf","GO:0004832,GO:0005524,GO:0004823,GO:0006438,GO:0106074,GO:0002161","valine-tRNA ligase activity,ATP binding,leucine-tRNA ligase activity,valyl-tRNA aminoacylation,aminoacyl-tRNA metabolism involved in translational fidelity,aminoacyl-tRNA editing activity","NA","NA","6.209898693","1.497877715","1.33757281","10.56240436","14.84549954","1.224112372"
"TraesCS1B03G0632700.1","TraesCS1B02G217600","W09","0.689470213354103","0.00219830156851327","IPR011042, IPR018119","6-blade_b-propeller_TolB-like, Strictosidine_synth_cons-reg","GO:0005773,GO:0016021,GO:0016844,GO:0009058","vacuole,integral component of membrane,strictosidine synthase activity,biosynthetic process","TO_0000112","disease resistance","3.964236525","1.331360638","0.676967546","1.183332973","2.827856146","2.487783734"
"TraesCS1B03G0650500.1","TraesCS1B02G225300","W09","0.938519130012148","2.52578124053911e-08","IPR029044","Nucleotide-diphossugar_trans","GO:0016021,GO:0016757","integral component of membrane,glycosyltransferase activity","TO_0002699, TO_0000227, TO_0000430, TO_0006002, TO_0000115, TO_0000276","lycopene content, root length, germination rate, proline content, root mass density, drought tolerance","25.44649873","6.516044907","2.389655553","17.68850045","21.99840823","1.944905907"
"TraesCS1B03G0654100.1","TraesCS1B02G226500","W09","0.83208613232476","3.43538498536021e-05","IPR001697, IPR011037, IPR015793, IPR015795, IPR015806, IPR015813, IPR018209, IPR036918, IPR040442","Pyr_Knase, Pyrv_Knase-like_insert_dom_sf, Pyrv_Knase_brl, Pyrv_Knase_C, Pyrv_Knase_insert_dom_sf, Pyrv/PenolPyrv_Kinase-like_dom, Pyrv_Knase_AS, Pyrv_Knase_C_sf, Pyrv_Kinase-like_dom_sf","GO:0009570,GO:0000287,GO:0004743,GO:0005524,GO:0030955,GO:0006096,GO:0015979,GO:0016301","chloroplast stroma,magnesium ion binding,pyruvate kinase activity,ATP binding,potassium ion binding,glycolytic process,photosynthesis,kinase activity","TO_0001012, TO_0000183, TO_0000516, TO_0000437, TO_0000173, TO_0000115","lateral root length, other miscellaneous trait, relative root length, male sterility, ethylene sensitivity, root mass density","12.14653113","6.703083342","1.648607057","3.893238945","4.451270452","2.219871873"
"TraesCS1B03G0665600.1","TraesCS1B02G231500","W09","0.736469057329101","0.000747596526804222","IPR001471, IPR016177, IPR036955, IPR044808","AP2/ERF_dom, DNA-bd_dom_sf, AP2/ERF_dom_sf, ERF_plant","GO:0005634,GO:0003677,GO:0003700,GO:0006355,GO:0009873","nucleus,DNA binding,DNA-binding transcription factor activity,regulation of DNA-templated transcription,ethylene-activated signaling pathway","TO_0000259, TO_0000112, TO_0006001, TO_0006047, TO_0002692, TO_0000043, TO_0000429, TO_0002657, TO_0000358, TO_0020097, TO_0002639","heat tolerance, disease resistance, salt tolerance, calcium concentration, root meristem development, root morphology trait, salt sensitivity, oxidative stress, female sterility, stomatal opening, shoot branching","5.693096324","5.95177606","0.757630595","2.559677646","4.070003679","1.61813647"
"TraesCS1B03G0702800.1","TraesCS1B02G248500","W09","0.902133688279956","7.40913380228495e-07","IPR029164","PIG-Y","GO:0016021","integral component of membrane","NA","NA","28.67930111","8.560017118","4.152099404","19.45912891","9.269463667","1.91233609"
"TraesCS1B03G0717300.1","TraesCS1B02G254100","W09","0.867865774981377","6.35145794760423e-06","IPR021825","RETICULATA-related","GO:0031969","chloroplast membrane","NA","NA","5.954870948","3.673726415","1.851701109","3.586010087","7.069191332","4.188340669"
"TraesCS1B03G0724700.1","TraesCS1B02G257100","W09","0.857427632425311","1.08832984657456e-05","IPR018108, IPR023395, IPR045900","Mitochondrial_sb/sol_carrier, Mt_carrier_dom_sf, Peroxisomal_Ade_carrier","GO:0005779,GO:0005347,GO:0015217,GO:0006635,GO:0007031,GO:0015866,GO:0015867,GO:0055085","integral component of peroxisomal membrane,ATP transmembrane transporter activity,ADP transmembrane transporter activity,fatty acid beta-oxidation,peroxisome organization,ADP transport,ATP transport,transmembrane transport","TO_0000183","other miscellaneous trait","21.08028261","11.52743292","3.489958041","12.17613104","33.1753364","7.948941247"
"TraesCS1B03G0735200.1","TraesCS1B02G262300","W09","0.831441816399317","3.52849244897154e-05","IPR032675, IPR036388, IPR044974","LRR_dom_sf, WH-like_DNA-bd_sf, Disease_R_plants","GO:0006952","defense response","TO_0000276, TO_0000183","drought tolerance, other miscellaneous trait","1.048689869","0.4245433","0.278563812","0.606547873","1.036563641","0.310434927"
"TraesCS1B03G0753700.1","TraesCS1B02G269500","W09","0.791419723771844","0.000154019664655494","IPR000086, IPR011876, IPR015797","NUDIX_hydrolase_dom, IsopentenylPP_isomerase_typ1, NUDIX_hydrolase-like_dom_sf","GO:0015995,GO:0009240,GO:0050992,GO:0005737,GO:0004452","chlorophyll biosynthetic process,isopentenyl diphosphate biosynthetic process,dimethylallyl diphosphate biosynthetic process,cytoplasm,isopentenyl-diphosphate delta-isomerase activity","TO_0000183, TO_0000278, TO_0000276, TO_0000397, TO_0001018, TO_0000734, TO_0000078, TO_0000303, TO_0000181, TO_0001015","other miscellaneous trait, root to shoot ratio, drought tolerance, grain size, transpiration rate, grain length, root dry weight, cold tolerance, seed weight, photosynthetic rate","4.530752237","4.509936645","0.187040377","1.789534111","3.857285881","1.138688271"
